timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
264735688,-58.44811,37.809998,102029.0,1.2122734
264760389,-59.357067,37.809998,102040.0,1.212404
264772643,-59.19324,37.809998,102038.0,1.2123803
264783322,-58.944862,37.809998,102035.0,1.2123446
264809742,-59.44162,37.82,102041.0,1.2124159
264821333,-58.44811,37.82,102029.0,1.2122734
264833771,-58.775757,37.82,102032.99,1.2123207
264857625,-58.53266,37.809998,102030.0,1.2122852
264869265,-59.526176,37.809998,102042.0,1.2124277
264881360,-58.775757,37.809998,102032.99,1.2123207
264906154,-58.44811,37.809998,102029.0,1.2122734
264916947,-59.19324,37.809998,102038.0,1.2123803
264929638,-58.44811,37.809998,102029.0,1.2122734
264951314,-59.526176,37.82,102042.0,1.2124277
264965308,-58.696487,37.82,102032.0,1.212309
264977884,-59.10869,37.82,102037.0,1.2123684
265001172,-59.526176,37.82,102042.0,1.2124277
265013096,-59.02942,37.82,102036.0,1.2123564
265025899,-58.53266,37.82,102030.0,1.2122852
265049624,-58.86031,37.82,102034.0,1.2123327
265061317,-59.10869,37.82,102037.0,1.2123684
265074266,-59.357067,37.82,102040.0,1.212404
265096333,-59.02942,37.809998,102036.0,1.2123564
265109967,-59.44162,37.809998,102041.0,1.2124159
265122412,-59.02942,37.809998,102036.0,1.2123564
265146845,-59.357067,37.82,102040.0,1.212404
265158450,-60.35058,37.82,102051.99,1.2125465
265170103,-59.605446,37.82,102043.0,1.2124397
265191336,-59.605446,37.82,102043.0,1.2124397
265202274,-59.357067,37.82,102040.0,1.212404
265213994,-58.61193,37.82,102031.0,1.2122971
265238714,-59.02942,37.829998,102036.0,1.2123564
265250186,-59.10869,37.829998,102037.0,1.2123684
265260260,-59.605446,37.829998,102043.0,1.2124397
265284346,-59.277798,37.829998,102038.99,1.212392
265298377,-58.86031,37.829998,102034.0,1.2123327
265310255,-58.696487,37.829998,102032.0,1.212309
265334273,-59.277798,37.829998,102038.99,1.212392
265346141,-59.277798,37.829998,102038.99,1.212392
265358435,-59.02942,37.829998,102036.0,1.2123564
265380271,-58.696487,37.829998,102032.0,1.212309
265393274,-59.19324,37.829998,102038.0,1.2123803
265404272,-59.02942,37.829998,102036.0,1.2123564
265426562,-59.605446,37.829998,102043.0,1.2124397
265439202,-59.10869,37.829998,102037.0,1.2123684
265449346,-58.944862,37.829998,102035.0,1.2123446
265473257,-58.44811,37.829998,102029.0,1.2122734
265486778,-59.277798,37.829998,102038.99,1.212392
265497266,-59.10869,37.829998,102037.0,1.2123684
265519116,-58.696487,37.829998,102032.0,1.212309
265530914,-59.19324,37.829998,102038.0,1.2123803
265541273,-58.86031,37.829998,102034.0,1.2123327
265564261,-59.19324,37.85,102038.0,1.2123803
265576297,-59.02942,37.85,102036.0,1.2123564
265586582,-59.02942,37.85,102036.0,1.2123564
265610581,-59.44162,37.84,102041.0,1.2124159
265621271,-58.284283,37.84,102026.99,1.2122494
265634910,-58.61193,37.84,102031.0,1.2122971
265658931,-58.86031,37.84,102034.0,1.2123327
265671254,-58.86031,37.84,102034.0,1.2123327
265682937,-59.44162,37.84,102041.0,1.2124159
265705272,-58.86031,37.84,102034.0,1.2123327
265716311,-58.775757,37.84,102032.99,1.2123207
265726257,-58.775757,37.84,102032.99,1.2123207
265751576,-59.277798,37.84,102038.99,1.212392
265763701,-58.86031,37.84,102034.0,1.2123327
265776418,-58.61193,37.84,102031.0,1.2122971
265799560,-58.944862,37.85,102035.0,1.2123446
265811700,-59.277798,37.85,102038.99,1.212392
265823979,-59.526176,37.85,102042.0,1.2124277
265845257,-58.696487,37.84,102032.0,1.212309
265856260,-59.02942,37.84,102036.0,1.2123564
265867712,-58.86031,37.84,102034.0,1.2123327
265891531,-59.277798,37.85,102038.99,1.212392
265903815,-58.284283,37.85,102026.99,1.2122494
265915880,-59.44162,37.85,102041.0,1.2124159
265939733,-59.357067,37.85,102040.0,1.212404
265951561,-59.44162,37.85,102041.0,1.2124159
265963867,-58.86031,37.85,102034.0,1.2123327
265987719,-59.357067,37.85,102040.0,1.212404
265999558,-59.605446,37.85,102043.0,1.2124397
266010269,-59.10869,37.85,102037.0,1.2123684
266032408,-59.02942,37.85,102036.0,1.2123564
266044590,-58.86031,37.85,102034.0,1.2123327
266055684,-58.363552,37.85,102028.0,1.2122614
266079669,-59.19324,37.86,102038.0,1.2123803
266092591,-59.69,37.86,102044.0,1.2124516
266104542,-59.357067,37.86,102040.0,1.212404
266128516,-58.944862,37.86,102035.0,1.2123446
266140526,-59.10869,37.86,102037.0,1.2123684
266152824,-59.357067,37.86,102040.0,1.212404
266175681,-58.944862,37.85,102035.0,1.2123446
266188266,-58.86031,37.85,102034.0,1.2123327
266199566,-59.19324,37.85,102038.0,1.2123803
266221262,-59.19324,37.86,102038.0,1.2123803
266231613,-58.696487,37.86,102032.0,1.212309
266243685,-58.86031,37.86,102034.0,1.2123327
266267660,-58.44811,37.87,102029.0,1.2122734
266278257,-59.10869,37.87,102037.0,1.2123684
266289265,-59.44162,37.87,102041.0,1.2124159
266313271,-59.277798,37.87,102038.99,1.212392
266324643,-58.53266,37.87,102030.0,1.2122852
266337271,-58.363552,37.87,102028.0,1.2122614
266359312,-59.277798,37.87,102038.99,1.212392
266371313,-58.86031,37.87,102034.0,1.2123327
266383313,-58.61193,37.87,102031.0,1.2122971
266405253,-60.017647,37.87,102048.0,1.212499
266415363,-59.69,37.87,102044.0,1.2124516
266429339,-59.10869,37.87,102037.0,1.2123684
266453354,-59.69,37.87,102044.0,1.2124516
266465912,-59.44162,37.87,102041.0,1.2124159
266477482,-59.02942,37.87,102036.0,1.2123564
266501411,-59.526176,37.87,102042.0,1.2124277
266513188,-58.61193,37.87,102031.0,1.2122971
266525635,-58.035908,37.87,102024.0,1.2122139
266549086,-59.10869,37.879997,102037.0,1.2123684
266561431,-58.944862,37.879997,102035.0,1.2123446
266573531,-58.944862,37.879997,102035.0,1.2123446
266597482,-59.69,37.87,102044.0,1.2124516
266609327,-59.277798,37.87,102038.99,1.212392
266621128,-59.277798,37.87,102038.99,1.212392
266645364,-58.944862,37.87,102035.0,1.2123446
266656788,-59.77455,37.87,102044.99,1.2124633
266670192,-59.69,37.87,102044.0,1.2124516
266692260,-59.526176,37.87,102042.0,1.2124277
266706146,-59.02942,37.87,102036.0,1.2123564
266718177,-59.277798,37.87,102038.99,1.212392
266741787,-59.277798,37.879997,102038.99,1.212392
266754536,-58.775757,37.879997,102032.99,1.2123207
266766088,-58.61193,37.879997,102031.0,1.2122971
266789771,-59.69,37.879997,102044.0,1.2124516
266802011,-59.10869,37.879997,102037.0,1.2123684
266813770,-60.1022,37.879997,102049.0,1.212511
266838365,-58.775757,37.879997,102032.99,1.2123207
266850433,-59.19324,37.879997,102038.0,1.2123803
266862380,-58.944862,37.879997,102035.0,1.2123446
266886153,-59.357067,37.879997,102040.0,1.212404
266898769,-59.02942,37.879997,102036.0,1.2123564
266909815,-59.357067,37.879997,102040.0,1.212404
266933777,-58.696487,37.879997,102032.0,1.212309
266945266,-58.86031,37.879997,102034.0,1.2123327
266959553,-59.19324,37.879997,102038.0,1.2123803
266982569,-58.86031,37.89,102034.0,1.2123327
266995518,-59.44162,37.89,102041.0,1.2124159
267006656,-58.944862,37.89,102035.0,1.2123446
267030577,-59.277798,37.89,102038.99,1.212392
267042801,-59.19324,37.89,102038.0,1.2123803
267054699,-59.69,37.89,102044.0,1.2124516
267077270,-59.526176,37.89,102042.0,1.2124277
267089262,-58.775757,37.89,102032.99,1.2123207
267103148,-59.02942,37.89,102036.0,1.2123564
267125253,-59.277798,37.89,102038.99,1.212392
267139380,-58.775757,37.89,102032.99,1.2123207
267151349,-59.02942,37.89,102036.0,1.2123564
267175337,-59.02942,37.89,102036.0,1.2123564
267185257,-58.775757,37.89,102032.99,1.2123207
267197257,-59.02942,37.89,102036.0,1.2123564
267222941,-58.61193,37.89,102031.0,1.2122971
267233253,-59.277798,37.89,102038.99,1.212392
267246570,-59.19324,37.89,102038.0,1.2123803
267272155,-59.938377,37.899998,102047.0,1.2124872
267283487,-58.775757,37.899998,102032.99,1.2123207
267294269,-59.357067,37.899998,102040.0,1.212404
267317265,-59.605446,37.89,102043.0,1.2124397
267328264,-59.10869,37.89,102037.0,1.2123684
267339716,-58.61193,37.89,102031.0,1.2122971
267363782,-59.85382,37.89,102046.0,1.2124753
267374260,-59.277798,37.89,102038.99,1.212392
267387906,-58.696487,37.89,102032.0,1.212309
267411925,-59.02942,37.899998,102036.0,1.2123564
267423714,-59.10869,37.899998,102037.0,1.2123684
267435727,-58.115177,37.899998,102025.0,1.2122258
267459368,-58.944862,37.899998,102035.0,1.2123446
267470272,-59.526176,37.899998,102042.0,1.2124277
267483701,-59.277798,37.899998,102038.99,1.212392
267507781,-59.526176,37.899998,102042.0,1.2124277
267519766,-58.44811,37.899998,102029.0,1.2122734
267531706,-59.02942,37.899998,102036.0,1.2123564
267555719,-58.775757,37.899998,102032.99,1.2123207
267567993,-58.775757,37.899998,102032.99,1.2123207
267579727,-58.284283,37.899998,102026.99,1.2122494
267601261,-59.02942,37.899998,102036.0,1.2123564
267612498,-58.775757,37.899998,102032.99,1.2123207
267624423,-59.10869,37.899998,102037.0,1.2123684
267647568,-58.696487,37.91,102032.0,1.212309
267658255,-59.85382,37.91,102046.0,1.2124753
267669276,-59.44162,37.91,102041.0,1.2124159
267692633,-59.19324,37.91,102038.0,1.2123803
267704382,-59.19324,37.91,102038.0,1.2123803
267716259,-59.69,37.91,102044.0,1.2124516
267740321,-59.277798,37.92,102038.99,1.212392
267751575,-59.10869,37.92,102037.0,1.2123684
267762833,-59.277798,37.92,102038.99,1.212392
267785261,-59.19324,37.92,102038.0,1.2123803
267796256,-58.696487,37.92,102032.0,1.212309
267807664,-58.944862,37.92,102035.0,1.2123446
267832796,-58.86031,37.92,102034.0,1.2123327
267844255,-59.19324,37.92,102038.0,1.2123803
267855764,-58.775757,37.92,102032.99,1.2123207
267877266,-58.86031,37.92,102034.0,1.2123327
267888784,-59.10869,37.92,102037.0,1.2123684
267899314,-59.19324,37.92,102038.0,1.2123803
267923257,-59.69,37.92,102044.0,1.2124516
267935316,-59.277798,37.92,102038.99,1.212392
267947312,-59.10869,37.92,102037.0,1.2123684
267974712,-59.19324,37.92,102038.0,1.2123803
267985334,-58.53266,37.92,102030.0,1.2122852
267997594,-59.19324,37.92,102038.0,1.2123803
268022133,-59.02942,37.93,102036.0,1.2123564
268033154,-59.77455,37.93,102044.99,1.2124633
268045633,-59.02942,37.93,102036.0,1.2123564
268069879,-58.44811,37.93,102029.0,1.2122734
268081343,-59.69,37.93,102044.0,1.2124516
268093898,-58.19973,37.93,102025.99,1.2122376
268117628,-59.02942,37.92,102036.0,1.2123564
268129281,-58.86031,37.92,102034.0,1.2123327
268141415,-58.696487,37.92,102032.0,1.212309
268165612,-59.44162,37.92,102041.0,1.2124159
268177309,-59.02942,37.92,102036.0,1.2123564
268189957,-59.02942,37.92,102036.0,1.2123564
268213615,-59.19324,37.93,102038.0,1.2123803
268226222,-59.277798,37.93,102038.99,1.212392
268236264,-59.605446,37.93,102043.0,1.2124397
268260266,-59.02942,37.93,102036.0,1.2123564
268274119,-59.10869,37.93,102037.0,1.2123684
268284272,-59.44162,37.93,102041.0,1.2124159
268308272,-58.86031,37.93,102034.0,1.2123327
268320271,-58.944862,37.93,102035.0,1.2123446
268334375,-59.357067,37.93,102040.0,1.212404
268358133,-58.775757,37.93,102032.99,1.2123207
268368776,-59.77455,37.93,102044.99,1.2124633
268380260,-59.19324,37.93,102038.0,1.2123803
268404260,-58.944862,37.93,102035.0,1.2123446
268418225,-59.69,37.93,102044.0,1.2124516
268428271,-58.775757,37.93,102032.99,1.2123207
268452272,-59.69,37.94,102044.0,1.2124516
268464260,-58.19973,37.94,102025.99,1.2122376
268478424,-59.605446,37.94,102043.0,1.2124397
268500333,-59.357067,37.94,102040.0,1.212404
268512262,-59.02942,37.94,102036.0,1.2123564
268524264,-58.696487,37.94,102032.0,1.212309
268547344,-59.277798,37.94,102038.99,1.212392
268559340,-59.938377,37.94,102047.0,1.2124872
268571458,-59.605446,37.94,102043.0,1.2124397
268594985,-59.44162,37.94,102041.0,1.2124159
268605300,-59.277798,37.94,102038.99,1.212392
268616260,-58.944862,37.94,102035.0,1.2123446
268639337,-59.02942,37.94,102036.0,1.2123564
268650937,-59.277798,37.94,102038.99,1.212392
268661255,-59.605446,37.94,102043.0,1.2124397
268697257,-59.357067,37.94,102040.0,1.212404
268708335,-58.61193,37.94,102031.0,1.2122971
268731338,-59.02942,37.95,102036.0,1.2123564
268743359,-58.61193,37.95,102031.0,1.2122971
268755337,-58.775757,37.95,102032.99,1.2123207
268778597,-59.277798,37.95,102038.99,1.212392
268791375,-59.44162,37.95,102041.0,1.2124159
268803352,-59.19324,37.95,102038.0,1.2123803
268826253,-58.775757,37.95,102032.99,1.2123207
268838257,-58.696487,37.95,102032.0,1.212309
268850253,-58.284283,37.95,102026.99,1.2122494
268875709,-59.19324,37.95,102038.0,1.2123803
268899720,-59.44162,37.95,102041.0,1.2124159
268923999,-58.696487,37.96,102032.0,1.212309
268934261,-59.605446,37.96,102043.0,1.2124397
268945259,-58.61193,37.96,102031.0,1.2122971
268968023,-59.02942,37.96,102036.0,1.2123564
268979495,-59.19324,37.96,102038.0,1.2123803
268990272,-58.53266,37.96,102030.0,1.2122852
269015977,-58.696487,37.96,102032.0,1.212309
269027730,-59.19324,37.96,102038.0,1.2123803
269039738,-58.696487,37.96,102032.0,1.212309
269062257,-59.02942,37.96,102036.0,1.2123564
269075401,-58.86031,37.96,102034.0,1.2123327
269110260,-59.02942,37.96,102036.0,1.2123564
269123383,-58.944862,37.96,102035.0,1.2123446
269134271,-58.696487,37.96,102032.0,1.212309
269159720,-58.696487,37.969997,102032.0,1.212309
269170260,-58.775757,37.969997,102032.99,1.2123207
269180564,-59.277798,37.969997,102038.99,1.212392
269204260,-58.86031,37.96,102034.0,1.2123327
269215662,-59.357067,37.96,102040.0,1.212404
269228523,-58.944862,37.96,102035.0,1.2123446
269251565,-59.938377,37.96,102047.0,1.2124872
269263617,-60.1022,37.96,102049.0,1.212511
269274820,-59.10869,37.96,102037.0,1.2123684
269300484,-59.19324,37.969997,102038.0,1.2123803
269311680,-58.61193,37.969997,102031.0,1.2122971
269323669,-59.19324,37.969997,102038.0,1.2123803
269345341,-59.44162,37.96,102041.0,1.2124159
269357262,-58.53266,37.96,102030.0,1.2122852
269368518,-59.19324,37.96,102038.0,1.2123803
269391668,-59.02942,37.969997,102036.0,1.2123564
269404480,-59.357067,37.969997,102040.0,1.212404
269416372,-59.02942,37.969997,102036.0,1.2123564
269439680,-58.61193,37.969997,102031.0,1.2122971
269452500,-59.277798,37.969997,102038.99,1.212392
269464981,-59.10869,37.969997,102037.0,1.2123684
269489389,-59.277798,37.969997,102038.99,1.212392
269502189,-58.696487,37.969997,102032.0,1.212309
269513302,-58.86031,37.969997,102034.0,1.2123327
269537308,-59.44162,37.969997,102041.0,1.2124159
269549352,-59.19324,37.969997,102038.0,1.2123803
269561311,-58.944862,37.969997,102035.0,1.2123446
269585255,-59.77455,37.98,102044.99,1.2124633
269597592,-58.86031,37.98,102034.0,1.2123327
269609524,-59.44162,37.98,102041.0,1.2124159
269633097,-58.86031,37.969997,102034.0,1.2123327
269645193,-59.526176,37.969997,102042.0,1.2124277
269655253,-58.44811,37.969997,102029.0,1.2122734
269680959,-58.61193,37.98,102031.0,1.2122971
269693775,-58.775757,37.98,102032.99,1.2123207
269705525,-59.02942,37.98,102036.0,1.2123564
269729352,-59.44162,37.969997,102041.0,1.2124159
269741809,-58.944862,37.969997,102035.0,1.2123446
269753324,-58.86031,37.969997,102034.0,1.2123327
269777324,-59.357067,37.98,102040.0,1.212404
269787336,-59.02942,37.98,102036.0,1.2123564
269798256,-59.02942,37.98,102036.0,1.2123564
269821997,-59.526176,37.989998,102042.0,1.2124277
269832272,-58.775757,37.989998,102032.99,1.2123207
269844260,-59.277798,37.989998,102038.99,1.212392
269868256,-59.85382,37.989998,102046.0,1.2124753
269879867,-58.53266,37.989998,102030.0,1.2122852
269891340,-58.53266,37.989998,102030.0,1.2122852
269914115,-58.53266,37.989998,102030.0,1.2122852
269924262,-59.277798,37.989998,102038.99,1.212392
269936259,-58.696487,37.989998,102032.0,1.212309
269959375,-59.357067,37.989998,102040.0,1.212404
269970255,-58.696487,37.989998,102032.0,1.212309
269980820,-58.775757,37.989998,102032.99,1.2123207
270003255,-59.277798,38.0,102038.99,1.212392
270014431,-59.605446,38.0,102043.0,1.2124397
270026265,-59.44162,38.0,102041.0,1.2124159
270048259,-59.357067,38.0,102040.0,1.212404
270060265,-59.44162,38.0,102041.0,1.2124159
270071337,-59.19324,38.0,102038.0,1.2123803
270093257,-59.19324,38.0,102038.0,1.2123803
270106952,-58.363552,38.0,102028.0,1.2122614
270117273,-58.86031,38.0,102034.0,1.2123327
270141262,-59.69,37.989998,102044.0,1.2124516
270154730,-58.696487,37.989998,102032.0,1.212309
270166786,-58.363552,37.989998,102028.0,1.2122614
270190767,-59.19324,38.0,102038.0,1.2123803
270202811,-59.02942,38.0,102036.0,1.2123564
270215212,-59.02942,38.0,102036.0,1.2123564
270237257,-59.10869,38.0,102037.0,1.2123684
270250920,-58.696487,38.0,102032.0,1.212309
270261266,-59.277798,38.0,102038.99,1.212392
270287484,-58.944862,38.0,102035.0,1.2123446
270299338,-60.017647,38.0,102048.0,1.212499
270311423,-59.19324,38.0,102038.0,1.2123803
270335464,-58.775757,38.01,102032.99,1.2123207
270347348,-58.775757,38.01,102032.99,1.2123207
270359499,-59.277798,38.01,102038.99,1.212392
270385147,-59.02942,38.0,102036.0,1.2123564
270397253,-59.526176,38.0,102042.0,1.2124277
270408260,-57.78753,38.0,102021.0,1.2121782
270430260,-59.605446,38.0,102043.0,1.2124397
270443350,-58.696487,38.0,102032.0,1.212309
270454260,-59.526176,38.0,102042.0,1.2124277
270479833,-59.02942,38.01,102036.0,1.2123564
270491835,-59.02942,38.01,102036.0,1.2123564
270502257,-59.605446,38.01,102043.0,1.2124397
270526262,-59.02942,38.01,102036.0,1.2123564
270539369,-59.10869,38.01,102037.0,1.2123684
270552017,-58.775757,38.01,102032.99,1.2123207
270577079,-59.69,38.01,102044.0,1.2124516
270587464,-59.938377,38.01,102047.0,1.2124872
270598261,-58.944862,38.01,102035.0,1.2123446
270622364,-59.357067,38.01,102040.0,1.212404
270634260,-58.44811,38.01,102029.0,1.2122734
270645263,-58.944862,38.01,102035.0,1.2123446
270667672,-58.944862,38.01,102035.0,1.2123446
270679681,-58.696487,38.01,102032.0,1.212309
270691574,-58.61193,38.01,102031.0,1.2122971
270715683,-59.10869,38.02,102037.0,1.2123684
270726258,-58.44811,38.02,102029.0,1.2122734
270737262,-59.02942,38.02,102036.0,1.2123564
270759679,-58.61193,38.02,102031.0,1.2122971
270770253,-58.53266,38.02,102030.0,1.2122852
270780268,-58.944862,38.02,102035.0,1.2123446
270803595,-58.61193,38.03,102031.0,1.2122971
270815665,-59.69,38.03,102044.0,1.2124516
270827663,-59.69,38.03,102044.0,1.2124516
270848372,-59.10869,38.03,102037.0,1.2123684
270860504,-59.44162,38.03,102041.0,1.2124159
270871674,-59.277798,38.03,102038.99,1.212392
270895579,-58.44811,38.02,102029.0,1.2122734
270907765,-59.10869,38.02,102037.0,1.2123684
270919672,-58.61193,38.02,102031.0,1.2122971
270943572,-58.284283,38.02,102026.99,1.2122494
270954257,-59.277798,38.02,102038.99,1.212392
270965262,-58.61193,38.02,102031.0,1.2122971
270988607,-59.277798,38.03,102038.99,1.212392
270999255,-59.526176,38.03,102042.0,1.2124277
271011666,-58.944862,38.03,102035.0,1.2123446
271033261,-59.277798,38.03,102038.99,1.212392
271045014,-58.944862,38.03,102035.0,1.2123446
271057626,-59.44162,38.03,102041.0,1.2124159
271093178,-57.78753,38.02,102021.0,1.2121782
271106606,-59.19324,38.02,102038.0,1.2123803
271129880,-59.357067,38.03,102040.0,1.212404
271141644,-59.357067,38.03,102040.0,1.212404
271153964,-59.526176,38.03,102042.0,1.2124277
271177889,-59.277798,38.03,102038.99,1.212392
271189769,-58.61193,38.03,102031.0,1.2122971
271201167,-58.944862,38.03,102035.0,1.2123446
271223319,-59.10869,38.03,102037.0,1.2123684
271235389,-58.775757,38.03,102032.99,1.2123207
271249181,-58.944862,38.03,102035.0,1.2123446
271271253,-59.44162,38.03,102041.0,1.2124159
271285099,-58.53266,38.03,102030.0,1.2122852
271295312,-58.775757,38.03,102032.99,1.2123207
271320351,-59.02942,38.04,102036.0,1.2123564
271334109,-59.85382,38.04,102046.0,1.2124753
271344265,-59.44162,38.04,102041.0,1.2124159
271368259,-59.277798,38.03,102038.99,1.212392
271381748,-59.277798,38.03,102038.99,1.212392
271392259,-58.944862,38.03,102035.0,1.2123446
271416260,-59.69,38.04,102044.0,1.2124516
271430151,-58.944862,38.04,102035.0,1.2123446
271442176,-59.938377,38.04,102047.0,1.2124872
271464262,-59.19324,38.03,102038.0,1.2123803
271475338,-58.363552,38.03,102028.0,1.2122614
271487412,-58.944862,38.03,102035.0,1.2123446
271511341,-58.53266,38.04,102030.0,1.2122852
271522759,-59.357067,38.04,102040.0,1.212404
271534108,-59.02942,38.04,102036.0,1.2123564
271556259,-58.696487,38.04,102032.0,1.212309
271567338,-58.944862,38.04,102035.0,1.2123446
271579512,-58.696487,38.04,102032.0,1.212309
271603340,-58.61193,38.05,102031.0,1.2122971
271614370,-59.19324,38.05,102038.0,1.2123803
271626813,-59.85382,38.05,102046.0,1.2124753
271648260,-59.19324,38.05,102038.0,1.2123803
271661267,-58.61193,38.05,102031.0,1.2122971
271672271,-59.69,38.05,102044.0,1.2124516
271695439,-58.53266,38.05,102030.0,1.2122852
271707346,-59.526176,38.05,102042.0,1.2124277
271719338,-58.53266,38.05,102030.0,1.2122852
271741271,-59.02942,38.05,102036.0,1.2123564
271754908,-58.61193,38.05,102031.0,1.2122971
271765262,-59.02942,38.05,102036.0,1.2123564
271791135,-59.02942,38.05,102036.0,1.2123564
271802883,-58.696487,38.05,102032.0,1.212309
271813257,-59.10869,38.05,102037.0,1.2123684
271839227,-59.02942,38.05,102036.0,1.2123564
271850900,-59.605446,38.05,102043.0,1.2124397
271861347,-58.53266,38.05,102030.0,1.2122852
271885253,-59.44162,38.05,102041.0,1.2124159
271897257,-58.363552,38.05,102028.0,1.2122614
271909258,-59.10869,38.05,102037.0,1.2123684
271935253,-59.19324,38.05,102038.0,1.2123803
271946931,-58.696487,38.05,102032.0,1.212309
271957274,-58.53266,38.05,102030.0,1.2122852
271979343,-59.02942,38.059998,102036.0,1.2123564
271991632,-58.53266,38.059998,102030.0,1.2122852
272003727,-58.696487,38.059998,102032.0,1.212309
272027815,-60.1022,38.059998,102049.0,1.212511
272038264,-59.19324,38.059998,102038.0,1.2123803
272051381,-58.86031,38.059998,102034.0,1.2123327
272073265,-59.69,38.059998,102044.0,1.2124516
272084262,-58.44811,38.059998,102029.0,1.2122734
272096463,-59.19324,38.059998,102038.0,1.2123803
272118272,-59.02942,38.059998,102036.0,1.2123564
272131793,-60.017647,38.059998,102048.0,1.212499
272145121,-58.775757,38.059998,102032.99,1.2123207
272166255,-59.44162,38.07,102041.0,1.2124159
272178264,-59.77455,38.07,102044.99,1.2124633
272190272,-58.61193,38.07,102031.0,1.2122971
272214332,-58.86031,38.07,102034.0,1.2123327
272227693,-58.44811,38.07,102029.0,1.2122734
272238267,-59.277798,38.07,102038.99,1.212392
272259727,-58.86031,38.059998,102034.0,1.2123327
272271766,-59.44162,38.059998,102041.0,1.2124159
272283761,-58.86031,38.059998,102034.0,1.2123327
272306261,-59.44162,38.07,102041.0,1.2124159
272317272,-58.86031,38.07,102034.0,1.2123327
272329225,-58.44811,38.07,102029.0,1.2122734
272351569,-58.944862,38.079998,102035.0,1.2123446
272363688,-59.44162,38.079998,102041.0,1.2124159
272375673,-59.10869,38.079998,102037.0,1.2123684
272398257,-59.357067,38.07,102040.0,1.212404
272409263,-58.86031,38.07,102034.0,1.2123327
272420541,-58.86031,38.07,102034.0,1.2123327
272444564,-59.526176,38.07,102042.0,1.2124277
272456370,-59.19324,38.07,102038.0,1.2123803
272468424,-59.526176,38.07,102042.0,1.2124277
272492317,-58.61193,38.079998,102031.0,1.2122971
272503764,-59.02942,38.079998,102036.0,1.2123564
272516741,-59.19324,38.079998,102038.0,1.2123803
272540548,-58.284283,38.07,102026.99,1.2122494
272552684,-58.944862,38.07,102035.0,1.2123446
272564614,-59.19324,38.07,102038.0,1.2123803
272587630,-59.19324,38.079998,102038.0,1.2123803
272598262,-59.357067,38.079998,102040.0,1.212404
272609254,-58.44811,38.079998,102029.0,1.2122734
272633339,-59.10869,38.079998,102037.0,1.2123684
272645964,-59.605446,38.079998,102043.0,1.2124397
272657308,-58.696487,38.079998,102032.0,1.212309
272680976,-59.526176,38.079998,102042.0,1.2124277
272693888,-59.277798,38.079998,102038.99,1.212392
272705092,-60.017647,38.079998,102048.0,1.212499
272729377,-58.19973,38.079998,102025.99,1.2122376
272741593,-58.775757,38.079998,102032.99,1.2123207
272753313,-58.775757,38.079998,102032.99,1.2123207
272775313,-59.10869,38.079998,102037.0,1.2123684
272789518,-59.44162,38.079998,102041.0,1.2124159
272801860,-59.44162,38.079998,102041.0,1.2124159
272825502,-58.86031,38.079998,102034.0,1.2123327
272837256,-58.86031,38.079998,102034.0,1.2123327
272849217,-59.10869,38.079998,102037.0,1.2123684
272873422,-58.44811,38.09,102029.0,1.2122734
272885365,-58.775757,38.09,102032.99,1.2123207
272896951,-58.696487,38.09,102032.0,1.212309
272921308,-59.77455,38.09,102044.99,1.2124633
272933872,-58.44811,38.09,102029.0,1.2122734
272946101,-59.77455,38.09,102044.99,1.2124633
272970020,-59.44162,38.09,102041.0,1.2124159
272981973,-59.44162,38.09,102041.0,1.2124159
272993755,-59.277798,38.09,102038.99,1.212392
273018194,-58.696487,38.09,102032.0,1.212309
273028253,-58.696487,38.09,102032.0,1.212309
273040259,-59.19324,38.09,102038.0,1.2123803
273065888,-59.357067,38.09,102040.0,1.212404
273078031,-58.44811,38.09,102029.0,1.2122734
273089757,-59.19324,38.09,102038.0,1.2123803
273126442,-58.363552,38.09,102028.0,1.2122614
273138119,-59.69,38.09,102044.0,1.2124516
273160349,-58.53266,38.09,102030.0,1.2122852
273172256,-59.19324,38.09,102038.0,1.2123803
273184259,-58.86031,38.09,102034.0,1.2123327
273206256,-58.696487,38.1,102032.0,1.212309
273218082,-58.86031,38.1,102034.0,1.2123327
273228256,-59.19324,38.1,102038.0,1.2123803
273250585,-59.77455,38.1,102044.99,1.2124633
273263604,-59.277798,38.1,102038.99,1.212392
273275255,-58.944862,38.1,102035.0,1.2123446
273299337,-59.85382,38.1,102046.0,1.2124753
273310781,-58.696487,38.1,102032.0,1.212309
273347337,-59.526176,38.1,102042.0,1.2124277
273359340,-59.277798,38.1,102038.99,1.212392
273371346,-59.44162,38.1,102041.0,1.2124159
273394742,-58.944862,38.1,102035.0,1.2123446
273407431,-58.53266,38.1,102030.0,1.2122852
273418734,-59.10869,38.1,102037.0,1.2123684
273441274,-59.277798,38.1,102038.99,1.212392
273453272,-59.44162,38.1,102041.0,1.2124159
273466934,-59.10869,38.1,102037.0,1.2123684
273490905,-59.277798,38.11,102038.99,1.212392
273503610,-58.86031,38.11,102034.0,1.2123327
273514919,-58.944862,38.11,102035.0,1.2123446
273538572,-58.86031,38.11,102034.0,1.2123327
273549313,-58.696487,38.11,102032.0,1.212309
273562927,-59.605446,38.11,102043.0,1.2124397
273584272,-59.526176,38.11,102042.0,1.2124277
273595360,-59.10869,38.11,102037.0,1.2123684
