timestamp,load,ram_usage
224899762,0.657991,0.70543754
225900256,0.661355,0.70543754
226901598,0.664044,0.70543754
227902259,0.65022403,0.70543754
228903257,0.666243,0.70543754
229906042,0.66523,0.70543754
230908176,0.66055,0.70543754
231912159,0.656434,0.70543754
232914748,0.655571,0.70543754
233921770,0.650023,0.70543754
235927045,0.651603,0.70543754
236928809,0.655902,0.70543754
237929478,0.661568,0.70543754
238933206,0.661588,0.70543754
239937456,0.667249,0.70662105
240939197,0.67198,0.70662105
241942731,0.664104,0.70662105
242945181,0.667785,0.70662105
243946949,0.667088,0.70662105
244949983,0.670848,0.70662105
245952379,0.668264,0.70662105
246953259,0.670759,0.70662105
247954266,0.664155,0.70662105
248956853,0.662264,0.70662105
249958152,0.709277,0.70662105
250959313,0.748557,0.70662105
251961895,0.745293,0.70662105
252963840,0.667738,0.70662105
253966574,0.664694,0.70662105
254968387,0.659784,0.70662105
255971512,0.671508,0.70662105
256973638,0.669479,0.70662105
257978448,0.6744,0.70662105
258983649,0.666827,0.70662105
259985854,0.670524,0.70662105
260988352,0.667607,0.70662105
261991450,0.66626,0.70662105
262993456,0.667001,0.70662105
263997167,0.671834,0.70662105
264998257,0.676749,0.70662105
266000281,0.66806,0.70662105
267004222,0.671264,0.70662105
268005805,0.66184,0.70662105
269009831,0.656859,0.70662105
270010424,0.666824,0.70662105
271014187,0.667888,0.70662105
272016972,0.667593,0.70662105
273019962,0.6677,0.70662105
274022148,0.670541,0.70662105
275024698,0.662349,0.70662105
276027014,0.672845,0.70662105
277029462,0.66864,0.70662105
278033014,0.670528,0.70662105
279034261,0.673223,0.70662105
280036833,0.672179,0.70662105
281038977,0.675317,0.70662105
282042634,0.661612,0.70662105
283044264,0.669257,0.70662105
284047613,0.673013,0.70662105
285050281,0.677969,0.70662105
286055979,0.682805,0.70662105
287058951,0.679494,0.70662105
288060837,0.675903,0.70662105
289063459,0.662081,0.70662105
290065857,0.683011,0.70662105
291067187,0.677343,0.70662105
292071439,0.680578,0.70662105
293072661,0.676063,0.70662105
294076301,0.682401,0.70662105
297589575,0.789343,0.7095141
298594019,0.729246,0.7095141
299594258,0.718081,0.7095141
300596259,0.728446,0.7095141
301597867,0.748054,0.7095141
302599856,0.687473,0.7095141
303602821,0.66643703,0.7095141
304603753,0.670689,0.7095141
305606627,0.672306,0.7095141
306610365,0.659519,0.7095141
307611451,0.671282,0.7095141
308614259,0.680173,0.7095141
310618110,0.671761,0.7095141
314017095,0.769822,0.7095141
315035049,0.699455,0.7095141
316037499,0.646558,0.7095141
317040663,0.645091,0.7095141
318041559,0.62198,0.7095141
319042108,0.620683,0.7095141
320043115,0.617677,0.7095141
321044681,0.621048,0.7095141
322045112,0.618445,0.7095141
323046280,0.624269,0.7095141
324048021,0.616992,0.7095141
325050632,0.620878,0.7095141
326053222,0.649605,0.7095141
327059573,0.65629,0.7095141
328062276,0.662595,0.7095141
329065740,0.653395,0.7095141
330066540,0.657893,0.7095141
331067220,0.661083,0.7095141
332069115,0.656572,0.7095141
333070109,0.658327,0.7095141
334073222,0.658579,0.7095141
335075933,0.653382,0.7095141
336077181,0.646045,0.7095141
337080019,0.648019,0.7095141
338082679,0.654511,0.7095141
339083971,0.64916,0.7095141
340087061,0.651181,0.7095141
341089637,0.643235,0.7095141
342092213,0.649605,0.7095141
343094363,0.642913,0.7095141
344097590,0.646711,0.7095141
346106722,0.646979,0.7095141
347107527,0.648813,0.7095141
348110096,0.649704,0.7095141
349113438,0.647683,0.7095141
350116727,0.651845,0.7095141
351122156,0.651134,0.7095141
352123880,0.649465,0.7095141
353129318,0.650092,0.7095141
354130246,0.647099,0.7095141
355131343,0.649866,0.7095141
356132457,0.643457,0.7095141
357135428,0.660335,0.7095141
358136388,0.659376,0.7095141
359137270,0.663132,0.7095141
360138649,0.66408503,0.7095141
361139903,0.656941,0.7095141
362143595,0.665053,0.7095141
363145742,0.651127,0.7095141
364147541,0.659372,0.7095141
365148570,0.663425,0.7095141
366153006,0.652502,0.7095141
367154880,0.717751,0.7095141
368158042,0.748807,0.7095141
369159346,0.725123,0.7095141
370162150,0.659289,0.7095141
371163819,0.668994,0.7095141
372166853,0.666452,0.7095141
373169236,0.660375,0.7095141
374171549,0.663917,0.7095141
375172446,0.665617,0.7095141
376178381,0.662494,0.7095141
377179145,0.663494,0.7095141
378183933,0.66368103,0.7095141
379185757,0.668604,0.7095141
380187702,0.669605,0.7095141
381190446,0.664435,0.7095141
382192630,0.665712,0.7095141
383195468,0.658361,0.7095141
384198430,0.66552,0.7095141
385200637,0.664436,0.7095141
386201615,0.669605,0.7095141
387203910,0.662105,0.7095141
388206919,0.670228,0.7095141
389208711,0.663775,0.7095141
390210539,0.656995,0.7095141
391211123,0.664832,0.7095141
392213282,0.672407,0.7095141
393214274,0.667996,0.7095141
394215468,0.671472,0.7095141
395218973,0.666783,0.7095141
396220489,0.657492,0.7095141
397223482,0.671943,0.7095141
398225264,0.67954,0.7095141
399226940,0.680217,0.7095141
400230645,0.682725,0.7095141
401232837,0.684647,0.7095141
402234878,0.675835,0.7095141
403238454,0.672894,0.7095141
404239755,0.677079,0.7095141
405241924,0.669697,0.7095141
406244344,0.661712,0.7095141
407246399,0.665077,0.7095141
408248747,0.695671,0.7095141
409250575,0.658271,0.7095141
410251211,0.651856,0.7095141
411256482,0.65972,0.7095141
412257832,0.66651,0.7095141
413258112,0.661146,0.7095141
414259112,0.662028,0.7095141
415261355,0.656762,0.7095141
416265292,0.660398,0.7095141
417271122,0.65365,0.7095141
418273307,0.660225,0.7095141
419275955,0.664898,0.7095141
420281360,0.660905,0.7095141
421283701,0.660396,0.7095141
422284994,0.661011,0.7095141
423289204,0.661392,0.7095141
424290826,0.660206,0.7095141
425293484,0.659888,0.7095141
426296430,0.658,0.7095141
427298045,0.672904,0.7095141
428300812,0.653656,0.7095141
429303428,0.65962,0.7095141
430304625,0.657129,0.7095141
431308024,0.658812,0.7095141
432311324,0.658384,0.7095141
433313552,0.66857,0.7095141
434315112,0.665759,0.7095141
435317619,0.666533,0.7095141
436320547,0.667633,0.7095141
437322733,0.661263,0.7095141
438323984,0.660698,0.7095141
439327905,0.668565,0.7095141
440330285,0.666815,0.7095141
441331991,0.661378,0.7095141
442333511,0.66876,0.7095141
443334112,0.658611,0.7095141
444335238,0.65180403,0.7095141
445338395,0.660457,0.7095141
446340377,0.668182,0.7095141
447342299,0.672701,0.7095141
448345106,0.670223,0.7095141
449346963,0.680594,0.7095141
450350109,0.674911,0.7095141
451351761,0.673377,0.7095141
452353585,0.677193,0.7095141
453354112,0.675316,0.7095141
454355109,0.684504,0.7095141
455356742,0.672003,0.7095141
456357173,0.662731,0.7095141
457358615,0.663221,0.7095141
458359157,0.670098,0.7095141
460366887,0.690977,0.7095141
461369726,0.65163,0.7095141
462371343,0.666148,0.7095141
463374454,0.655793,0.7095141
464376673,0.656663,0.7095141
468194692,0.694564,0.7095141
469196385,0.733184,0.7095141
470199834,0.732335,0.7095141
471201418,0.737063,0.7095141
472203821,0.717269,0.7095141
473206881,0.659283,0.7095141
474207878,0.667636,0.7095141
475211875,0.659644,0.7095141
478480634,0.80436,0.7095141
479481585,0.655801,0.7095141
480482834,0.625161,0.7095141
481483108,0.618214,0.7095141
482484529,0.625722,0.7095141
483485172,0.622828,0.7095141
484490140,0.612918,0.7095141
485492236,0.620597,0.7095141
486496304,0.618283,0.7095141
487497114,0.622832,0.7095141
488500812,0.621472,0.7095141
489502704,0.622189,0.7095141
490503112,0.619925,0.7095141
491507148,0.608135,0.7095141
492509740,0.608004,0.7095141
493514353,0.605546,0.7095141
494518348,0.614806,0.7095141
495520026,0.612563,0.7095141
496525618,0.607355,0.7095141
497527563,0.613673,0.7095141
498529048,0.60292,0.7095141
499530820,0.612206,0.7095141
500531108,0.615342,0.7095141
501532221,0.612002,0.7095141
502533191,0.618539,0.7095141
503534113,0.613398,0.7095141
504535524,0.604119,0.7095141
505536128,0.606352,0.7095141
506537599,0.61326003,0.7095141
507538944,0.611013,0.7095141
508541077,0.612421,0.7095141
509544546,0.608096,0.7095141
510546790,0.606921,0.7095141
511549564,0.606008,0.7095141
512550172,0.605969,0.7095141
513551430,0.616882,0.7095141
514556401,0.618194,0.7095141
515557361,0.609146,0.7095141
516559856,0.614512,0.7095141
517562200,0.606333,0.7095141
518564614,0.60057,0.7095141
519566403,0.606257,0.7095141
520568520,0.61244303,0.7095141
521571082,0.611765,0.7095141
522572576,0.614185,0.7095141
523573174,0.615851,0.7095141
524575211,0.610344,0.7095141
525577367,0.600276,0.7095141
526579490,0.605224,0.7095141
527581602,0.608513,0.7095141
528584213,0.608588,0.7095141
529587572,0.609978,0.7095141
530589594,0.610701,0.7095141
531593560,0.608652,0.7095141
532597933,0.598919,0.7095141
533601266,0.609477,0.7095141
534602693,0.610488,0.7095141
535603115,0.609602,0.7095141
537610036,0.606391,0.7095141
538613862,0.603082,0.7095141
539615923,0.60464,0.7095141
540617353,0.604919,0.7095141
541619951,0.610049,0.7095141
542622386,0.608612,0.7095141
543623951,0.605183,0.7095141
544627525,0.610805,0.7095141
545629085,0.605011,0.7095141
546632845,0.605786,0.7095141
547634248,0.611731,0.7095141
548636038,0.609812,0.7095141
549639344,0.605388,0.7095141
550641447,0.610689,0.7095141
551643447,0.609978,0.7095141
552649390,0.604131,0.7095141
553650112,0.605931,0.7095141
554651731,0.614043,0.7095141
555652945,0.609247,0.7095141
556656831,0.609995,0.7095141
557657447,0.612397,0.7095141
558659720,0.60679,0.7095141
559660417,0.605387,0.7095141
562667360,0.613132,0.7095141
563668252,0.608831,0.7095141
564671185,0.615085,0.7095141
565672697,0.614867,0.7095141
566673112,0.600803,0.7095141
567675658,0.61268,0.7095141
568676404,0.613724,0.7095141
569679079,0.612457,0.7095141
570681642,0.607925,0.7095141
571683494,0.613225,0.7095141
572686106,0.603629,0.7095141
573688054,0.605585,0.7095141
574690635,0.619141,0.7095141
575693038,0.609527,0.7095141
576694112,0.611695,0.7095141
577697989,0.611357,0.7095141
578699842,0.614333,0.7095141
579701742,0.617903,0.7095141
580705269,0.61837,0.7095141
581706284,0.622327,0.7095141
582710160,0.616549,0.7095141
583712701,0.614348,0.7095141
584713526,0.624697,0.7095141
585714408,0.622308,0.7095141
586715108,0.61543,0.7095141
587716176,0.619133,0.7095141
588720178,0.622438,0.7095141
589721149,0.641528,0.7095141
590728034,0.693807,0.7095141
591730390,0.700936,0.7095141
592731397,0.635124,0.7095141
593734417,0.622811,0.7095141
594737162,0.622278,0.7095141
595738437,0.62272,0.7095141
596741025,0.618126,0.7095141
597743568,0.607782,0.7095141
598745051,0.621287,0.7095141
599747814,0.615616,0.7095141
600749786,0.61141,0.7095141
601752575,0.610053,0.7095141
602755873,0.620137,0.7095141
603757114,0.61995,0.7095141
604758116,0.624904,0.7095141
605759214,0.622372,0.7095141
606763448,0.614832,0.7095141
607765535,0.623226,0.7095141
608767000,0.621534,0.7095141
609769795,0.615357,0.7095141
610771944,0.606036,0.7095141
611774576,0.606098,0.7095141
612776486,0.621469,0.7095141
613779442,0.615563,0.7095141
614781008,0.620543,0.7095141
615784586,0.619469,0.7095141
616786538,0.623688,0.7095141
617787927,0.602304,0.7095141
618789655,0.606489,0.7095141
619792779,0.621012,0.7095141
620793976,0.61620003,0.7095141
621796370,0.621703,0.7095141
622799651,0.623459,0.7095141
623802031,0.616896,0.7095141
625810341,0.663667,0.7095141
626811400,0.663135,0.7095141
627814437,0.661077,0.7095141
628815748,0.662715,0.7095141
629818303,0.663068,0.7095141
630819955,0.662718,0.7095141
631822401,0.666191,0.7095141
632823934,0.661862,0.7095141
633827739,0.661763,0.7095141
634828778,0.66646,0.7095141
635831495,0.666212,0.7095141
636834719,0.667247,0.7095141
637841170,0.668822,0.7095141
638844777,0.665767,0.7095141
639845224,0.664464,0.7095141
640846821,0.656594,0.7095141
641848546,0.661926,0.7095141
642849950,0.663813,0.7095141
643853198,0.664615,0.7095141
644855735,0.665011,0.7095141
645858208,0.661729,0.7095141
646866090,0.665976,0.7095141
647867256,0.657089,0.7095141
648872404,0.672912,0.7095141
649873590,0.665813,0.7095141
650876008,0.668749,0.7095141
651877601,0.663184,0.7095141
652879846,0.666983,0.7095141
653886747,0.658771,0.7095141
654887587,0.655903,0.7095141
655891000,0.665968,0.7095141
656892709,0.66313,0.7095141
657893918,0.664784,0.7095141
658896230,0.657835,0.7095141
659898920,0.664598,0.7095141
660900798,0.652501,0.7095141
661902920,0.657721,0.7095141
662905796,0.650716,0.7095141
663906965,0.619318,0.7095141
664909481,0.621454,0.7095141
665912382,0.663643,0.7095141
666917273,0.66166,0.7095141
667925034,0.654713,0.7095141
668926367,0.660053,0.7095141
669928656,0.663834,0.7095141
670930264,0.660591,0.7095141
671932000,0.658735,0.7095141
672935959,0.657551,0.7095141
673938209,0.656954,0.7095141
674940155,0.653346,0.7095141
675941639,0.68451,0.7095141
676944309,0.650953,0.7095141
677945513,0.653943,0.7095141
678946314,0.660028,0.7095141
679951213,0.66358,0.7095141
680953594,0.651374,0.7095141
681955409,0.643426,0.7095141
682957445,0.651065,0.7095141
683958745,0.651917,0.7095141
684961868,0.64867,0.7095141
685964149,0.656026,0.7095141
686967053,0.650971,0.7095141
687969439,0.643033,0.7095141
688970539,0.646604,0.7095141
689972839,0.651179,0.7095141
690975418,0.653892,0.7095141
691977799,0.647672,0.7095141
692979613,0.647414,0.7095141
693982409,0.647162,0.7095141
694985780,0.639738,0.7095141
695986113,0.647938,0.7095141
696988025,0.648662,0.7095141
697990682,0.64833,0.7095141
698991184,0.645115,0.7095141
699996715,0.650346,0.7095141
700999439,0.654359,0.7095141
702001118,0.641031,0.7095141
703002423,0.651929,0.7095141
704003713,0.646287,0.7095141
705004127,0.653432,0.7095141
706005924,0.653547,0.7095141
707007114,0.652296,0.7095141
708010002,0.645597,0.7095141
709012769,0.641722,0.7095141
710015231,0.651189,0.7095141
711016983,0.650296,0.7095141
712018907,0.652422,0.7095141
713020211,0.645071,0.7095141
714023511,0.65064,0.7095141
715025618,0.646383,0.7095141
716028034,0.647637,0.7095141
717031341,0.651604,0.7095141
718036028,0.649107,0.7095141
719038320,0.649097,0.7095141
720041239,0.647024,0.7095141
721043116,0.647918,0.7095141
722045773,0.641061,0.7095141
723046710,0.653495,0.7095141
724047220,0.651959,0.7095141
725052823,0.647665,0.7095141
726054422,0.649959,0.7095141
727057018,0.647004,0.7095141
728058880,0.651376,0.7095141
729060727,0.638068,0.7095141
730062081,0.649593,0.7095141
731065301,0.647427,0.7095141
732067979,0.651861,0.7095141
733069785,0.650283,0.7095141
734072434,0.636553,0.7095141
735074049,0.611995,0.7095141
736077417,0.608078,0.7095141
737078347,0.620845,0.7095141
738080953,0.612424,0.7095141
739083003,0.61476,0.7095141
740085103,0.610464,0.7095141
741088149,0.608749,0.7095141
742090434,0.606551,0.7095141
743091565,0.610914,0.7095141
744094384,0.614969,0.7095141
745096556,0.612022,0.7095141
746098868,0.61621803,0.7095141
747100000,0.609987,0.7095141
748102323,0.611358,0.7095141
749106300,0.600564,0.7095141
750108168,0.606192,0.7095141
751109475,0.615281,0.7095141
752111518,0.616009,0.7095141
753112681,0.611221,0.7095141
754113115,0.610774,0.7095141
755118585,0.60605,0.7095141
756123856,0.594163,0.7095141
757125255,0.613552,0.7095141
758126112,0.611623,0.7095141
759127673,0.612349,0.7095141
760128369,0.622383,0.7095141
761131053,0.617751,0.7095141
762132540,0.643967,0.7095141
763135749,0.630998,0.7095141
764137328,0.660206,0.7095141
765138845,0.662103,0.7095141
766142362,0.66269,0.7095141
767143158,0.659145,0.7095141
770135566,0.953582,0.7095141
771137722,0.72884,0.7095141
772140051,0.733726,0.7095141
773141626,0.73425,0.7095141
774143728,0.798871,0.7095141
775146791,0.741985,0.7095141
776148037,0.720216,0.7095141
777149109,0.661641,0.7095141
778151870,0.664501,0.7095141
779154776,0.665148,0.7095141
780156440,0.666511,0.7095141
781157416,0.66413,0.7095141
782158371,0.658827,0.7095141
785132339,0.905915,0.7095141
786136515,0.65848,0.7095141
787138231,0.617861,0.7095141
788140750,0.619089,0.7095141
789141382,0.613794,0.7095141
790142209,0.614526,0.7095141
791143628,0.619014,0.7095141
792145893,0.622124,0.7095141
793147956,0.623315,0.7095141
794149655,0.619906,0.7095141
795152428,0.618327,0.7095141
796154792,0.610297,0.7095141
797155623,0.612981,0.7095141
799157609,0.617123,0.7095141
800158108,0.624357,0.7095141
801159219,0.62097,0.7095141
802163765,0.618817,0.7095141
803165416,0.615346,0.7095141
804168182,0.620145,0.7095141
805169820,0.624383,0.7095141
806171109,0.618101,0.7095141
807174147,0.625824,0.7095141
808177243,0.622821,0.7095141
809178926,0.624911,0.7095141
810181167,0.614215,0.7095141
811183545,0.622648,0.7095141
812188012,0.63014,0.7095141
813191624,0.662322,0.7095141
814193049,0.658971,0.7095141
815195644,0.666409,0.7095141
816197126,0.650902,0.7095141
817200630,0.65585,0.7095141
818201353,0.671403,0.7095141
819203526,0.668702,0.7095141
820216968,0.710328,0.7095141
821218227,0.663487,0.7095141
822219178,0.668242,0.7095141
823220782,0.65799,0.7095141
824223839,0.66368,0.7095141
827435607,0.884267,0.7095141
828436568,0.723857,0.7095141
829440358,0.720926,0.7095141
830441000,0.721685,0.7095141
831443578,0.657153,0.7095141
832444777,0.649189,0.7095141
833446441,0.660091,0.7095141
834446964,0.655453,0.7095141
835448221,0.664324,0.7095141
836452051,0.654521,0.7095141
837456729,0.653958,0.7095141
838459547,0.642241,0.7095141
839460012,0.653775,0.7095141
840463313,0.65782,0.7095141
841464770,0.649679,0.7095141
842466714,0.653531,0.7095141
843467631,0.653299,0.7095141
844471409,0.657265,0.7095141
845473569,0.643202,0.7095141
846474899,0.661276,0.7095141
847477871,0.652114,0.7095141
848480514,0.658276,0.7095141
849481907,0.652457,0.7095141
850483799,0.658817,0.7095141
851485518,0.64663,0.7095141
852487240,0.649947,0.7095141
853489610,0.65143,0.7095141
854493959,0.657891,0.7095141
855495642,0.663395,0.7095141
856497363,0.658441,0.7095141
857499255,0.665771,0.7095141
858501361,0.648412,0.7095141
859504390,0.65972,0.7095141
860505726,0.660143,0.7095141
861507586,0.664546,0.7095141
862508527,0.658268,0.7095141
863511672,0.660583,0.7095141
864513285,0.653081,0.7095141
865514591,0.65485,0.7095141
866518090,0.656791,0.7095141
867523109,0.659666,0.7095141
868525574,0.657184,0.7095141
869527640,0.662404,0.7095141
870527971,0.654169,0.7095141
871531013,0.657546,0.7095141
872534052,0.648188,0.7095141
873535711,0.655061,0.7095141
874538199,0.658006,0.7095141
875540265,0.651343,0.7095141
876543511,0.650324,0.7095141
877544716,0.656149,0.7095141
878547794,0.648873,0.7095141
879553239,0.650086,0.7095141
880554874,0.660679,0.7095141
881557128,0.655254,0.7095141
882559249,0.657754,0.7095141
883560295,0.649153,0.7095141
886996634,0.78837,0.7095141
887998916,0.656763,0.7095141
889000295,0.65191,0.7095141
890006115,0.654156,0.7095141
891008411,0.654055,0.7095141
892009496,0.659492,0.7095141
893010332,0.656374,0.7095141
894014689,0.656701,0.7095141
895016821,0.642963,0.7095141
896018574,0.652291,0.7095141
897021365,0.653045,0.7095141
898021969,0.659742,0.7095141
899024320,0.660229,0.7095141
900026912,0.663077,0.7095141
901028010,0.651931,0.7095141
902030780,0.652522,0.7095141
903032765,0.653551,0.7095141
904035003,0.657491,0.7095141
905036681,0.653635,0.7095141
906039918,0.65912503,0.7095141
907041049,0.658727,0.7095141
908042268,0.663185,0.7095141
909042965,0.645008,0.7095141
910044012,0.65731,0.7095141
911045217,0.652134,0.7095141
912046750,0.657215,0.7095141
913049605,0.650066,0.7095141
916833245,0.672842,0.7095141
917834775,0.664726,0.7095141
918837826,0.650936,0.7095141
919842431,0.660391,0.7095141
920845415,0.649106,0.7095141
921846625,0.657285,0.7095141
922850280,0.650491,0.7095141
923855993,0.654925,0.7095141
924857416,0.651871,0.7095141
925858605,0.654816,0.7095141
926859718,0.652075,0.7095141
927863083,0.645169,0.7095141
928865193,0.655004,0.7095141
929866238,0.657983,0.7095141
930868814,0.650826,0.7095141
931870695,0.658866,0.7095141
932873617,0.652091,0.7095141
933875401,0.654014,0.7095141
934878108,0.647329,0.7095141
935878968,0.656967,0.7095141
936880261,0.651858,0.7095141
937882546,0.656908,0.7095141
938884196,0.651688,0.7095141
939885815,0.661022,0.7095141
940887161,0.653337,0.7095141
941890320,0.650615,0.7095141
942892280,0.655832,0.7095141
943893161,0.655085,0.7095141
944893969,0.657925,0.7095141
945897857,0.654928,0.7095141
946899912,0.662847,0.7095141
947901500,0.648823,0.7095141
948905149,0.653518,0.7095141
949906262,0.651537,0.7095141
950907930,0.660363,0.7095141
951909142,0.654793,0.7095141
952912601,0.658725,0.7095141
953915041,0.653839,0.7095141
954919347,0.651107,0.7095141
955925000,0.655724,0.7095141
956926949,0.659027,0.7095141
957930661,0.652587,0.7095141
958931087,0.661478,0.7095141
959932838,0.654267,0.7095141
960934931,0.656825,0.7095141
961935964,0.65131,0.7095141
962939577,0.659477,0.7095141
963940615,0.656121,0.7095141
964942233,0.656823,0.7095141
965943611,0.658661,0.7095141
966946128,0.658782,0.7095141
967948395,0.654127,0.7095141
968950070,0.650142,0.7095141
969951844,0.658632,0.7095141
970955032,0.652826,0.7095141
971956837,0.661266,0.7095141
972961419,0.65782,0.7095141
973964819,0.661553,0.7095141
974966779,0.64348,0.7095141
975967973,0.655952,0.7095141
976972572,0.652891,0.7095141
977975768,0.661188,0.7095141
978978231,0.647882,0.7095141
979979211,0.660318,0.7095141
980981961,0.6556,0.7095141
981982995,0.654495,0.7095141
982985598,0.654564,0.7095141
983986077,0.657311,0.7095141
984988542,0.650966,0.7095141
985989760,0.660813,0.7095141
986991789,0.651377,0.7095141
987993930,0.653837,0.7095141
988995989,0.650806,0.7095141
989997649,0.658185,0.7095141
991000552,0.662114,0.7095141
992002042,0.656874,0.7095141
