timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
78901208,0.0,0.0,0.0
79101735,0.0,0.0,0.0
79306749,0.0,0.0,0.0
79507774,0.0,0.0,0.0
79708400,0.0,0.0,0.0
79913293,0.0,0.0,0.0
80112951,0.0,0.0,0.0
80318127,0.0,0.0,0.0
80519093,0.0,0.0,0.0
80719543,0.0,0.0,0.0
80924490,0.0,0.0,0.0
81125297,0.0,0.0,0.0
81330811,0.0,0.0,0.0
81531414,0.0,0.0,0.0
81731944,0.0,0.0,0.0
81932843,0.0,0.0,0.0
82136780,0.0,0.0,0.0
82337252,0.0,0.0,0.0
82542370,0.0,0.0,0.0
82742865,0.0,0.0,0.0
82947672,0.0,0.0,0.0
83148495,0.0,0.0,0.0
83353295,0.0,0.0,0.0
83554141,0.0,0.0,0.0
83758768,0.0,0.0,0.0
83960516,0.0,0.0,0.0
84159717,0.0,0.0,0.0
84364141,0.0,0.0,0.0
84565865,0.0,0.0,0.0
84766562,0.0,0.0,0.0
84970869,0.0,0.0,0.0
85171340,0.0,0.0,0.0
85376490,0.0,0.0,0.0
85576965,0.0,0.0,0.0
85782767,0.0,0.0,0.0
85983224,0.0,0.0,0.0
86182972,0.0,0.0,0.0
86387680,0.0,0.0,0.0
86588542,0.0,0.0,0.0
86792946,0.0,0.0,0.0
86993799,0.0,0.0,0.0
87198784,0.0,0.0,0.0
87400020,0.0,0.0,0.0
87600588,0.0,0.0,0.0
87805327,0.0,0.0,0.0
88009173,0.0,0.0,0.0
88209762,0.0,0.0,0.0
88415485,0.0,0.0,0.0
88615827,0.0,0.0,0.0
88820480,0.0,0.0,0.0
89020969,0.0,0.0,0.0
89225748,0.0,0.0,0.0
89426633,0.0,0.0,0.0
89627354,0.0,0.0,0.0
89831947,0.0,0.0,0.0
90032940,0.0,0.0,0.0
90232952,0.0,0.0,0.0
90437945,0.0,0.0,0.0
90638738,0.0,0.0,0.0
90843747,0.0,0.0,0.0
91044152,0.0,0.0,0.0
91249156,0.0,0.0,0.0
91449948,0.0,0.0,0.0
91649732,0.0,0.0,0.0
91854950,0.0,0.0,0.0
92056047,0.0,0.0,0.0
92260337,0.0,0.0,0.0
92460968,0.0,0.0,0.0
92662171,0.0,0.0,0.0
92863235,0.0,0.0,0.0
93063539,0.0,0.0,0.0
93267537,0.0,0.0,0.0
93472675,0.0,0.0,0.0
93672966,0.0,0.0,0.0
93878390,0.0,0.0,0.0
94079085,0.0,0.0,0.0
94283720,0.0,0.0,0.0
94484140,0.0,0.0,0.0
94689154,0.0,0.0,0.0
94893292,0.0,0.0,0.0
95093766,0.0,0.0,0.0
95299192,0.0,0.0,0.0
95499950,0.0,0.0,0.0
95704197,0.0,0.0,0.0
95904951,0.0,0.0,0.0
96106117,0.0,0.0,0.0
96310583,0.0,0.0,0.0
96510580,0.0,0.0,0.0
96715561,0.0,0.0,0.0
96916502,0.0,0.0,0.0
97117645,0.0,0.0,0.0
97322110,0.0,0.0,0.0
97523108,0.0,0.0,0.0
97728023,0.0,0.0,0.0
97928761,0.0,0.0,0.0
98129158,0.0,0.0,0.0
98333842,0.0,0.0,0.0
98534452,0.0,0.0,0.0
98738620,0.0,0.0,0.0
98939498,0.0,0.0,0.0
99140794,0.0,0.0,0.0
99345128,0.0,0.0,0.0
99545352,0.0,0.0,0.0
99745768,0.0,0.0,0.0
99951186,0.0,0.0,0.0
100152257,0.0,0.0,0.0
100356512,0.0,0.0,0.0
100557335,0.0,0.0,0.0
100762447,0.0,0.0,0.0
100962572,0.0,0.0,0.0
101166759,0.0,0.0,0.0
101369086,0.0,0.0,0.0
101569996,0.0,0.0,0.0
101769584,0.0,0.0,0.0
101970406,0.0,0.0,0.0
102171786,0.0,0.0,0.0
102375592,0.0,0.0,0.0
102575992,0.0,0.0,0.0
102776834,0.0,0.0,0.0
102976957,0.0,0.0,0.0
103177740,0.0,0.0,0.0
103382757,0.0,0.0,0.0
103583884,0.0,0.0,0.0
103784382,0.0,0.0,0.0
103988201,0.0,0.0,0.0
104189280,0.0,0.0,0.0
104389934,0.0,0.0,0.0
104594896,0.0,0.0,0.0
104795696,0.0,0.0,0.0
105000938,0.0,0.0,0.0
105201032,0.0,0.0,0.0
105401312,0.0,0.0,0.0
105606082,0.0,0.0,0.0
105807052,0.0,0.0,0.0
106008350,0.0,0.0,0.0
106208771,0.0,0.0,0.0
106409387,0.0,0.0,0.0
106613467,0.0,0.0,0.0
106814408,0.0,0.0,0.0
107015168,0.0,0.0,0.0
107219718,0.0,0.0,0.0
107420531,0.0,0.0,0.0
107621107,0.0,0.0,0.0
107826056,0.0,0.0,0.0
108025767,0.0,0.0,0.0
108230738,0.0,0.0,0.0
108432013,0.0,0.0,0.0
108632483,0.0,0.0,0.0
108837300,0.0,0.0,0.0
109037974,0.0,0.0,0.0
109242570,0.0,0.0,0.0
109442923,0.0,0.0,0.0
109643433,0.0,0.0,0.0
109848366,0.0,0.0,0.0
110049587,0.0,0.0,0.0
110253872,0.0,0.0,0.0
110454607,0.0,0.0,0.0
110654987,0.0,0.0,0.0
110859775,0.0,0.0,0.0
111060154,0.0,0.0,0.0
111264963,0.0,0.0,0.0
111466133,0.0,0.0,0.0
111666560,0.0,0.0,0.0
111871234,0.0,0.0,0.0
112071974,0.0,0.0,0.0
112272562,0.0,0.0,0.0
112477609,0.0,0.0,0.0
112678009,0.0,0.0,0.0
112882579,0.0,0.0,0.0
113083547,0.0,0.0,0.0
113287703,0.0,0.0,0.0
113489199,0.0,0.0,0.0
113689650,0.0,0.0,0.0
113894221,0.0,0.0,0.0
114094960,0.0,0.0,0.0
114295951,0.0,0.0,0.0
114499384,0.0,0.0,0.0
114700140,0.0,0.0,0.0
114900962,0.0,0.0,0.0
115106430,0.0,0.0,0.0
115306920,0.0,0.0,0.0
115512051,0.0,0.0,0.0
115711968,0.0,0.0,0.0
115916560,0.0,0.0,0.0
116121604,0.0,0.0,0.0
116321953,0.0,0.0,0.0
116527191,0.0,0.0,0.0
116728163,0.0,0.0,0.0
116931510,0.0,0.0,0.0
117132508,0.0,0.0,0.0
117332937,0.0,0.0,0.0
117534663,0.0,0.0,0.0
117735251,0.0,0.0,0.0
117935958,0.0,0.0,0.0
118139695,0.0,0.0,0.0
118340506,0.0,0.0,0.0
118545748,0.0,0.0,0.0
118745889,0.0,0.0,0.0
118946553,0.0,0.0,0.0
119152228,0.0,0.0,0.0
119351778,0.0,0.0,0.0
119556502,0.0,0.0,0.0
119757624,0.0,0.0,0.0
119958195,0.0,0.0,0.0
120162937,0.0,0.0,0.0
120363739,0.0,0.0,0.0
120567738,0.0,0.0,0.0
120769846,0.0,0.0,0.0
120970692,0.0,0.0,0.0
121173956,0.0,0.0,0.0
121376287,0.0,0.0,0.0
121577074,0.0,0.0,0.0
121779650,0.0,0.0,0.0
121980473,0.0,0.0,0.0
122185549,0.0,0.0,0.0
122386378,0.0,0.0,0.0
122586735,0.0,0.0,0.0
122791996,0.0,0.0,0.0
122992442,0.0,0.0,0.0
123192771,0.0,0.0,0.0
123397624,0.0,0.0,0.0
123598187,0.0,0.0,0.0
123802855,0.0,0.0,0.0
124002985,0.0,0.0,0.0
124203734,0.0,0.0,0.0
124408405,0.0,0.0,0.0
124609542,0.0,0.0,0.0
124814089,0.0,0.0,0.0
125014737,0.0,0.0,0.0
125214926,0.0,0.0,0.0
125419387,0.0,0.0,0.0
125620051,0.0,0.0,0.0
125825265,0.0,0.0,0.0
126026108,0.0,0.0,0.0
126225924,0.0,0.0,0.0
126430786,0.0,0.0,0.0
126632246,0.0,0.0,0.0
126832435,0.0,0.0,0.0
127037339,0.0,0.0,0.0
127238149,0.0,0.0,0.0
