timestamp,alt_max,landed,freefall,ground_contact,maybe_landed
941388194,inf,0,0,1,0
942395609,inf,0,0,1,0
943404016,inf,0,0,1,0
944411009,inf,0,0,1,0
945421041,inf,0,0,1,0
946434145,inf,0,0,1,0
947448380,inf,0,0,1,0
948458146,inf,0,0,1,0
949473018,inf,0,0,1,0
950482201,inf,0,0,1,0
951491413,inf,0,0,1,0
952498074,inf,0,0,1,0
953519745,inf,0,0,1,0
954530172,inf,0,0,1,0
955534018,inf,0,0,1,0
956539038,inf,0,0,1,0
957552244,inf,0,0,1,0
958566043,inf,0,0,1,0
959568042,inf,0,0,1,0
960579050,inf,0,0,1,0
961589038,inf,0,0,1,0
962603040,inf,0,0,1,0
963616043,inf,0,0,1,0
964620051,inf,0,0,1,0
966638619,inf,0,0,1,0
967650996,inf,0,0,1,0
968661156,inf,0,0,1,0
969671682,inf,0,0,1,0
970683040,inf,0,0,1,0
971694378,inf,0,0,1,0
972705043,inf,0,0,1,0
973718439,inf,0,0,1,0
974733038,inf,0,0,1,0
975746175,inf,0,0,1,0
976756831,inf,0,0,1,0
977772039,inf,0,0,1,0
978781040,inf,0,0,1,0
979790053,inf,0,0,1,0
980807769,inf,0,0,1,0
981811037,inf,0,0,1,0
982816217,inf,0,0,1,0
983831042,inf,0,0,1,0
984846594,inf,0,0,1,0
985854044,inf,0,0,1,0
986864040,inf,0,0,1,0
987882041,inf,0,0,1,0
988887770,inf,0,0,1,0
989903009,inf,0,0,1,0
990917996,inf,0,0,1,0
991924589,inf,0,0,1,0
992935039,inf,0,0,1,0
993947007,inf,0,0,1,0
994958079,inf,0,0,1,0
995976178,inf,0,0,1,0
996979048,inf,0,0,1,0
997989039,inf,0,0,1,0
998999049,inf,0,0,1,0
1000015793,inf,0,0,1,0
1001030044,inf,0,0,1,0
1002040024,inf,0,0,1,0
1002620023,inf,0,0,0,0
1003242045,inf,0,0,1,0
1004249007,inf,0,0,1,0
1005261390,inf,0,0,1,0
1006266970,inf,0,0,1,0
1007279039,inf,0,0,1,0
1008282848,inf,0,0,1,0
1009296604,inf,0,0,1,0
1010303007,inf,0,0,1,0
1011320019,inf,0,0,1,0
1012330626,inf,0,0,1,0
1013340037,inf,0,0,1,0
1014350032,inf,0,0,1,0
1015368014,inf,0,0,1,0
1016374233,inf,0,0,1,0
1017391599,inf,0,0,1,0
1018401321,inf,0,0,1,0
1019407427,inf,0,0,1,0
1020413042,inf,0,0,1,0
1021423009,inf,0,0,1,0
1022430007,inf,0,0,1,0
1023438595,inf,0,0,1,0
1024444041,inf,0,0,1,0
1025450135,inf,0,0,1,0
1026451430,inf,0,0,1,0
1027470007,inf,0,0,1,0
1028484259,inf,0,0,1,0
1029492347,inf,0,0,1,0
1030503540,inf,0,0,1,0
1031515007,inf,0,0,1,0
1032526048,inf,0,0,1,0
1033541039,inf,0,0,1,0
1034555039,inf,0,0,1,0
1035568158,inf,0,0,1,0
1036578009,inf,0,0,1,0
1037591377,inf,0,0,1,0
1038600040,inf,0,0,1,0
1039608627,inf,0,0,1,0
1040618366,inf,0,0,1,0
1041624039,inf,0,0,1,0
1042635780,inf,0,0,1,0
1043655867,inf,0,0,1,0
1044673041,inf,0,0,1,0
1045684020,inf,0,0,1,0
1046698738,inf,0,0,1,0
1047707040,inf,0,0,1,0
1048708039,inf,0,0,1,0
1049716215,inf,0,0,1,0
1050720019,inf,0,0,1,0
1051734050,inf,0,0,1,0
1052744040,inf,0,0,1,0
1053750009,inf,0,0,1,0
1054758044,inf,0,0,1,0
1055772040,inf,0,0,1,0
1056782057,inf,0,0,1,0
1057790818,inf,0,0,1,0
1058805747,inf,0,0,1,0
1059810307,inf,0,0,1,0
1060818041,inf,0,0,1,0
1061823041,inf,0,0,1,0
1062832436,inf,0,0,1,0
1063840051,inf,0,0,1,0
1064843412,inf,0,0,1,0
1065856629,inf,0,0,1,0
1066866159,inf,0,0,1,0
1067875051,inf,0,0,1,0
1068246054,inf,0,0,0,0
1069247009,inf,0,0,0,0
1070263007,inf,0,0,0,0
1071274168,inf,0,0,0,0
1072284036,inf,0,0,0,0
1073289367,inf,0,0,0,0
1074295123,inf,0,0,0,0
1074956308,inf,0,0,1,0
1075974002,inf,0,0,1,0
1076984164,inf,0,0,1,0
1077149008,inf,0,0,0,0
1078162184,inf,0,0,0,0
1078382787,inf,0,0,1,0
1079387781,inf,0,0,1,0
1080402054,inf,0,0,1,0
1081415568,inf,0,0,1,0
1082417387,inf,0,0,1,0
1083427629,inf,0,0,1,0
1084437020,inf,0,0,1,0
1085446213,inf,0,0,1,0
1086458007,inf,0,0,1,0
1087476041,inf,0,0,1,0
1088482978,inf,0,0,1,0
1089498041,inf,0,0,1,0
1090500009,inf,0,0,1,0
1091513022,inf,0,0,1,0
1092522696,inf,0,0,1,0
1093532426,inf,0,0,1,0
1094553379,inf,0,0,1,0
1095559529,inf,0,0,1,0
1096574044,inf,0,0,1,0
1097586587,inf,0,0,1,0
1098597085,inf,0,0,1,0
1099608042,inf,0,0,1,0
1100415343,inf,0,0,0,1
1100745039,inf,1,0,0,0
1101745158,inf,1,0,0,0
1102754614,inf,1,0,0,0
1103766027,inf,1,0,0,0
1104782858,inf,1,0,0,0
1105792401,inf,1,0,0,0
1106802206,inf,1,0,0,0
1107813030,inf,1,0,0,0
1108828033,inf,1,0,0,0
1109837013,inf,1,0,0,0
1110848460,inf,1,0,0,0
1111854135,inf,1,0,0,0
1112868289,inf,1,0,0,0
1113883030,inf,1,0,0,0
1114888004,inf,1,0,0,0
1115901351,inf,1,0,0,0
1116906032,inf,1,0,0,0
1117913134,inf,1,0,0,0
1118931040,inf,1,0,0,0
1119937039,inf,1,0,0,0
1120945815,inf,1,0,0,0
1121963007,inf,1,0,0,0
1122970032,inf,1,0,0,0
1123979020,inf,1,0,0,0
1124990043,inf,1,0,0,0
1125997946,inf,1,0,0,0
1127011144,inf,1,0,0,0
1127710045,inf,0,0,0,0
1128718302,inf,0,0,0,0
1129733039,inf,0,0,0,0
1130740577,inf,0,0,0,0
1131759018,inf,0,0,0,0
1132765231,inf,0,0,0,0
1133778144,inf,0,0,0,0
1134780519,inf,0,0,0,0
1135788038,inf,0,0,0,0
1136799407,inf,0,0,0,0
1137806037,inf,0,0,0,0
1138814858,inf,0,0,0,0
1139348041,inf,0,0,1,0
1139637038,inf,0,0,0,1
1139968178,inf,1,0,0,0
1140970620,inf,1,0,0,0
1141975403,inf,1,0,0,0
1142992763,inf,1,0,0,0
1144002036,inf,1,0,0,0
1145015920,inf,1,0,0,0
1146028007,inf,1,0,0,0
1147031635,inf,1,0,0,0
1148041507,inf,1,0,0,0
1149047720,inf,1,0,0,0
1150058022,inf,1,0,0,0
1151065632,inf,1,0,0,0
1152077482,inf,1,0,0,0
1153087032,inf,1,0,0,0
1154102906,inf,1,0,0,0
1155106043,inf,1,0,0,0
1156113174,inf,1,0,0,0
1157117047,inf,1,0,0,0
1158127675,inf,1,0,0,0
1159136937,inf,1,0,0,0
1160141157,inf,1,0,0,0
1161144248,inf,1,0,0,0
1162155043,inf,1,0,0,0
1163167188,inf,1,0,0,0
1164175031,inf,1,0,0,0
1165183349,inf,1,0,0,0
1166187652,inf,1,0,0,0
1167198737,inf,1,0,0,0
1168208354,inf,1,0,0,0
1169208727,inf,1,0,0,0
1170215145,inf,1,0,0,0
1171224854,inf,1,0,0,0
1172231032,inf,1,0,0,0
1173243519,inf,1,0,0,0
1174253885,inf,1,0,0,0
1175258822,inf,1,0,0,0
1176269301,inf,1,0,0,0
1177285033,inf,1,0,0,0
1178293046,inf,1,0,0,0
1179298251,inf,1,0,0,0
1180306005,inf,1,0,0,0
1181315032,inf,1,0,0,0
1182332030,inf,1,0,0,0
1183342029,inf,1,0,0,0
1184348031,inf,1,0,0,0
1185359040,inf,1,0,0,0
1186366207,inf,1,0,0,0
1187377030,inf,1,0,0,0
1188385484,inf,1,0,0,0
1189388031,inf,1,0,0,0
1190402042,inf,1,0,0,0
1191411471,inf,1,0,0,0
1192425270,inf,1,0,0,0
1193435030,inf,1,0,0,0
1194443647,inf,1,0,0,0
1195455044,inf,1,0,0,0
1196465030,inf,1,0,0,0
1197471042,inf,1,0,0,0
1198492032,inf,1,0,0,0
1199504816,inf,1,0,0,0
1200511025,inf,1,0,0,0
1201515442,inf,1,0,0,0
1202527002,inf,1,0,0,0
1203533029,inf,1,0,0,0
1204552031,inf,1,0,0,0
1205560471,inf,1,0,0,0
1206560627,inf,1,0,0,0
1207572031,inf,1,0,0,0
1208587405,inf,1,0,0,0
1209595041,inf,1,0,0,0
1210600184,inf,1,0,0,0
1211616030,inf,1,0,0,0
1212622977,inf,1,0,0,0
1213630704,inf,1,0,0,0
1214646729,inf,1,0,0,0
1215656171,inf,1,0,0,0
1216666264,inf,1,0,0,0
1217682007,inf,1,0,0,0
1218695141,inf,1,0,0,0
1219707531,inf,1,0,0,0
1220723002,inf,1,0,0,0
1221734592,inf,1,0,0,0
1222750065,inf,1,0,0,0
1223756032,inf,1,0,0,0
1224762032,inf,1,0,0,0
1225498042,inf,0,0,1,0
1225559042,inf,0,0,0,0
1226572147,inf,0,0,0,0
1227574008,inf,0,0,0,0
1228586221,inf,0,0,0,0
1229592304,inf,0,0,0,0
1230600039,inf,0,0,0,0
1231603372,inf,0,0,0,0
1232609152,inf,0,0,0,0
1233623380,inf,0,0,0,0
1234633260,inf,0,0,0,0
1235638209,inf,0,0,0,0
1236648973,inf,0,0,0,0
1237658628,inf,0,0,0,0
1238048040,inf,0,0,1,0
1238832300,inf,0,0,0,1
1239162043,inf,1,0,0,0
1240166267,inf,1,0,0,0
1241168041,inf,1,0,0,0
1242181442,inf,1,0,0,0
1244204073,inf,1,0,0,0
1245205436,inf,1,0,0,0
1246218887,inf,1,0,0,0
1247231138,inf,1,0,0,0
1248238870,inf,1,0,0,0
1249247042,inf,1,0,0,0
1250258899,inf,1,0,0,0
1251266858,inf,1,0,0,0
1252275243,inf,1,0,0,0
1253287889,inf,1,0,0,0
1254295791,inf,1,0,0,0
1255303889,inf,1,0,0,0
1256313484,inf,1,0,0,0
1257316981,inf,1,0,0,0
1258323900,inf,1,0,0,0
1259338897,inf,1,0,0,0
1260343889,inf,1,0,0,0
1261344050,inf,1,0,0,0
1262350160,inf,1,0,0,0
1263359348,inf,1,0,0,0
1264361327,inf,1,0,0,0
1265367909,inf,1,0,0,0
1266381894,inf,1,0,0,0
1267389903,inf,1,0,0,0
1268404246,inf,1,0,0,0
1269410574,inf,1,0,0,0
1270417136,inf,1,0,0,0
1271422011,inf,1,0,0,0
1272431911,inf,1,0,0,0
1273445902,inf,1,0,0,0
1274455116,inf,1,0,0,0
1275473858,inf,1,0,0,0
1276481872,inf,1,0,0,0
1277487928,inf,1,0,0,0
1278497556,inf,1,0,0,0
1279513858,inf,1,0,0,0
1280524991,inf,1,0,0,0
1281531858,inf,1,0,0,0
1282538728,inf,1,0,0,0
1283546611,inf,1,0,0,0
1284560964,inf,1,0,0,0
1285567864,inf,1,0,0,0
1286583823,inf,1,0,0,0
1287598126,inf,1,0,0,0
1288603896,inf,1,0,0,0
1289614888,inf,1,0,0,0
1290627887,inf,1,0,0,0
1291640702,inf,1,0,0,0
1292647890,inf,1,0,0,0
1293665888,inf,1,0,0,0
1294675870,inf,1,0,0,0
1295680906,inf,1,0,0,0
1296697901,inf,1,0,0,0
1297704939,inf,1,0,0,0
1298717890,inf,1,0,0,0
1299727888,inf,1,0,0,0
1300737858,inf,1,0,0,0
1301749894,inf,1,0,0,0
1302760964,inf,1,0,0,0
1303777890,inf,1,0,0,0
1304295901,inf,0,0,0,0
1305304247,inf,0,0,0,0
1306314024,inf,0,0,0,0
1307323901,inf,0,0,0,0
1308333351,inf,0,0,0,0
1309351933,inf,0,0,0,0
1310361102,inf,0,0,0,0
1311365352,inf,0,0,0,0
1312384173,inf,0,0,0,0
1313393909,inf,0,0,0,0
1314408628,inf,0,0,0,0
1315419898,inf,0,0,0,0
1316424947,inf,0,0,0,0
1317430896,inf,0,0,0,0
1318442897,inf,0,0,0,0
1319455968,inf,0,0,0,0
1320466009,inf,0,0,0,0
1321475901,inf,0,0,0,0
1322491895,inf,0,0,0,0
1323171117,inf,0,0,1,0
1323459041,inf,0,0,0,1
1323788992,inf,1,0,0,0
1324799863,inf,1,0,0,0
1325803901,inf,1,0,0,0
1326817276,inf,1,0,0,0
1328837438,inf,1,0,0,0
1329841879,inf,1,0,0,0
1330853425,inf,1,0,0,0
1331862752,inf,1,0,0,0
1332868962,inf,1,0,0,0
1333879912,inf,1,0,0,0
1334892984,inf,1,0,0,0
1335906888,inf,1,0,0,0
1336914433,inf,1,0,0,0
1337928470,inf,1,0,0,0
1338936922,inf,1,0,0,0
1339941889,inf,1,0,0,0
1340950690,inf,1,0,0,0
1341959976,inf,1,0,0,0
1342973924,inf,1,0,0,0
1343984977,inf,1,0,0,0
1344990887,inf,1,0,0,0
1345999451,inf,1,0,0,0
1347001859,inf,1,0,0,0
1348010837,inf,1,0,0,0
1349022887,inf,1,0,0,0
1350030339,inf,1,0,0,0
1351040714,inf,1,0,0,0
1352046608,inf,1,0,0,0
1353056975,inf,1,0,0,0
1354062614,inf,1,0,0,0
1355067899,inf,1,0,0,0
1356075888,inf,1,0,0,0
