timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
33359846,0.0,0.0,0.0,-0.011019095,-0.0011106192,-0.07642746,0.0,0.0,0.0,-0.002658844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684006,0.2684011,25.533741,0.0,0.0,0.0,0.090687074,0.0,0.0,0.0,0.0,0.0,8.855333e-05,0.0018631902,0.007853151,0.0,0.0,0.0,0.0,0.0,0.0
33564680,0.0,0.0,0.0,-0.011474185,-0.0007279481,-0.23218155,0.0,0.0,0.0,-0.000921011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683106,0.2683111,25.532166,0.0,0.0,0.0,0.0906819,0.0,0.0,0.0,0.0,0.0,6.387389e-05,0.0020106414,0.010346566,0.0,0.0,0.0,0.0,0.0,0.0
33765272,0.0,0.0,0.0,-0.011958688,-0.0001973314,-0.36075974,0.0,0.0,0.0,0.004299879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26810357,0.2681041,25.529102,0.0,0.0,0.0,0.090678625,0.0,0.0,0.0,0.0,0.0,8.3610365e-05,0.00195858,0.010027379,0.0,0.0,0.0,0.0,0.0,0.0
33966162,0.0,0.0,0.0,-0.012752632,0.00039080708,0.14348602,0.0,0.0,0.0,0.0036551952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26829088,0.26829147,25.529312,0.0,0.0,0.0,0.09067359,0.0,0.0,0.0,0.0,0.0,0.00018851306,0.0014825633,0.0064398604,0.0,0.0,0.0,0.0,0.0,0.0
34170854,0.0,0.0,0.0,-0.013225094,0.000946028,0.54388046,0.0,0.0,0.0,0.013096571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681155,0.2681161,25.526447,0.0,0.0,0.0,0.090670384,0.0,0.0,0.0,0.0,0.0,0.00019273881,0.0023358995,0.010487344,0.0,0.0,0.0,0.0,0.0,0.0
34371900,0.0,0.0,0.0,-0.013898636,0.001539634,-0.077991486,0.0,0.0,0.0,-0.002216339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26828754,0.2682882,25.526783,0.0,0.0,0.0,0.090665996,0.0,0.0,0.0,0.0,0.0,0.00014016278,0.0008431891,0.0018474913,0.0,0.0,0.0,0.0,0.0,0.0
34576508,0.0,0.0,0.0,-0.014446833,0.0023448619,-0.3089676,0.0,0.0,0.0,-0.0006713867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26813027,0.26813093,25.524082,0.0,0.0,0.0,0.09066286,0.0,0.0,0.0,0.0,0.0,7.646599e-05,0.0023151184,0.011841025,0.0,0.0,0.0,0.0,0.0,0.0
34777421,0.0,0.0,0.0,-0.015192329,0.0031656001,0.27515793,0.0,0.0,0.0,0.0014884472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26831657,0.26831725,25.524492,0.0,0.0,0.0,0.09065804,0.0,0.0,0.0,0.0,0.0,8.454975e-05,0.0025484015,0.01272472,0.0,0.0,0.0,0.0,0.0,0.0
34982050,0.0,0.0,0.0,-0.015509447,0.0039029995,0.08621597,0.0,0.0,0.0,0.0009989738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26828852,0.26828924,25.523317,0.0,0.0,0.0,0.09065446,0.0,0.0,0.0,0.0,0.0,0.0001039603,0.0018191531,0.0061203083,0.0,0.0,0.0,0.0,0.0,0.0
35182872,0.0,0.0,0.0,-0.015920728,0.00452875,-0.043064117,0.0,0.0,0.0,0.011990309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26841262,0.2684134,25.52366,0.0,0.0,0.0,0.09064978,0.0,0.0,0.0,0.0,0.0,0.00011019628,0.0020962867,0.00945039,0.0,0.0,0.0,0.0,0.0,0.0
35387809,0.0,0.0,0.0,-0.016531184,0.00531604,-0.30016327,0.0,0.0,0.0,0.004750252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26868504,0.26868585,25.525452,0.0,0.0,0.0,0.09064633,0.0,0.0,0.0,0.0,0.0,0.00021440042,0.0015880722,0.0036474052,0.0,0.0,0.0,0.0,0.0,0.0
35592671,0.0,0.0,0.0,-0.016662456,0.0055702636,0.0070266724,0.0,0.0,0.0,-0.001491785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2685291,0.2685299,25.52403,0.0,0.0,0.0,0.09064225,0.0,0.0,0.0,0.0,0.0,0.000105198436,0.0017278119,0.0077415,0.0,0.0,0.0,0.0,0.0,0.0
35793286,0.0,0.0,0.0,-0.016808365,0.0056513823,-0.087631226,0.0,0.0,0.0,-0.01004076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26826295,0.2682638,25.521225,0.0,0.0,0.0,0.090638876,0.0,0.0,0.0,0.0,0.0,0.0001381397,0.001844635,0.008213482,0.0,0.0,0.0,0.0,0.0,0.0
35998293,0.0,0.0,0.0,-0.017397894,0.005794368,0.27446365,0.0,0.0,0.0,0.0041253567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26840395,0.26840478,25.521591,0.0,0.0,0.0,0.090634905,0.0,0.0,0.0,0.0,0.0,0.00011337475,0.003020835,0.015446799,0.0,0.0,0.0,0.0,0.0,0.0
36198989,0.0,0.0,0.0,-0.017790433,0.005734288,-0.011932373,0.0,0.0,0.0,-0.011051655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683448,0.26834568,25.5204,0.0,0.0,0.0,0.09063097,0.0,0.0,0.0,0.0,0.0,0.00015212042,0.0023902429,0.010935259,0.0,0.0,0.0,0.0,0.0,0.0
36403828,0.0,0.0,0.0,-0.018073846,0.0054190992,0.10229492,0.0,0.0,0.0,-0.0019481182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26812422,0.2681251,25.517756,0.0,0.0,0.0,0.09062818,0.0,0.0,0.0,0.0,0.0,0.00011481648,0.0020012206,0.0067660483,0.0,0.0,0.0,0.0,0.0,0.0
36604462,0.0,0.0,0.0,-0.018687094,0.005202243,0.06947708,0.0,0.0,0.0,0.002384901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2682794,0.26828033,25.518208,0.0,0.0,0.0,0.09062494,0.0,0.0,0.0,0.0,0.0,0.000107399275,0.0018885939,0.009203616,0.0,0.0,0.0,0.0,0.0,0.0
36809457,0.0,0.0,0.0,-0.019277956,0.0049185166,-0.22634125,0.0,0.0,0.0,0.0012760162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26808104,0.268082,25.515678,0.0,0.0,0.0,0.0906216,0.0,0.0,0.0,0.0,0.0,0.00010766826,0.0013638027,0.004472376,0.0,0.0,0.0,0.0,0.0,0.0
37010097,0.0,0.0,0.0,-0.02045472,0.004991116,-0.35099792,0.0,0.0,0.0,0.0021829605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2682729,0.26827392,25.516264,0.0,0.0,0.0,0.09061738,0.0,0.0,0.0,0.0,0.0,0.000114382725,0.002560854,0.0118195815,0.0,0.0,0.0,0.0,0.0,0.0
37211042,0.0,0.0,0.0,-0.020940432,0.0050358432,0.0662117,0.0,0.0,0.0,5.173683e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26821283,0.26821387,25.515192,0.0,0.0,0.0,0.09061469,0.0,0.0,0.0,0.0,0.0,0.00010959341,0.0009920246,0.0033111346,0.0,0.0,0.0,0.0,0.0,0.0
37415851,0.0,0.0,0.0,-0.02160709,0.005093913,-0.027629852,0.0,0.0,0.0,-0.0021717548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26819578,0.26819685,25.51426,0.0,0.0,0.0,0.09061159,0.0,0.0,0.0,0.0,0.0,0.00011765347,0.001224435,0.002764929,0.0,0.0,0.0,0.0,0.0,0.0
37616488,0.0,0.0,0.0,-0.022081753,0.005138499,0.12498474,0.0,0.0,0.0,-0.010997534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2680191,0.26802024,25.511915,0.0,0.0,0.0,0.09060794,0.0,0.0,0.0,0.0,0.0,0.00017570717,0.001643321,0.005410041,0.0,0.0,0.0,0.0,0.0,0.0
37821408,0.0,0.0,0.0,-0.02298517,0.0055331974,-0.0012931824,0.0,0.0,0.0,-0.00034928322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2682269,0.26822808,25.512646,0.0,0.0,0.0,0.09060435,0.0,0.0,0.0,0.0,0.0,0.00024240749,0.0022248102,0.008307059,0.0,0.0,0.0,0.0,0.0,0.0
38022081,0.0,0.0,0.0,-0.023466531,0.005751122,-0.36121368,0.0,0.0,0.0,0.00083112717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2680563,0.26805753,25.510399,0.0,0.0,0.0,0.09060179,0.0,0.0,0.0,0.0,0.0,0.00017471556,0.003139216,0.01392036,0.0,0.0,0.0,0.0,0.0,0.0
38226901,0.0,0.0,0.0,-0.024005655,0.00594614,-0.16624832,0.0,0.0,0.0,0.0007150173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2680398,0.268041,25.509558,0.0,0.0,0.0,0.09059924,0.0,0.0,0.0,0.0,0.0,0.00014924126,0.0031941151,0.017069146,0.0,0.0,0.0,0.0,0.0,0.0
38427835,0.0,0.0,0.0,-0.024637124,0.0061808266,-0.41925812,0.0,0.0,0.0,-0.009324789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26805595,0.26805726,25.508883,0.0,0.0,0.0,0.09059573,0.0,0.0,0.0,0.0,0.0,0.00013540704,0.0030167114,0.015400805,0.0,0.0,0.0,0.0,0.0,0.0
38628481,0.0,0.0,0.0,-0.025503352,0.006422382,-0.117183685,0.0,0.0,0.0,0.0030252934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26824266,0.26824406,25.509691,0.0,0.0,0.0,0.09059282,0.0,0.0,0.0,0.0,0.0,0.00014712948,0.0035671599,0.017475478,0.0,0.0,0.0,0.0,0.0,0.0
38833287,0.0,0.0,0.0,-0.026095323,0.006562319,-0.05474472,0.0,0.0,0.0,-0.001045227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26836303,0.2683645,25.510288,0.0,0.0,0.0,0.09058899,0.0,0.0,0.0,0.0,0.0,0.00013590042,0.0011567795,0.0034291137,0.0,0.0,0.0,0.0,0.0,0.0
39034249,0.0,0.0,0.0,-0.026821945,0.0068489066,0.04425049,0.0,0.0,0.0,-0.0036962032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26847878,0.2684803,25.510952,0.0,0.0,0.0,0.090585604,0.0,0.0,0.0,0.0,0.0,0.00016527633,0.0024314022,0.009988017,0.0,0.0,0.0,0.0,0.0,0.0
39239024,0.0,0.0,0.0,-0.027206436,0.0070786155,-0.04401779,0.0,0.0,0.0,0.0022428036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683806,0.2683822,25.51006,0.0,0.0,0.0,0.0905828,0.0,0.0,0.0,0.0,0.0,0.00016454204,0.002511356,0.008051837,0.0,0.0,0.0,0.0,0.0,0.0
39439689,0.0,0.0,0.0,-0.027409649,0.0072232913,-0.50982666,0.0,0.0,0.0,0.014847279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26826027,0.26826185,25.509039,0.0,0.0,0.0,0.0905795,0.0,0.0,0.0,0.0,0.0,0.0001789353,0.0031384716,0.016191883,0.0,0.0,0.0,0.0,0.0,0.0
39644471,0.0,0.0,0.0,-0.028128015,0.0074538966,0.11739731,0.0,0.0,0.0,0.0011332035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26840085,0.26840252,25.509724,0.0,0.0,0.0,0.09057716,0.0,0.0,0.0,0.0,0.0,0.00015976759,0.0015239229,0.004131531,0.0,0.0,0.0,0.0,0.0,0.0
39845271,0.0,0.0,0.0,-0.028492618,0.007524152,-0.10808563,0.0,0.0,0.0,-0.004228592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683405,0.26834217,25.508892,0.0,0.0,0.0,0.090573534,0.0,0.0,0.0,0.0,0.0,0.00017490465,0.0019902708,0.0051399493,0.0,0.0,0.0,0.0,0.0,0.0
40050155,0.0,0.0,0.0,-0.028771937,0.0076208366,-0.18428421,0.0,0.0,0.0,0.015391111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26826352,0.26826522,25.507957,0.0,0.0,0.0,0.09057163,0.0,0.0,0.0,0.0,0.0,0.0001518041,0.0016332953,0.007909286,0.0,0.0,0.0,0.0,0.0,0.0
40251353,0.0,0.0,0.0,-0.029229304,0.007866353,0.30012894,0.0,0.0,0.0,0.0012323856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2682139,0.2682156,25.50715,0.0,0.0,0.0,0.09056808,0.0,0.0,0.0,0.0,0.0,0.00017907983,0.0012987658,0.0031287284,0.0,0.0,0.0,0.0,0.0,0.0
40451788,0.0,0.0,0.0,-0.029925222,0.008022955,-0.0250206,0.0,0.0,0.0,-0.0011544228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26835304,0.26835477,25.50782,0.0,0.0,0.0,0.09056545,0.0,0.0,0.0,0.0,0.0,0.00018183177,0.0017656329,0.0031209737,0.0,0.0,0.0,0.0,0.0,0.0
40656701,0.0,0.0,0.0,-0.029937413,0.007974956,0.19188309,0.0,0.0,0.0,0.005674839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681305,0.26813215,25.505577,0.0,0.0,0.0,0.09056236,0.0,0.0,0.0,0.0,0.0,0.00018661402,0.0025849545,0.010474762,0.0,0.0,0.0,0.0,0.0,0.0
40857423,0.0,0.0,0.0,-0.0303502,0.008084343,-0.18675613,0.0,0.0,0.0,0.0027480125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2682589,0.26826054,25.506163,0.0,0.0,0.0,0.09056016,0.0,0.0,0.0,0.0,0.0,0.00017279913,0.0011000265,0.0042987377,0.0,0.0,0.0,0.0,0.0,0.0
41062256,0.0,0.0,0.0,-0.030008394,0.008087798,0.1643982,0.0,0.0,0.0,-0.0002090931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2680502,0.26805177,25.503975,0.0,0.0,0.0,0.090557136,0.0,0.0,0.0,0.0,0.0,0.00020226515,0.0019312846,0.009173912,0.0,0.0,0.0,0.0,0.0,0.0
41263075,0.0,0.0,0.0,-0.029948605,0.008246346,-0.24288177,0.0,0.0,0.0,0.0033552647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26805907,0.26806054,25.503338,0.0,0.0,0.0,0.0905546,0.0,0.0,0.0,0.0,0.0,0.00019908769,0.0018490021,0.007646731,0.0,0.0,0.0,0.0,0.0,0.0
41467936,0.0,0.0,0.0,-0.030304864,0.008612081,0.13977051,0.0,0.0,0.0,-0.0034704208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26824263,0.26824406,25.504156,0.0,0.0,0.0,0.090551995,0.0,0.0,0.0,0.0,0.0,0.00018068445,0.0018334922,0.0059597963,0.0,0.0,0.0,0.0,0.0,0.0
41668538,0.0,0.0,0.0,-0.030230539,0.008870352,0.020759583,0.0,0.0,0.0,0.012604237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681781,0.26817948,25.503313,0.0,0.0,0.0,0.09054951,0.0,0.0,0.0,0.0,0.0,0.00016350744,0.0006062027,0.0012899251,0.0,0.0,0.0,0.0,0.0,0.0
41873257,0.0,0.0,0.0,-0.030080652,0.009312205,-0.24869537,0.0,0.0,0.0,-5.4121017e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2680064,0.2680077,25.501291,0.0,0.0,0.0,0.09054626,0.0,0.0,0.0,0.0,0.0,0.0001863292,0.0017007202,0.008596076,0.0,0.0,0.0,0.0,0.0,0.0
42074090,0.0,0.0,0.0,-0.030262506,0.009885397,-0.20088196,0.0,0.0,0.0,0.002759695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26804218,0.26804337,25.5008,0.0,0.0,0.0,0.09054384,0.0,0.0,0.0,0.0,0.0,0.00019302504,0.0010994008,0.0017739985,0.0,0.0,0.0,0.0,0.0,0.0
42274994,0.0,0.0,0.0,-0.03009802,0.010368884,-0.032463074,0.0,0.0,0.0,-0.0020942688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2679094,0.2679105,25.498936,0.0,0.0,0.0,0.090541,0.0,0.0,0.0,0.0,0.0,0.00020528994,0.0020585468,0.0090009235,0.0,0.0,0.0,0.0,0.0,0.0
42479685,0.0,0.0,0.0,-0.03012105,0.010892127,-0.08477783,0.0,0.0,0.0,0.0037896633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2679483,0.26794934,25.49853,0.0,0.0,0.0,0.090538986,0.0,0.0,0.0,0.0,0.0,0.00019781235,0.002364877,0.010226522,0.0,0.0,0.0,0.0,0.0,0.0
42680603,0.0,0.0,0.0,-0.030089691,0.011228787,-0.08036041,0.0,0.0,0.0,-0.00820899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26794678,0.26794776,25.497948,0.0,0.0,0.0,0.09053586,0.0,0.0,0.0,0.0,0.0,0.0001672049,0.0010903517,0.005587539,0.0,0.0,0.0,0.0,0.0,0.0
42885292,0.0,0.0,0.0,-0.030173525,0.011722815,-0.24696732,0.0,0.0,0.0,0.0010664463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26800364,0.26800454,25.497644,0.0,0.0,0.0,0.09053388,0.0,0.0,0.0,0.0,0.0,0.00017539099,0.0017462901,0.009050062,0.0,0.0,0.0,0.0,0.0,0.0
43086069,0.0,0.0,0.0,-0.030206552,0.012100578,0.08490753,0.0,0.0,0.0,0.0027375221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26802173,0.26802257,25.497292,0.0,0.0,0.0,0.090531155,0.0,0.0,0.0,0.0,0.0,0.00018782736,0.0015427354,0.005702877,0.0,0.0,0.0,0.0,0.0,0.0
43287043,0.0,0.0,0.0,-0.030115807,0.012375028,-0.027290344,0.0,0.0,0.0,0.0023794174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26799196,0.26799273,25.496712,0.0,0.0,0.0,0.09052921,0.0,0.0,0.0,0.0,0.0,0.00019117656,0.0008024242,0.0038427217,0.0,0.0,0.0,0.0,0.0,0.0
43491850,0.0,0.0,0.0,-0.030130824,0.012719765,-0.091026306,0.0,0.0,0.0,0.00048708916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2680218,0.2680225,25.496424,0.0,0.0,0.0,0.090526216,0.0,0.0,0.0,0.0,0.0,0.00017592205,0.0012198451,0.006298571,0.0,0.0,0.0,0.0,0.0,0.0
43692659,0.0,0.0,0.0,-0.030624477,0.013127286,-0.16143036,0.0,0.0,0.0,-0.002935648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26821768,0.26821834,25.497543,0.0,0.0,0.0,0.09052399,0.0,0.0,0.0,0.0,0.0,0.0001828248,0.0009901989,0.002428209,0.0,0.0,0.0,0.0,0.0,0.0
43897409,0.0,0.0,0.0,-0.030938866,0.0133200595,-0.10762024,0.0,0.0,0.0,0.0054397583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26818657,0.26818717,25.497152,0.0,0.0,0.0,0.09052171,0.0,0.0,0.0,0.0,0.0,0.00022395448,0.0014804272,0.0028187972,0.0,0.0,0.0,0.0,0.0,0.0
44098212,0.0,0.0,0.0,-0.0311504,0.013430181,-0.24845505,0.0,0.0,0.0,0.015882969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26814395,0.26814452,25.496588,0.0,0.0,0.0,0.090519525,0.0,0.0,0.0,0.0,0.0,0.0002685232,0.0008875829,0.0040762764,0.0,0.0,0.0,0.0,0.0,0.0
44302861,0.0,0.0,0.0,-0.031815805,0.013718148,-0.20124054,0.0,0.0,0.0,0.0019900799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26832736,0.26832786,25.497692,0.0,0.0,0.0,0.09051728,0.0,0.0,0.0,0.0,0.0,0.00025089315,0.0013661011,0.0068703643,0.0,0.0,0.0,0.0,0.0,0.0
44503700,0.0,0.0,0.0,-0.031968135,0.013731974,-0.9666672,0.0,0.0,0.0,0.0018441677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26826143,0.26826194,25.497232,0.0,0.0,0.0,0.09051513,0.0,0.0,0.0,0.0,0.0,0.0002113659,0.0025373045,0.012576793,0.0,0.0,0.0,0.0,0.0,0.0
44708508,0.0,0.0,0.0,-0.032343473,0.013791924,-0.078933716,0.0,0.0,0.0,0.0022304058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26836002,0.26836053,25.49799,0.0,0.0,0.0,0.090512305,0.0,0.0,0.0,0.0,0.0,0.00018739793,0.00048178007,0.0011169751,0.0,0.0,0.0,0.0,0.0,0.0
44909426,0.0,0.0,0.0,-0.032702167,0.013637616,0.03645706,0.0,0.0,0.0,0.0030918121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26830414,0.26830468,25.49752,0.0,0.0,0.0,0.09051052,0.0,0.0,0.0,0.0,0.0,0.0002030462,0.00207772,0.010879079,0.0,0.0,0.0,0.0,0.0,0.0
45110081,0.0,0.0,0.0,-0.03310001,0.0135012055,-0.19799423,0.0,0.0,0.0,0.0051031113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26825973,0.26826036,25.497065,0.0,0.0,0.0,0.090508066,0.0,0.0,0.0,0.0,0.0,0.00022664524,0.0012936075,0.0031013915,0.0,0.0,0.0,0.0,0.0,0.0
45314854,0.00010541454,-0.00010038912,6.895512e-05,0.052731026,-0.015299074,-0.27167892,0.0,0.0,0.0,0.2641945,0.0,0.0,0.0,0.0,0.0,0.34120402,0.34120402,0.653704,4.9928,4.9928,25.481682,0.0,0.0,0.0,0.09050631,0.0,0.0,0.0,0.0,0.0,0.0045889616,0.0025591657,0.014393612,0.0,0.0,0.0,0.0,0.0,0.0
