timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
45133879,45133702,-0.12141937,0.0653093,-0.0017805488,0.0,0.0,0.0,0.0,-1.0
45234690,45234502,-0.12132318,0.06527831,-0.0018349466,0.0,0.0,0.0,0.0,-1.0
45350680,45350503,-0.12145268,0.065576956,-0.0016973433,0.0,0.0,0.0,0.0,-1.0
45451472,45451302,-0.12099438,0.06603288,-0.0017863266,0.0,0.0,0.0,0.0,-1.0
45551433,45551302,-0.12134668,0.066080965,-0.001340831,0.0,0.0,0.0,0.0,-1.0
45652238,45652106,-0.121409535,0.06614639,-0.0016105891,0.0,0.0,0.0,0.0,-1.0
45756253,45756106,-0.12153743,0.06537288,-0.0020535656,0.0,0.0,0.0,0.0,-1.0
45857090,45856903,-0.121305004,0.06585336,-0.001682645,0.0,0.0,0.0,0.0,-1.0
45957031,45956902,-0.12075919,0.06592966,-0.0016781935,0.0,0.0,0.0,0.0,-1.0
46057874,46057702,-0.12118843,0.0662237,-0.001779049,0.0,0.0,0.0,0.0,-1.0
46162087,46161702,-0.12095109,0.06631173,-0.0017833959,0.0,0.0,0.0,0.0,-1.0
46262683,46262502,-0.12084544,0.066124156,-0.0019685156,0.0,0.0,0.0,0.0,-1.0
46362644,46362502,-0.12139386,0.06615603,-0.0015793095,0.0,0.0,0.0,0.0,-1.0
46463464,46463303,-0.12118879,0.06656007,-0.0018030672,0.0,0.0,0.0,0.0,-1.0
46567474,46567307,-0.12122224,0.066185504,-0.0017768143,0.0,0.0,0.0,0.0,-1.0
46668283,46668106,-0.12103673,0.06633151,-0.0017834498,0.0,0.0,0.0,0.0,-1.0
46768235,46768106,-0.11997036,0.06705471,-0.0022004882,0.0,0.0,0.0,0.0,-1.0
46869026,46868903,-0.12118913,0.065945394,-0.0018554971,0.0,0.0,0.0,0.0,-1.0
46973084,46972903,-0.12130142,0.066271774,-0.0019117829,0.0,0.0,0.0,0.0,-1.0
47073977,47073702,-0.12097522,0.06635503,-0.0015731086,0.0,0.0,0.0,0.0,-1.0
47173841,47173702,-0.12084737,0.066788636,-0.0016690519,0.0,0.0,0.0,0.0,-1.0
47278634,47278502,-0.12140264,0.06709415,-0.0016241818,0.1,0.0,0.0,0.0,-1.0
47378678,47378502,-0.13418515,-0.034789633,-0.09421351,0.0,0.0,0.0,0.0,-1.0
47479487,47479308,-0.13349713,-0.034492437,-0.09426669,0.0,0.0,0.0,0.0,-1.0
47579426,47579302,-0.1340144,-0.03408647,-0.09390187,0.0,0.0,0.0,0.0,-1.0
47684288,47684109,-0.13406636,-0.03399179,-0.094132684,0.0,0.0,0.0,0.0,-1.0
47784238,47784106,-0.13387749,-0.034075964,-0.09406343,0.0,0.0,0.0,0.0,-1.0
47885023,47884903,-0.13430512,-0.03408053,-0.094205275,0.0,0.0,0.0,0.0,-1.0
47989083,47988905,-0.13392943,-0.03374824,-0.093907885,0.0,0.0,0.0,0.0,-1.0
48093970,48093702,-0.13376637,-0.03360052,-0.09426032,0.0,0.0,0.0,0.0,-1.0
48193837,48193702,-0.134177,-0.03383043,-0.094252124,0.0,0.0,0.0,0.0,-1.0
48293878,48293702,-0.1340856,-0.03339866,-0.09429507,0.0,0.0,0.0,0.0,-1.0
48398634,48398502,-0.13433151,-0.033208426,-0.09407221,0.0,0.0,0.0,0.0,-1.0
48498683,48498502,-0.13389048,-0.033952728,-0.09395889,0.0,0.0,0.0,0.0,-1.0
48599474,48599303,-0.13310684,-0.033622153,-0.09375475,0.0,0.0,0.0,0.0,-1.0
48699479,48699302,-0.1339994,-0.033832505,-0.093948856,0.0,0.0,0.0,0.0,-1.0
48804480,48804106,-0.13350245,-0.033231355,-0.094290234,0.0,0.0,0.0,0.0,-1.0
48904238,48904106,-0.13366678,-0.033415493,-0.0939806,0.0,0.0,0.0,0.0,-1.0
49005031,49004902,-0.13390209,-0.0336396,-0.09400733,0.0,0.0,0.0,0.0,-1.0
49109092,49108902,-0.13426459,-0.03315961,-0.09389184,0.0,0.0,0.0,0.0,-1.0
49209879,49209702,-0.13360089,-0.033434294,-0.09395762,0.0,0.0,0.0,0.0,-1.0
49309882,49309712,-0.13357115,-0.033213098,-0.09417677,0.0,0.0,0.0,0.0,-1.0
49410634,49410502,-0.1343825,-0.032479085,-0.09398521,0.0,0.0,0.0,0.0,-1.0
49514686,49514504,-0.13412368,-0.03346404,-0.09385203,0.0,0.0,0.0,0.0,-1.0
49615436,49615302,-0.13419256,-0.03297411,-0.09371598,0.0,0.0,0.0,0.0,-1.0
49715423,49715302,-0.13430028,-0.03323679,-0.094092935,0.0,0.0,0.0,0.0,-1.0
49816297,49816106,-0.13409449,-0.03310617,-0.09405567,0.0,0.0,0.0,0.0,-1.0
49920281,49920106,-0.1343213,-0.03298618,-0.09388581,0.0,0.0,0.0,0.0,-1.0
50021083,50020903,-0.13474728,-0.032617036,-0.093746446,0.0,0.0,0.0,0.0,-1.0
50121094,50120902,-0.13432473,-0.033353005,-0.093894854,0.0,0.0,0.0,0.0,-1.0
50225878,50225702,-0.13464169,-0.032435343,-0.09392622,0.0,0.0,0.0,0.0,-1.0
50325837,50325702,-0.13432294,-0.03268481,-0.09403224,0.0,0.0,0.0,0.0,-1.0
50426672,50426502,-0.13479547,-0.032794192,-0.09389159,0.0,0.0,0.0,0.0,-1.0
50526694,50526502,-0.13447653,-0.03236505,-0.09413799,0.0,0.0,0.0,0.0,-1.0
50631473,50631306,-0.13429555,-0.03268562,-0.09435282,0.0,0.0,0.0,0.0,-1.0
50735433,50735310,-0.13467169,-0.033060785,-0.093594685,0.0,0.0,0.0,0.0,-1.0
50836236,50836106,-0.1345892,-0.032411907,-0.09407065,0.0,0.0,0.0,0.0,-1.0
50936305,50936106,-0.13458614,-0.032282036,-0.09409106,0.0,0.0,0.0,0.0,-1.0
51041074,51040903,-0.13546218,-0.03282679,-0.09376641,0.0,0.0,0.0,0.0,-1.0
51145054,51144902,-0.13500255,-0.03289571,-0.09402021,0.0,0.0,0.0,0.0,-1.0
51245833,51245702,-0.13478567,-0.032490596,-0.09385625,0.0,0.0,0.0,0.0,-1.0
51345887,51345702,-0.13473135,-0.03222658,-0.09404382,0.0,0.0,0.0,0.0,-1.0
51450690,51450502,-0.13491184,-0.03207632,-0.093674846,0.0,0.0,0.0,0.0,-1.0
51550674,51550502,-0.13508923,-0.03230914,-0.09421921,0.0,0.0,0.0,0.0,-1.0
51651434,51651311,-0.13510042,-0.03197811,-0.09384017,0.0,0.0,0.0,0.0,-1.0
51751472,51751302,-0.13493615,-0.0319055,-0.09395117,0.0,0.0,0.0,0.0,-1.0
51856243,51856106,-0.13580494,-0.032684844,-0.09377815,0.0,0.0,0.0,0.0,-1.0
51956287,51956106,-0.13553461,-0.03226181,-0.094113655,0.0,0.0,0.0,0.0,-1.0
52057031,52056902,-0.13541353,-0.032132544,-0.09378225,0.0,0.0,0.0,0.0,-1.0
52161082,52160903,-0.13570751,-0.032443214,-0.0940207,0.0,0.0,0.0,0.0,-1.0
52261970,52261702,-0.13539138,-0.032341164,-0.094044365,0.0,0.0,0.0,0.0,-1.0
52361881,52361704,-0.1357305,-0.03212201,-0.09394249,0.0,0.0,0.0,0.0,-1.0
52462633,52462502,-0.13557515,-0.032388695,-0.09411784,0.0,0.0,0.0,0.0,-1.0
52566685,52566502,-0.13599914,-0.032402363,-0.09401207,0.0,0.0,0.0,0.0,-1.0
52667463,52667303,-0.13561295,-0.0318975,-0.093886465,0.0,0.0,0.0,0.0,-1.0
52767464,52767303,-0.13546374,-0.032429535,-0.09384352,0.0,0.0,0.0,0.0,-1.0
52871480,52871313,-0.13577865,-0.032060686,-0.094206885,0.0,0.0,0.0,0.0,-1.0
52972283,52972106,-0.13609238,-0.03230552,-0.09384574,0.0,0.0,0.0,0.0,-1.0
53072257,53072109,-0.13656572,-0.03208074,-0.09380519,0.0,0.0,0.0,0.0,-1.0
53173083,53172905,-0.13662216,-0.032753296,-0.09378562,0.0,0.0,0.0,0.0,-1.0
53277092,53276902,-0.1370454,-0.031864785,-0.09370633,0.0,0.0,0.0,0.0,-1.0
53377886,53377703,-0.1367895,-0.032050453,-0.09373404,0.0,0.0,0.0,0.0,-1.0
53477872,53477702,-0.13657905,-0.031279888,-0.09381956,0.0,0.0,0.0,0.0,-1.0
53578693,53578502,-0.13676138,-0.031150036,-0.09399277,0.0,0.0,0.0,0.0,-1.0
53682718,53682547,-0.13764559,-0.032003157,-0.093434535,0.0,0.0,0.0,0.0,-1.0
53783436,53783302,-0.13685013,-0.032187395,-0.09418984,0.0,0.0,0.0,0.0,-1.0
53883475,53883303,-0.13747653,-0.03175063,-0.09384249,0.0,0.0,0.0,0.0,-1.0
53988256,53988106,-0.13744335,-0.03173397,-0.09374046,0.0,0.0,0.0,0.0,-1.0
54088239,54088109,-0.13759026,-0.031628944,-0.093842484,0.0,0.0,0.0,0.0,-1.0
54189031,54188902,-0.13771652,-0.031687245,-0.09375082,0.0,0.0,0.0,0.0,-1.0
54289034,54288902,-0.13784008,-0.031426363,-0.09347249,0.0,0.0,0.0,0.0,-1.0
54393872,54393702,-0.1374939,-0.03170143,-0.09384858,0.0,0.0,0.0,0.0,-1.0
54493883,54493705,-0.13833821,-0.032492574,-0.09353916,0.0,0.0,0.0,0.0,-1.0
54594677,54594505,-0.1382171,-0.031800885,-0.0937416,0.0,0.0,0.0,0.0,-1.0
54698690,54698502,-0.1386545,-0.032171976,-0.09370484,0.0,0.0,0.0,0.0,-1.0
54799471,54799308,-0.13814342,-0.032463808,-0.09352891,0.0,0.0,0.0,0.0,-1.0
54899433,54899302,-0.13858174,-0.031650405,-0.09375168,0.0,0.0,0.0,0.0,-1.0
55000246,55000106,-0.13853443,-0.031893864,-0.09366503,0.0,0.0,0.0,0.0,-1.0
55104250,55104120,-0.13818477,-0.032379907,-0.094027534,0.0,0.0,0.0,0.0,-1.0
55205034,55204902,-0.13889979,-0.032034863,-0.09371896,0.0,0.0,0.0,0.0,-1.0
55305031,55304902,-0.138508,-0.03180874,-0.093747035,0.0,0.0,0.0,0.0,-1.0
55405877,55405702,-0.13883401,-0.03146829,-0.09379243,0.0,0.0,0.0,0.0,-1.0
55509872,55509702,-0.138585,-0.032161783,-0.093821205,0.0,0.0,0.0,0.0,-1.0
55610635,55610504,-0.13886894,-0.03138047,-0.093775354,0.0,0.0,0.0,0.0,-1.0
55710636,55710502,-0.13951483,-0.03141592,-0.09380067,0.0,0.0,0.0,0.0,-1.0
55814672,55814502,-0.1394855,-0.032116808,-0.09361243,0.0,0.0,0.0,0.0,-1.0
55915482,55915302,-0.13854888,-0.031791963,-0.093811706,0.0,0.0,0.0,0.0,-1.0
56015433,56015303,-0.13888648,-0.031136671,-0.09395412,0.0,0.0,0.0,0.0,-1.0
56116300,56116109,-0.13897459,-0.031841896,-0.093864664,0.0,0.0,0.0,0.0,-1.0
56220288,56220106,-0.13914385,-0.031634826,-0.09391025,0.0,0.0,0.0,0.0,-1.0
56321091,56320902,-0.13894252,-0.03206691,-0.094112515,0.0,0.0,0.0,0.0,-1.0
56421089,56420904,-0.13954768,-0.0315691,-0.09374784,0.0,0.0,0.0,0.0,-1.0
56525878,56525702,-0.13921344,-0.03161307,-0.09386789,0.0,0.0,0.0,0.0,-1.0
56629872,56629704,-0.1393731,-0.03190498,-0.09376683,0.0,0.0,0.0,0.0,-1.0
56730672,56730502,-0.13927871,-0.03176687,-0.09389045,0.0,0.0,0.0,0.0,-1.0
56830689,56830502,-0.13941027,-0.031293795,-0.09386324,0.0,0.0,0.0,0.0,-1.0
56931473,56931302,-0.13936973,-0.0309788,-0.09390974,0.0,0.0,0.0,0.0,-1.0
57035483,57035351,-0.13987738,-0.03154369,-0.09362187,0.0,0.0,0.0,0.0,-1.0
57136236,57136106,-0.13963997,-0.03162378,-0.0935917,0.0,0.0,0.0,0.0,-1.0
57236303,57236106,-0.13940834,-0.032300726,-0.093905196,0.0,0.0,0.0,0.0,-1.0
57341082,57340903,-0.13995887,-0.03193755,-0.09352272,0.0,0.0,0.0,0.0,-1.0
57441031,57440902,-0.13974014,-0.031691246,-0.09398639,0.0,0.0,0.0,0.0,-1.0
57541837,57541702,-0.14013383,-0.031416774,-0.093635134,0.0,0.0,0.0,0.0,-1.0
57645878,57645702,-0.14046666,-0.03159601,-0.09354438,0.0,0.0,0.0,0.0,-1.0
57746634,57746502,-0.13955957,-0.03173543,-0.093944944,0.0,0.0,0.0,0.0,-1.0
57846631,57846502,-0.1396936,-0.031349506,-0.093551494,0.0,0.0,0.0,0.0,-1.0
57947432,57947308,-0.13985115,-0.031525563,-0.09359716,0.0,0.0,0.0,0.0,-1.0
58051472,58051310,-0.13998064,-0.030756315,-0.09344962,0.0,0.0,0.0,0.0,-1.0
58152235,58152106,-0.13988419,-0.030790921,-0.0935083,0.0,0.0,0.0,0.0,-1.0
58252247,58252106,-0.14019449,-0.032037392,-0.09357968,0.0,0.0,0.0,0.0,-1.0
58353034,58352902,-0.13990912,-0.030743036,-0.09381498,0.0,0.0,0.0,0.0,-1.0
58457034,58456902,-0.14085369,-0.03128273,-0.09352756,0.0,0.0,0.0,0.0,-1.0
58557083,58556903,-0.13998021,-0.03168135,-0.09381053,0.0,0.0,0.0,0.0,-1.0
58657872,58657702,-0.1401999,-0.030992497,-0.09382144,0.0,0.0,0.0,0.0,-1.0
58761872,58761702,-0.1410206,-0.031461395,-0.093322694,0.0,0.0,0.0,0.0,-1.0
58862634,58862502,-0.14114684,-0.03130437,-0.09372691,0.0,0.0,0.0,0.0,-1.0
58962635,58962502,-0.14012502,-0.030624542,-0.09392981,0.0,0.0,0.0,0.0,-1.0
59063476,59063305,-0.14073394,-0.03197859,-0.09359966,0.0,0.0,0.0,0.0,-1.0
59167480,59167303,-0.14024328,-0.03176737,-0.09340167,0.0,0.0,0.0,0.0,-1.0
59268248,59268116,-0.14046966,-0.0319905,-0.09380077,0.0,0.0,0.0,0.0,-1.0
59368239,59368106,-0.14054808,-0.03161931,-0.09345293,0.0,0.0,0.0,0.0,-1.0
59469093,59468905,-0.14046173,-0.031167828,-0.09357185,0.0,0.0,0.0,0.0,-1.0
