timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
59259606,-31.08953,25.359999,101699.0,1.2083523
59270418,-31.08953,25.359999,101699.0,1.2083523
59292188,-31.670841,25.359999,101706.0,1.2084355
59304137,-31.25864,25.359999,101700.99,1.208376
59316141,-31.33791,25.359999,101701.99,1.2083879
59338417,-31.174086,25.359999,101700.0,1.2083642
59349901,-31.755396,25.359999,101707.0,1.2084475
59360431,-31.08953,25.359999,101699.0,1.2083523
59382818,-31.010262,25.359999,101698.0,1.2083405
59392985,-31.591572,25.359999,101705.0,1.2084236
59404159,-31.507019,25.359999,101704.0,1.2084118
59426408,-31.422464,25.359999,101703.0,1.2083999
59437971,-31.25864,25.359999,101700.99,1.208376
59448432,-30.50822,25.359999,101692.0,1.2082692
59470438,-31.174086,25.359999,101700.0,1.2083642
59481901,-31.33791,25.359999,101701.99,1.2083879
59491385,-31.422464,25.359999,101703.0,1.2083999
59512828,-31.08953,25.369999,101699.0,1.2083523
59523986,-31.08953,25.369999,101699.0,1.2083523
59533753,-31.33791,25.369999,101701.99,1.2083879
59557354,-31.507019,25.369999,101704.0,1.2084118
59570174,-31.670841,25.369999,101706.0,1.2084355
59581743,-31.33791,25.369999,101701.99,1.2083879
59603003,-31.422464,25.369999,101703.0,1.2083999
59614181,-31.591572,25.369999,101705.0,1.2084236
59625336,-31.33791,25.369999,101701.99,1.2083879
59648953,-31.08953,25.369999,101699.0,1.2083523
59660375,-31.33791,25.369999,101701.99,1.2083879
59671370,-31.507019,25.369999,101704.0,1.2084118
59693764,-31.33791,25.369999,101701.99,1.2083879
59706386,-31.174086,25.369999,101700.0,1.2083642
59717727,-31.08953,25.369999,101699.0,1.2083523
59741621,-30.7566,25.369999,101694.99,1.2083048
59754178,-31.33791,25.369999,101701.99,1.2083879
59765517,-31.25864,25.369999,101700.99,1.208376
59788405,-31.174086,25.369999,101700.0,1.2083642
59799986,-31.33791,25.369999,101701.99,1.2083879
59810409,-31.08953,25.369999,101699.0,1.2083523
59833837,-31.08953,25.369999,101699.0,1.2083523
59845983,-30.428951,25.369999,101691.0,1.2082573
59856527,-30.7566,25.369999,101694.99,1.2083048
59878731,-31.422464,25.369999,101703.0,1.2083999
59890564,-31.670841,25.369999,101706.0,1.2084355
59900737,-30.592775,25.369999,101693.0,1.208281
59924429,-31.422464,25.369999,101703.0,1.2083999
59935962,-31.507019,25.369999,101704.0,1.2084118
59946242,-31.25864,25.369999,101700.99,1.208376
59968742,-31.755396,25.38,101707.0,1.2084475
59980818,-31.174086,25.38,101700.0,1.2083642
59992186,-31.08953,25.38,101699.0,1.2083523
