timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
57550196,32.387350764325866,-117.07652548318607,16.072954,0.71880025,0.3583917,-0.50781167,-1.1171042,1,1,0
257724237,32.387350630793605,-117.07652669208261,15.438821,0.70395213,0.24487858,0.12632108,-1.1340353,1,1,0
