timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
97438022,-0.0013269765,0.033208665,2.693498,0.0,0.22213623,-0.016335972,0.0030421256,0.9748741,0.0,0.0,-0.40579677,1,0,0,0,0,0
97538043,-0.0017704907,0.036076516,2.6937969,0.0,0.22198015,-0.01778357,0.003141841,0.9748839,0.0,0.0,-0.40620068,1,0,0,0,0,0
97658139,-0.0024058276,0.042456664,2.6938221,0.0,0.22194451,-0.02096396,0.0035401206,0.9748275,0.0,0.0,-0.40811798,1,0,0,0,0,0
97758221,-0.006344744,0.040351763,2.693705,0.0,0.22196795,-0.020375006,0.0013877451,0.97484004,0.0,0.0,-0.40808785,1,0,0,0,0,0
97858307,-0.007078468,0.03986322,2.6933506,0.0,0.2221352,-0.020218145,0.0009794451,0.9748057,0.0,0.0,-0.40723348,1,0,0,0,0,0
97958229,-0.0090625,0.039241195,2.6930983,0.0,0.2222407,-0.020135336,-5.4174146e-05,0.9747839,0.0,0.0,-0.40776515,1,0,0,0,0,0
98058349,-0.007232081,0.043196667,2.6930385,0.0,0.22227217,-0.021859657,0.0012784521,0.9747387,0.0,0.0,-0.40944162,1,0,0,0,0,0
98158368,-0.0066128033,0.0412366,2.6930056,0.0,0.22230275,-0.020835552,0.0013626339,0.9747541,0.0,0.0,-0.4098375,1,0,0,0,0,0
98258369,-0.0060395235,0.038449436,2.6931188,0.0,0.22226375,-0.019413527,0.0013309617,0.9747924,0.0,0.0,-0.4096267,1,0,0,0,0,0
98358402,-0.0026615101,0.046461284,2.6932647,0.0,0.22220102,-0.022943096,0.0038663913,0.9747232,0.0,0.0,-0.40850258,1,0,0,0,0,0
98458804,-0.0021838502,0.048298527,2.6935215,0.0,0.22207552,-0.023785958,0.004300297,0.97472984,0.0,0.0,-0.4055073,1,0,0,0,0,0
98558420,0.00157535,0.047415756,2.6937952,0.0,0.22198845,-0.022939097,0.0060312278,0.9747608,0.0,0.0,-0.4064682,1,0,0,0,0,0
98658821,-0.0022788441,0.040824976,2.6942089,0.0,0.22176203,-0.020155223,0.0034170041,0.97488654,0.0,0.0,-0.40738794,1,0,0,0,0,0
98758806,0.00052069273,0.043171022,2.6947312,0.0,0.22153021,-0.020989653,0.0050362833,0.9749146,0.0,0.0,-0.40608242,1,0,0,0,0,0
98858996,0.0057614106,0.042633235,2.69546,0.0,0.22122969,-0.020149682,0.007523996,0.9749846,0.0,0.0,-0.40790835,1,0,0,0,0,0
98959008,0.0023779804,0.06776638,2.6961439,0.0,0.2207999,-0.03277742,0.008641893,0.9747299,0.0,0.0,-0.40766647,1,0,0,0,0,0
99078691,-0.00169781,0.10187999,2.6969259,0.0,0.22017793,-0.049851574,0.010400786,0.9741295,0.0,0.0,-0.40862125,1,0,0,0,0,0
99178715,-0.0028258185,0.12419479,2.6974602,0.0,0.21973538,-0.060844168,0.012292319,0.9735827,0.0,0.0,-0.40861508,1,0,0,0,0,0
99278725,-0.001813818,0.15103155,2.6979413,0.0,0.21931706,-0.07379438,0.015716337,0.97273195,0.0,0.0,-0.40835598,1,0,0,0,0,0
99378790,0.0030635444,0.16692515,2.698308,0.0,0.2191912,-0.08099073,0.019815534,0.97211266,0.0,0.0,-0.4095571,1,0,0,0,0,0
99478794,0.009030562,0.18199384,2.698622,0.0,0.21916811,-0.0876629,0.024349065,0.9714359,0.0,0.0,-0.41098455,1,0,0,0,0,0
99578816,0.0072030206,0.19648919,2.6988149,0.0,0.21886918,-0.09490502,0.025034854,0.9708051,0.0,0.0,-0.41553223,1,0,0,0,0,0
99679045,0.014054704,0.21354373,2.6988845,0.0,0.21902584,-0.1024323,0.030213553,0.9698569,0.0,0.0,-0.4174614,1,0,0,0,0,0
99778911,0.012006343,0.22605126,2.699157,0.0,0.21867457,-0.1087259,0.03056611,0.96923983,0.0,0.0,-0.41833484,1,0,0,0,0,0
99878983,0.0021158685,0.23454304,2.6995711,0.0,0.2178309,-0.11392659,0.026673999,0.96894735,0.0,0.0,-0.41841838,1,0,0,0,0,0
99979029,-0.0034563828,0.23336594,2.6998475,0.0,0.2173948,-0.11396605,0.023830285,0.9691148,0.0,0.0,-0.41664293,1,0,0,0,0,0
100079229,0.00010925247,0.24108586,2.7000282,0.0,0.21741025,-0.1173204,0.026387079,0.9686447,0.0,0.0,-0.41857502,1,0,0,0,0,0
100179162,-0.00021460347,0.24267636,2.7002583,0.0,0.21725872,-0.11812893,0.026389528,0.9685803,0.0,0.0,-0.41738075,1,0,0,0,0,0
100279346,-0.002777502,0.24102458,2.700539,0.0,0.21699403,-0.11761081,0.024952225,0.96874076,0.0,0.0,-0.4134108,1,0,0,0,0,0
100399333,0.0013997674,0.2469443,2.7010362,0.0,0.21692173,-0.12003094,0.02758807,0.96838856,0.0,0.0,-0.41309875,1,0,0,0,0,0
100499466,0.005894845,0.25346366,2.701385,0.0,0.21694258,-0.12270471,0.030448595,0.96796304,0.0,0.0,-0.4131091,1,0,0,0,0,0
100599578,0.003827155,0.24089046,2.7021325,0.0,0.21661112,-0.11685099,0.028043548,0.96883386,0.0,0.0,-0.41049755,1,0,0,0,0,0
100699603,0.0054368977,0.24264592,2.702727,0.0,0.21639633,-0.11753566,0.028978022,0.9687715,0.0,0.0,-0.40998608,1,0,0,0,0,0
100799826,0.0021749886,0.23582393,2.703346,0.0,0.2159894,-0.11459117,0.02662575,0.9692825,0.0,0.0,-0.40929496,1,0,0,0,0,0
100899899,-0.00093104143,0.23520654,2.7035992,0.0,0.2156965,-0.11463042,0.025039243,0.9693854,0.0,0.0,-0.40993425,1,0,0,0,0,0
100999915,-0.007272317,0.23593165,2.7035146,0.0,0.21536241,-0.115664214,0.022048814,0.96940947,0.0,0.0,-0.40976116,1,0,0,0,0,0
101099570,-0.0119745415,0.23035218,2.7027953,0.0,0.21552536,-0.11345921,0.019206414,0.96969426,0.0,0.0,-0.40440857,1,0,0,0,0,0
101199593,-0.012015761,0.22809929,2.702027,0.0,0.21593012,-0.112364314,0.018985284,0.96973604,0.0,0.0,-0.4045166,1,0,0,0,0,0
101299616,-0.008928712,0.22468293,2.7008462,0.0,0.21672538,-0.11036278,0.020176372,0.9697645,0.0,0.0,-0.40501863,1,0,0,0,0,0
101399720,-0.016078753,0.21938632,2.7002847,0.0,0.21668653,-0.108564585,0.016162178,0.9700513,0.0,0.0,-0.4020897,1,0,0,0,0,0
101499718,-0.012450454,0.21916299,2.6998296,0.0,0.21710722,-0.10805894,0.017922193,0.96998274,0.0,0.0,-0.39959124,1,0,0,0,0,0
101599729,-0.009695173,0.21863098,2.7000053,0.0,0.21717831,-0.10750348,0.019190952,0.97000426,0.0,0.0,-0.39737976,1,0,0,0,0,0
101699747,-0.0028460904,0.21562758,2.700255,0.0,0.21746181,-0.105305314,0.02217234,0.97011834,0.0,0.0,-0.3990226,1,0,0,0,0,0
101819775,-0.0021205773,0.21414684,2.700787,0.0,0.21725996,-0.104514144,0.022335246,0.97024536,0.0,0.0,-0.39869916,1,0,0,0,0,0
101919788,-0.0048714853,0.21465251,2.7008958,0.0,0.21705675,-0.105059296,0.02105001,0.97026074,0.0,0.0,-0.39437097,1,0,0,0,0,0
102019825,0.00042288192,0.21544409,2.7017066,0.0,0.2169316,-0.10487794,0.02366187,0.97024816,0.0,0.0,-0.39056042,1,0,0,0,0,0
102119842,0.0035571952,0.20981404,2.7021034,0.0,0.21696347,-0.101810925,0.024552004,0.97054553,0.0,0.0,-0.3888694,1,0,0,0,0,0
102219931,0.011991318,0.21431574,2.7030056,0.0,0.21691437,-0.103092864,0.0290846,0.97029585,0.0,0.0,-0.38773122,1,0,0,0,0,0
102319979,0.00070365495,0.21088332,2.703362,0.0,0.21619514,-0.1026539,0.02321851,0.97066104,0.0,0.0,-0.38531137,1,0,0,0,0,0
102421247,0.008482725,0.209749,2.7058184,0.0,0.21541108,-0.101294555,0.026747003,0.9708873,0.0,0.0,-0.3848051,1,0,0,0,0,0
102520042,0.010461277,0.21264847,2.707573,0.0,0.21463385,-0.10251367,0.027928395,0.9708982,0.0,0.0,-0.3837794,1,0,0,0,0,0
102621381,0.016310489,0.2208413,2.710813,0.0,0.21329746,-0.10591416,0.031469498,0.97071934,0.0,0.0,-0.3843317,1,0,0,0,0,0
102720392,0.017791407,0.21776043,2.7132611,0.0,0.21221,-0.10429904,0.031734843,0.9711239,0.0,0.0,-0.38168135,1,0,0,0,0,0
102820419,0.019595185,0.21815152,2.7146592,0.0,0.21162243,-0.1043204,0.03257887,0.9712218,0.0,0.0,-0.38273036,1,0,0,0,0,0
102920402,0.014092625,0.2266705,2.7153406,0.0,0.21093285,-0.10905041,0.03076301,0.97091144,0.0,0.0,-0.3854362,1,0,0,0,0,0
103020420,0.021029467,0.21513052,2.7161102,0.0,0.21101156,-0.10272465,0.032884415,0.97151446,0.0,0.0,-0.38317102,1,0,0,0,0,0
103120236,0.013530486,0.2053529,2.7162633,0.0,0.21062669,-0.09876444,0.028210843,0.9721554,0.0,0.0,-0.38183093,1,0,0,0,0,0
103240281,0.008610017,0.21118839,2.7178612,0.0,0.2095547,-0.10214021,0.026348647,0.97209054,0.0,0.0,-0.37851462,1,0,0,0,0,0
103340299,0.0074242065,0.20480442,2.7181504,0.0,0.20941164,-0.09916408,0.025091555,0.9724627,0.0,0.0,-0.38177004,1,0,0,0,0,0
103440334,0.005013966,0.2070885,2.7190397,0.0,0.2088377,-0.10053779,0.024113335,0.9724698,0.0,0.0,-0.38608333,1,0,0,0,0,0
103540329,-0.005394714,0.20571208,2.7189565,0.0,0.20836881,-0.100953214,0.018912427,0.9726424,0.0,0.0,-0.38695732,1,0,0,0,0,0
103640414,-0.0014382361,0.19785322,2.7193263,0.0,0.20847395,-0.09672209,0.01999834,0.97302806,0.0,0.0,-0.38700682,1,0,0,0,0,0
103740435,0.0025437323,0.19237773,2.7188065,0.0,0.20897153,-0.09363698,0.021389235,0.9731935,0.0,0.0,-0.38459882,1,0,0,0,0,0
103840513,0.0031362334,0.20197429,2.71969,0.0,0.20847774,-0.09825392,0.022635313,0.97281593,0.0,0.0,-0.38934925,1,0,0,0,0,0
103940547,-0.000315636,0.20934993,2.7197793,0.0,0.20818463,-0.102201566,0.021719875,0.9724928,0.0,0.0,-0.38928702,1,0,0,0,0,0
104040709,0.0036125476,0.19744734,2.7219977,0.0,0.20742153,-0.096027695,0.02228502,0.97327197,0.0,0.0,-0.3904652,1,0,0,0,0,0
104140615,0.008075875,0.19769263,2.7231095,0.0,0.20709229,-0.095697545,0.024429161,0.97332317,0.0,0.0,-0.38928428,1,0,0,0,0,0
104240719,0.015190584,0.19551216,2.72471,0.0,0.20666656,-0.09392089,0.02759173,0.97350216,0.0,0.0,-0.38771167,1,0,0,0,0,0
104340638,0.013996388,0.20166767,2.7254436,0.0,0.20621128,-0.097051084,0.02760651,0.9732912,0.0,0.0,-0.38908723,1,0,0,0,0,0
104440698,0.01799466,0.19828023,2.728426,0.0,0.20497327,-0.09503292,0.02906388,0.9737094,0.0,0.0,-0.3875995,1,0,0,0,0,0
104561347,0.025163226,0.20105325,2.732172,0.0,0.20347749,-0.09570949,0.03265578,0.97384304,0.0,0.0,-0.38715026,1,0,0,0,0,0
104660752,0.03208652,0.20300211,2.7372313,0.0,0.20133933,-0.09604531,0.035979353,0.9741371,0.0,0.0,-0.37762108,1,0,0,0,0,0
104761236,0.043965273,0.20086141,2.742784,0.0,0.19919991,-0.09391935,0.041292384,0.9745735,0.0,0.0,-0.37399545,1,0,0,0,0,0
104860820,0.04151459,0.18782546,2.7487102,0.0,0.19618729,-0.08791812,0.038565945,0.97585535,0.0,0.0,-0.37184653,1,0,0,0,0,0
104960839,0.030858425,0.19695677,2.7537432,0.0,0.1932435,-0.093506,0.03401106,0.97609264,0.0,0.0,-0.37586868,1,0,0,0,0,0
105061194,0.04163106,0.19337404,2.758689,0.0,0.19132727,-0.09081001,0.038703706,0.97654974,0.0,0.0,-0.3841864,1,0,0,0,0,0
105160927,0.03221063,0.18931869,2.7621188,0.0,0.18922675,-0.08978604,0.033568647,0.9772435,0.0,0.0,-0.38700223,1,0,0,0,0,0
105261011,0.03333641,0.19347633,2.766249,0.0,0.18725565,-0.09178308,0.03431622,0.9774117,0.0,0.0,-0.3849651,1,0,0,0,0,0
105361118,0.03053602,0.19201818,2.7690938,0.0,0.18573847,-0.09137871,0.032683354,0.97779495,0.0,0.0,-0.38850123,1,0,0,0,0,0
105461181,0.02492309,0.18720284,2.731506,0.0,0.20384279,-0.08897369,0.031175628,0.97445357,0.0,0.0,-0.3899245,1,0,0,0,0,0
105561147,0.02368467,0.1882311,2.731506,0.0,0.2037838,-0.08960112,0.030675886,0.97442436,0.0,0.0,-0.3903084,1,0,0,0,0,0
105661198,0.0716311,0.16849856,3.0850277,0.0,0.031172352,-0.083053045,0.03804473,0.99533063,0.0,0.0,-0.3838329,1,0,0,0,0,0
105761334,0.06752653,0.15143223,3.0864942,0.0,0.030003687,-0.0746448,0.035729833,0.9961182,0.0,0.0,-0.3753717,1,0,0,0,0,0
105861235,0.077952616,0.111425444,3.0878975,0.0,0.028951345,-0.054577157,0.04038562,0.9972724,0.0,0.0,-0.3691623,1,0,0,0,0,0
105981350,0.073429994,0.026811639,3.0895464,0.0,0.026492199,-0.0124368165,0.037039597,0.99888515,0.0,0.0,-0.37795055,1,0,0,0,0,0
106081346,0.07322742,-0.043878064,3.090873,0.0,0.024531247,0.022843508,0.036029063,0.9987884,0.0,0.0,-0.38582474,1,0,0,0,0,0
106181437,0.063802235,-0.106318,3.0924833,0.0,0.022810824,0.05387292,0.030537158,0.9978201,0.0,0.0,-0.38974953,1,0,0,0,0,0
106281439,0.06696348,-0.17209348,3.094019,0.0,0.02080725,0.08666139,0.031299282,0.99552864,0.0,0.0,-0.39102754,1,0,0,0,0,0
106381558,0.06364839,-0.21230844,3.0952778,0.0,0.019642904,0.10660556,0.029179046,0.993679,0.0,0.0,-0.40056676,1,0,0,0,0,0
106481869,0.057267074,-0.2155024,3.096376,0.0,0.019387988,0.10811471,0.02602615,0.9936086,0.0,0.0,-0.40097383,1,0,0,0,0,0
106582838,0.052683808,-0.21000339,3.0974908,0.0,0.019160224,0.105324574,0.02387728,0.9939666,0.0,0.0,-0.40417522,1,0,0,0,0,0
106681840,0.04959746,-0.20061159,3.0985277,0.0,0.018933563,0.10061489,0.02251045,0.9944905,0.0,0.0,-0.4145392,1,0,0,0,0,0
106781982,0.054698754,-0.15763035,3.099647,0.0,0.018745773,0.079258546,0.025604555,0.99634886,0.0,0.0,-0.425375,1,0,0,0,0,0
106882004,0.057030063,-0.13305402,3.1007476,0.0,0.018472688,0.067017995,0.027085163,0.997213,0.0,0.0,-0.4314979,1,0,0,0,0,0
106982018,0.0571468,-0.103827596,3.1018798,0.0,0.018338071,0.052425563,0.027495528,0.9980778,0.0,0.0,-0.441744,1,0,0,0,0,0
107082216,0.057144377,-0.054845262,3.1031508,0.0,0.018421477,0.02795181,0.028025515,0.99904644,0.0,0.0,-0.44834137,1,0,0,0,0,0
107182230,0.059720747,-0.011556567,3.1047666,0.0,0.01823098,0.0063243937,0.02974403,0.9993713,0.0,0.0,-0.4489063,1,0,0,0,0,0
107281889,0.060803473,0.042952076,3.106959,0.0,0.01795658,-0.020935014,0.030757165,0.9991463,0.0,0.0,-0.44706395,1,0,0,0,0,0
107401922,0.06482863,0.08608304,3.109289,0.0,0.017522028,-0.042477068,0.03306899,0.9983963,0.0,0.0,-0.44071186,1,0,0,0,0,0
107501980,0.06629803,0.11556664,3.1111062,0.0,0.017122678,-0.05720839,0.033963583,0.99763745,0.0,0.0,-0.43969598,1,0,0,0,0,0
107602221,0.07786071,0.14374502,3.113303,0.0,0.016891805,-0.071199976,0.03983111,0.99652326,0.0,0.0,-0.43909448,1,0,0,0,0,0
107702135,0.080279246,0.16507626,3.1153197,0.0,0.016388934,-0.081845574,0.041070905,0.9956635,0.0,0.0,-0.43655437,1,0,0,0,0,0
107802155,0.08385775,0.17249963,3.1174233,0.0,0.015639437,-0.08555627,0.0427978,0.9952908,0.0,0.0,-0.4314212,1,0,0,0,0,0
107902297,0.08344795,0.17395957,3.1190755,0.0,0.0148292845,-0.08632122,0.04252871,0.99524873,0.0,0.0,-0.4253976,1,0,0,0,0,0
108002922,0.07504095,0.16590029,3.1206188,0.0,0.013551175,-0.082400165,0.038248904,0.99577284,0.0,0.0,-0.4252062,1,0,0,0,0,0
108102240,0.07322035,0.16470906,3.1216652,0.0,0.012933907,-0.081838824,0.037295204,0.9958635,0.0,0.0,-0.42323104,1,0,0,0,0,0
108202253,0.06637225,0.16801676,3.1227698,0.0,0.012156919,-0.08354852,0.033850823,0.9958544,0.0,0.0,-0.4215021,1,0,0,0,0,0
108302321,0.06313557,0.16607064,3.123424,0.0,0.011666053,-0.08260946,0.032205567,0.9959932,0.0,0.0,-0.42098206,1,0,0,0,0,0
108402323,0.057107966,0.16817889,3.1234207,0.0,0.011447883,-0.08369418,0.029210856,0.9959975,0.0,0.0,-0.42567855,1,0,0,0,0,0
108522416,0.056077946,0.16688053,3.1228397,0.0,0.011676507,-0.08304511,0.028717684,0.9960635,0.0,0.0,-0.4247524,1,0,0,0,0,0
108622628,0.053459156,0.17029618,3.1206615,0.0,0.012696575,-0.08473151,0.027517824,0.99594283,0.0,0.0,-0.42632192,1,0,0,0,0,0
108722848,0.044556715,0.15789813,3.1181521,0.0,0.013437345,-0.078581825,0.023129692,0.9965487,0.0,0.0,-0.4228064,1,0,0,0,0,0
108822620,0.0456218,0.15907192,3.116166,0.0,0.014481511,-0.079136,0.023744786,0.99647576,0.0,0.0,-0.41939497,1,0,0,0,0,0
108922811,0.04331128,0.15943067,3.1141176,0.0,0.015414412,-0.07930824,0.022676786,0.99647295,0.0,0.0,-0.41384426,1,0,0,0,0,0
109022987,0.0458174,0.15428706,3.1120455,0.0,0.016490383,-0.076701015,0.023974292,0.9966294,0.0,0.0,-0.40651497,1,0,0,0,0,0
109123027,0.041747794,0.1647149,3.1103566,0.0,0.017277924,-0.08191156,0.022083577,0.9962451,0.0,0.0,-0.40523574,1,0,0,0,0,0
109223050,0.041692864,0.16602308,3.109461,0.0,0.017734462,-0.082553804,0.02210223,0.99618363,0.0,0.0,-0.4035983,1,0,0,0,0,0
109322698,0.042453997,0.16298288,3.1085122,0.0,0.018208425,-0.08102191,0.022498107,0.996292,0.0,0.0,-0.40567607,1,0,0,0,0,0
109422780,0.042871617,0.16190808,3.1092741,0.0,0.01783499,-0.080491304,0.022667553,0.9963379,0.0,0.0,-0.41184253,1,0,0,0,0,0
109522798,0.049667694,0.15987097,3.1096284,0.0,0.01790802,-0.079419985,0.02602457,0.9963406,0.0,0.0,-0.41577885,1,0,0,0,0,0
109622818,0.046746362,0.15352982,3.1115315,0.0,0.01677377,-0.07630969,0.02445192,0.9966431,0.0,0.0,-0.41506445,1,0,0,0,0,0
109742912,0.054021694,0.14881945,3.1133916,0.0,0.016063467,-0.07392682,0.027977984,0.9967417,0.0,0.0,-0.4133142,1,0,0,0,0,0
109842921,0.06023239,0.14738661,3.1155019,0.0,0.0152205415,-0.073195234,0.030987384,0.99671996,0.0,0.0,-0.4081145,1,0,0,0,0,0
109942943,0.06484808,0.1496353,3.1175842,0.0,0.01438708,-0.074315146,0.03322214,0.9965775,0.0,0.0,-0.40879536,1,0,0,0,0,0
110042990,0.069360256,0.15184948,3.1216204,0.0,0.0125810895,-0.07545718,0.03532856,0.9964436,0.0,0.0,-0.41068637,1,0,0,0,0,0
110143003,0.07690354,0.14753057,3.1254606,0.0,0.010871088,-0.0733323,0.038930513,0.99648815,0.0,0.0,-0.40854946,1,0,0,0,0,0
110243030,0.078508355,0.14918098,3.1286323,0.0,0.009381592,-0.07420877,0.039616685,0.9964113,0.0,0.0,-0.40381753,1,0,0,0,0,0
110343238,0.07399581,0.14213112,3.1312172,0.0,0.0077974773,-0.07076481,0.03726371,0.99676627,0.0,0.0,-0.4009871,1,0,0,0,0,0
110443112,0.07092195,0.15332705,3.1325626,0.0,0.007214206,-0.076379925,0.035694633,0.9964135,0.0,0.0,-0.4059774,1,0,0,0,0,0
110543168,0.0649568,0.15246093,3.1332276,0.0,0.006641165,-0.0759804,0.032696463,0.9965509,0.0,0.0,-0.40842095,1,0,0,0,0,0
110643168,0.066169836,0.15078667,3.1330233,0.0,0.0067617157,-0.075138696,0.033307165,0.9965937,0.0,0.0,-0.40843773,1,0,0,0,0,0
110743218,0.06602743,0.1523467,3.1329403,0.0,0.0068231258,-0.07591515,0.03324074,0.9965367,0.0,0.0,-0.4141679,1,0,0,0,0,0
110843317,0.06746983,0.15347436,3.13388,0.0,0.0064285034,-0.07648801,0.03392447,0.99647254,0.0,0.0,-0.4084078,1,0,0,0,0,0
110943341,0.06456984,0.15363613,3.134408,0.0,0.0060570408,-0.07658643,0.03245945,0.99651605,0.0,0.0,-0.4065363,1,0,0,0,0,0
111063609,0.070781186,0.1490443,3.1346614,0.0,0.0060881968,-0.074283846,0.035542656,0.99658495,0.0,0.0,-0.4019319,1,0,0,0,0,0
111163608,0.0655401,0.14421538,3.1350327,0.0,0.0056302035,-0.07189896,0.032915045,0.99685276,0.0,0.0,-0.39800367,1,0,0,0,0,0
111263793,0.06401013,0.15070021,3.1360576,0.0,0.0051671327,-0.075151674,0.032116912,0.99664134,0.0,0.0,-0.40097854,1,0,0,0,0,0
111363482,0.06883116,0.1428761,3.1368837,0.0,0.004803061,-0.07125404,0.034488883,0.9968502,0.0,0.0,-0.39822832,1,0,0,0,0,0
111463519,0.06296355,0.14223364,3.1373782,0.0,0.0043374724,-0.070955366,0.031546604,0.9969711,0.0,0.0,-0.39447713,1,0,0,0,0,0
111563586,0.06387619,0.14114147,3.138038,0.0,0.0040236753,-0.07041948,0.03197839,0.99699664,0.0,0.0,-0.39178085,1,0,0,0,0,0
111663631,0.06698144,0.14613415,3.1393285,0.0,0.0035728668,-0.072923295,0.03347769,0.9967691,0.0,0.0,-0.39397454,1,0,0,0,0,0
111763643,0.06856952,0.14761598,3.1404476,0.0,0.0030983216,-0.07367808,0.03422691,0.99668974,0.0,0.0,-0.39218274,1,0,0,0,0,0
111863725,0.061068304,0.15520957,3.1415927,0.0,0.002366807,-0.07749077,0.030437518,0.9965255,0.0,0.0,-0.39423358,1,0,0,0,0,0
111963752,0.061952844,0.1454733,-3.1345215,0.0,-0.0012737759,-0.072746426,0.03063257,0.9968791,0.0,0.0,-0.3867633,1,0,0,0,0,0
112063760,0.06543583,0.1516108,3.1415927,0.0,0.0024773343,-0.07569229,0.032618128,0.99659455,0.0,0.0,-0.3901333,1,0,0,0,0,0
112163777,0.058609787,0.13696495,3.1415927,0.0,0.002004973,-0.06839958,0.029232016,0.99722767,0.0,0.0,-0.39094916,1,0,0,0,0,0
112284233,0.06692019,0.096823476,3.1415927,0.0,0.0016188829,-0.048365742,0.03341465,0.9982693,0.0,0.0,-0.39545712,1,0,0,0,0,0
112383831,0.07029992,0.038885165,3.1415927,0.0,0.0006831786,-0.01942935,0.035136078,0.99919343,0.0,0.0,-0.39247864,1,0,0,0,0,0
112483911,0.06963178,-0.02632049,3.1415927,0.0,-0.00045812357,0.013151891,0.034805845,0.99930745,0.0,0.0,-0.39533493,1,0,0,0,0,0
112583916,0.06438157,-0.10301662,-3.1411045,0.0,-0.0019007203,0.051451016,0.032155097,0.9981559,0.0,0.0,-0.39868438,1,0,0,0,0,0
112683948,0.07445616,-0.19449684,-3.1411045,0.0,-0.0038566089,0.09701888,0.03706731,0.99458456,0.0,0.0,-0.3963698,1,0,0,0,0,0
112783958,0.06367167,-0.2554757,-3.1411045,0.0,-0.004296891,0.1273185,0.0316022,0.99134904,0.0,0.0,-0.40421084,1,0,0,0,0,0
112884007,0.056752488,-0.32421175,-3.1411045,0.0,-0.0048200213,0.16132501,0.028039845,0.98649114,0.0,0.0,-0.41128322,1,0,0,0,0,0
112984150,0.060689975,-0.33098716,3.1415927,0.0,-0.004998284,0.16466334,0.0299258,0.98588306,0.0,0.0,-0.41714576,1,0,0,0,0,0
113084152,0.05976263,-0.34715316,-3.1412473,0.0,-0.005329942,0.1726241,0.029457727,0.9845328,0.0,0.0,-0.4225163,1,0,0,0,0,0
113184245,0.063119955,-0.31541187,3.1415927,0.0,-0.0049558114,0.15697484,0.031163162,0.98709834,0.0,0.0,-0.42430812,1,0,0,0,0,0
113284174,0.06646076,-0.31649312,3.1415927,0.0,-0.005235753,0.15749991,0.03280914,0.98696,0.0,0.0,-0.42488456,1,0,0,0,0,0
113384259,0.0656781,-0.27770257,3.1415927,0.0,-0.004544333,0.13833094,0.032517157,0.9898417,0.0,0.0,-0.42453468,1,0,0,0,0,0
113484231,0.06965586,-0.2732924,3.1415927,0.0,-0.004743392,0.13613874,0.03449631,0.9900777,0.0,0.0,-0.42094037,1,0,0,0,0,0
113604444,0.07493969,-0.24306448,-3.1412473,0.0,-0.0047128256,0.12114178,0.03720569,0.9919265,0.0,0.0,-0.41063944,1,0,0,0,0,0
113704301,0.074508324,-0.1999926,-3.1411045,0.0,-0.003960922,0.09975142,0.037083838,0.99431324,0.0,0.0,-0.40215477,1,0,0,0,0,0
113804323,0.080447614,-0.18422805,-3.1411045,0.0,-0.0039418074,0.09189963,0.040064916,0.9949541,0.0,0.0,-0.3937867,1,0,0,0,0,0
113904607,0.077995084,-0.13731161,-3.140902,0.0,-0.0030188565,0.068536274,0.038919475,0.99688464,0.0,0.0,-0.39126387,1,0,0,0,0,0
114004440,0.08778169,-0.11361436,-3.1408205,0.0,-0.0028762554,0.05670504,0.043827873,0.99742436,0.0,0.0,-0.3923412,1,0,0,0,0,0
114104557,0.08988,-0.08789167,-3.1406791,0.0,-0.0024294902,0.043866836,0.044901546,0.9980248,0.0,0.0,-0.38699338,1,0,0,0,0,0
114204591,0.09565921,-0.071472116,-3.1405568,0.0,-0.0022252237,0.03566284,0.04779932,0.99821764,0.0,0.0,-0.38843596,1,0,0,0,0,0
114305409,0.09775015,-0.05202129,-3.1403477,0.0,-0.0018921363,0.02594625,0.048855256,0.99846697,0.0,0.0,-0.39175123,1,0,0,0,0,0
114404626,0.09671064,-0.03998394,-3.1402555,0.0,-0.0016339631,0.019934956,0.04834016,0.99863064,0.0,0.0,-0.39383766,1,0,0,0,0,0
114504653,0.09576561,-0.031824708,-3.1400485,0.0,-0.0015326971,0.015856493,0.047870714,0.9987265,0.0,0.0,-0.39389518,1,0,0,0,0,0
114604814,0.09147494,-0.030411676,-3.139832,0.0,-0.0015745014,0.015149099,0.04572959,0.99883777,0.0,0.0,-0.3932934,1,0,0,0,0,0
114704939,0.09805025,-0.030186314,-3.1397016,0.0,-0.0016838999,0.015028115,0.049014147,0.9986836,0.0,0.0,-0.3986046,1,0,0,0,0,0
114805008,0.08892352,-0.02001756,-3.1395211,0.0,-0.001479544,0.009952682,0.04445522,0.9989607,0.0,0.0,-0.40386736,1,0,0,0,0,0
114905362,0.09058062,-0.016554354,-3.1394644,0.0,-0.0014377531,0.008220413,0.045282047,0.99893945,0.0,0.0,-0.40845296,1,0,0,0,0,0
115026254,0.09241766,-0.02228444,-3.1392257,0.0,-0.0016968041,0.011075426,0.046202663,0.9988692,0.0,0.0,-0.4069882,1,0,0,0,0,0
115125418,0.09054235,-0.017251873,-3.139103,0.0,-0.0016339044,0.00856065,0.045264717,0.998937,0.0,0.0,-0.40669066,1,0,0,0,0,0
115225538,0.09340098,-0.03275863,-3.1389859,0.0,-0.0020664039,0.016299874,0.046698533,0.99877393,0.0,0.0,-0.40455678,1,0,0,0,0,0
