timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
60002401,0.08188625,0.2259782,0.37362954
60025746,0.07889974,0.23183824,0.3830974
60048155,0.07889974,0.23183824,0.39256525
60071046,0.07591324,0.22890821,0.3830974
60092152,0.08487275,0.2259782,0.3830974
60114975,0.07889974,0.2259782,0.3830974
60137751,0.07591324,0.22304817,0.3767855
60159104,0.08487275,0.2259782,0.3830974
60181847,0.08188625,0.22011812,0.38625333
60203982,0.08188625,0.2171881,0.3830974
60227183,0.08785925,0.2171881,0.3894093
60251183,0.07591324,0.22011812,0.3894093
60275215,0.08188625,0.22011812,0.38625333
60298353,0.07889974,0.21425807,0.3830974
60320960,0.07889974,0.22011812,0.3957212
60343484,0.07889974,0.2171881,0.38625333
60366761,0.08487275,0.22011812,0.3641617
60388958,0.08487275,0.22011812,0.36731768
60411195,0.08487275,0.22011812,0.36731768
60435233,0.08785925,0.22011812,0.36731768
60459185,0.08487275,0.22011812,0.36731768
60482393,0.09084575,0.22011812,0.36731768
60504975,0.08785925,0.22011812,0.36731768
60528341,0.08785925,0.22011812,0.36731768
60551447,0.09084575,0.22011812,0.37362954
60574798,0.09084575,0.22011812,0.36100575
60597053,0.09383225,0.22011812,0.36731768
60619158,0.09084575,0.22011812,0.36100575
60641053,0.09084575,0.22304817,0.36731768
60662112,0.09084575,0.22304817,0.3641617
60686115,0.08785925,0.22011812,0.36731768
60710046,0.09084575,0.22304817,0.36100575
60732130,0.09084575,0.2259782,0.3578498
60754047,0.08785925,0.22304817,0.3641617
60778046,0.08785925,0.2259782,0.36731768
60800139,0.08785925,0.22304817,0.36731768
60820130,0.08785925,0.22304817,0.36731768
60842124,0.08785925,0.22304817,0.36100575
60866046,0.08785925,0.22304817,0.3704736
60889047,0.09084575,0.22011812,0.36731768
60910047,0.09084575,0.22304817,0.36731768
60933066,0.09084575,0.22011812,0.36731768
60954124,0.09383225,0.22304817,0.36731768
60978046,0.09383225,0.22304817,0.3641617
61000138,0.09084575,0.22304817,0.36100575
61022047,0.09084575,0.2259782,0.3641617
61044131,0.09084575,0.2259782,0.3641617
61065047,0.09383225,0.2259782,0.36100575
61086047,0.09383225,0.2259782,0.36100575
61107093,0.09681876,0.22890821,0.36100575
61129136,0.09383225,0.22890821,0.36100575
61151092,0.09383225,0.22890821,0.3641617
61173385,0.09383225,0.22890821,0.3578498
61197205,0.09383225,0.23183824,0.3578498
61221315,0.09383225,0.23183824,0.36100575
61245435,0.09084575,0.23183824,0.3641617
61267984,0.09084575,0.22890821,0.3578498
61289894,0.09681876,0.22890821,0.36100575
61312356,0.09383225,0.22890821,0.3578498
61335181,0.09681876,0.23183824,0.36100575
61358046,0.09681876,0.23183824,0.35469383
61379092,0.09681876,0.23183824,0.35469383
61402017,0.09980526,0.23476827,0.35153788
61422383,0.09383225,0.23183824,0.35469383
61446547,0.09681876,0.23183824,0.35469383
61470562,0.09681876,0.23476827,0.35153788
61493575,0.09383225,0.23183824,0.3578498
61515960,0.09980526,0.23183824,0.35469383
61538588,0.09980526,0.23183824,0.36100575
61561915,0.09681876,0.23183824,0.35469383
61583972,0.09980526,0.23183824,0.35469383
61606528,0.09681876,0.23183824,0.35153788
61630532,0.09980526,0.23183824,0.3578498
61654600,0.10279176,0.23183824,0.35469383
61678599,0.09980526,0.23183824,0.35153788
61701753,0.09980526,0.23183824,0.36100575
61722972,0.09980526,0.22890821,0.35469383
61744156,0.10279176,0.23476827,0.35153788
61766957,0.10279176,0.23183824,0.35153788
