timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
88052871,0.60439104,-0.09189411,-0.0006964859,0.79137003,0.01052877,0.008612559,0.12828551,113.34083,-64.972046,-29.538923,2.7383756e-05,-0.00026856957,6.0970535e-05,0.0006474589,0.0021215004,0.0023901346,0.23319799,0.04672514,0.39412007,-0.0020871207,-0.004682956,0.0032123292,0.0,0.0,1.509915e-07,0.00085099734,0.025429478,1.6127477e-05,4.9520313e-06,5.0089325e-06,9.823123e-06,0.015903475,0.015967544,0.010919945,0.088331856,0.08811763,0.05608537,1.5944468e-11,1.4113164e-11,3.159255e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.4200589,0.2368235,0.029177949,0.029642433,0.028288525,0.047302715,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
88252848,0.60447174,-0.09019844,0.0005300597,0.79150355,0.00021633142,-0.006706829,0.13422786,113.36051,-64.978386,-29.571321,2.7443424e-05,-0.00026860865,6.103604e-05,0.0006415598,0.0021227153,0.002415144,0.23319799,0.04672514,0.39412007,-0.0020871207,-0.004682956,0.0032123292,0.0,0.0,1.6048767e-07,0.00086343015,0.027206508,1.6264172e-05,5.028997e-06,5.097775e-06,9.890633e-06,0.015994146,0.015999839,0.01088088,0.08844214,0.088303864,0.05595137,1.5910957e-11,1.4090166e-11,3.1544576e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.4204117,0.23654042,0.024582932,0.041035168,0.036333296,0.06543146,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
88453648,0.60462576,-0.09041907,-0.0014458305,0.7913596,0.019249255,-0.008601216,0.09488089,113.387985,-64.98588,-29.606895,2.7542274e-05,-0.00026865705,6.111533e-05,0.00063596555,0.0021256565,0.0024406896,0.23319799,0.04672514,0.39412007,-0.0020871207,-0.004682956,0.0032123292,0.0,0.0,1.7595862e-07,0.00087164325,0.025442563,1.6376987e-05,5.115729e-06,5.1844954e-06,9.969821e-06,0.016119534,0.016065251,0.010840272,0.08844835,0.088373005,0.0558002,1.5871283e-11,1.40647485e-11,3.1493218e-11,5e-08,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.42050132,0.23622066,0.0056309183,0.04089889,0.039311394,0.05759042,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
88661648,0.60540503,-0.08898093,-0.0012028307,0.7909271,0.023645857,-0.026983421,0.062322788,113.41385,-64.99747,-29.644438,2.7612237e-05,-0.0002686935,6.119452e-05,0.0006311774,0.0021271235,0.0024625792,0.23319799,0.04672514,0.39412007,-0.0020871207,-0.004682956,0.0032123292,0.0,0.0,1.8204676e-07,0.0009099803,0.024649821,1.6498354e-05,5.1987204e-06,5.278081e-06,1.0067018e-05,0.016308539,0.016194526,0.010928745,0.088823006,0.08880069,0.056757767,1.5829796e-11,1.4041555e-11,3.144395e-11,5e-08,5e-08,5.000003e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.42145425,0.23823889,0.012587441,0.024121033,0.040460866,0.036911923,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
88862448,0.6064941,-0.08670812,-4.9419454e-05,0.7903459,0.03185294,-0.057050306,0.027228564,113.43842,-65.01638,-29.688818,2.7666863e-05,-0.00026874235,6.124378e-05,0.00062724954,0.0021280684,0.0024833477,0.23319799,0.04672514,0.39412007,-0.0020871207,-0.004682956,0.0032123292,0.0,0.0,1.8590355e-07,0.00092543446,0.025554802,1.6620574e-05,5.265794e-06,5.360688e-06,1.0173396e-05,0.01640659,0.016241232,0.010961165,0.0886473,0.08866102,0.057302766,1.5776238e-11,1.4009278e-11,3.1399022e-11,5.000007e-08,5.000007e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.42107993,0.23937996,0.0024177672,0.01427048,0.035500545,0.057542667,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
89062448,0.6071939,-0.08432388,-0.0019070945,0.79006433,0.01646256,-0.072786205,-0.0057591423,113.45435,-65.03735,-29.758978,2.7688844e-05,-0.00026877757,6.12819e-05,0.00062025833,0.0021270511,0.0025116527,0.23319799,0.04672514,0.39412007,-0.0020871207,-0.004682956,0.0032123292,0.0,0.0,2.486824e-07,0.001018484,0.029261146,1.6719752e-05,5.3415474e-06,5.4397783e-06,1.0257316e-05,0.016486702,0.016266014,0.010905877,0.08838352,0.08842025,0.057069693,1.5715877e-11,1.397484e-11,3.1339275e-11,5.000007e-08,5.000007e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8389271,0.4204804,0.23889264,0.008212948,0.005933595,0.033080373,0.10932043,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
89263248,0.6073366,-0.08324046,-0.004158157,0.7900609,-0.00020012382,-0.06874713,-0.016134007,113.46633,-65.06414,-29.809605,2.7594808e-05,-0.0002688196,6.126639e-05,0.00061799143,0.0021320905,0.0025295487,0.23316577,0.04673458,0.39512828,-0.0020986334,-0.004677548,0.0042300234,0.0,0.0,6.491969e-07,0.0009571145,0.027212212,1.6711416e-05,5.3915687e-06,5.4796005e-06,1.02631575e-05,0.01652601,0.016263053,0.010857339,0.08805148,0.08811918,0.05682793,1.5610374e-11,1.39207135e-11,3.1176027e-11,5e-08,5e-08,5e-08,5.3072936e-06,4.5292627e-06,2.5033729e-05,5.9902923e-06,4.995259e-06,2.4998104e-05,0.0,0.0,8389351,0.41972688,0.2383861,0.17510033,0.017437108,0.03701697,0.024420865,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
89471259,0.57047474,-0.08028081,-0.0009277184,0.8173816,-0.045901403,-0.06850561,-0.040027812,113.46598,-65.0935,-29.848715,2.7374477e-05,-0.00026882786,6.1194354e-05,0.0006186434,0.0021407646,0.0025385625,0.23310713,0.046759967,0.3969232,-0.0021070729,-0.004669513,0.0060472344,0.0,0.0,1.4213721e-06,0.00092409004,0.026051406,1.7829023e-05,5.421222e-06,5.4846673e-06,9.055513e-06,0.016611103,0.01631545,0.010767608,0.08812389,0.088231154,0.056157686,1.5470823e-11,1.3852902e-11,3.095016e-11,5e-08,5e-08,5e-08,5.213606e-06,4.4525127e-06,2.3269457e-05,5.8749947e-06,4.911954e-06,2.3242383e-05,0.0,0.0,8389351,0.41994646,0.23697613,0.12144242,0.0258388,0.03773927,0.0037016515,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
89672049,0.51417863,-0.036887933,-0.01676133,0.85672563,-0.12198548,-0.00066693506,0.04433426,113.46341,-65.11935,-29.846815,2.7231177e-05,-0.00026886063,6.110021e-05,0.0006212526,0.00214888,0.0025360566,0.2330917,0.046754345,0.39830837,-0.0021331115,-0.004673327,0.007428336,0.0,0.0,2.01847e-06,0.0008818934,0.023474582,1.9414436e-05,5.5670107e-06,5.521061e-06,7.2529356e-06,0.0165668,0.016208587,0.010732309,0.08770759,0.08783518,0.055960312,1.5335282e-11,1.3783256e-11,3.0745875e-11,5e-08,5e-08,5e-08,5.1282914e-06,4.3844866e-06,2.1963671e-05,5.773379e-06,4.836146e-06,2.194575e-05,0.0,0.0,8389351,0.41897824,0.23655932,0.106147155,0.03478071,0.042704295,0.008613729,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
89872048,0.4468118,0.037140213,-0.016465392,0.89370507,-0.34148318,0.2117647,-0.04476287,113.43592,-65.103355,-29.926054,2.724207e-05,-0.00026883231,6.115601e-05,0.00061396474,0.0021480275,0.0025644947,0.23312807,0.046781693,0.39879847,-0.0021183246,-0.0047248467,0.007905527,0.0,0.0,2.2848012e-06,0.00082130823,0.02407227,2.1121075e-05,5.6018325e-06,5.7013185e-06,5.337553e-06,0.016684206,0.016183535,0.010694961,0.08733345,0.08746382,0.0557922,1.5207623e-11,1.3719975e-11,3.0563312e-11,5e-08,5e-08,5e-08,5.0498907e-06,4.3234927e-06,2.0958929e-05,5.6815825e-06,4.7670164e-06,2.0944917e-05,0.0,0.0,8389351,0.41808763,0.23620373,0.021401718,0.035534136,0.046500772,0.088513814,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
90072848,0.3711742,0.10862511,-0.008450141,0.9221492,-0.84623075,0.5055153,-0.0905995,113.33455,-65.05571,-30.086224,2.723172e-05,-0.00026890708,6.126296e-05,0.000605784,0.002145103,0.0026166583,0.23314466,0.046839263,0.39931968,-0.0020431208,-0.004776059,0.008390829,0.0,0.0,2.2741162e-06,0.00075361383,0.02112559,2.2631402e-05,5.5219234e-06,5.9833856e-06,3.629931e-06,0.016772704,0.016100714,0.010739525,0.08689394,0.08700466,0.05639879,1.5078789e-11,1.3658054e-11,3.039247e-11,5e-08,5e-08,5e-08,4.977292e-06,4.2681845e-06,2.0151147e-05,5.5966484e-06,4.703798e-06,2.0130688e-05,0.0,0.0,8389351,0.41701153,0.23748429,0.04780655,0.053395174,0.044530507,0.12255292,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
90280848,0.29106277,0.16203111,-0.0038701356,0.94287515,-1.6218784,0.82843214,-0.08005164,113.08799,-64.92443,-30.232592,2.7220403e-05,-0.00026885877,6.1448416e-05,0.00059897377,0.0021417907,0.0026591462,0.23312768,0.04692936,0.3996236,-0.0019378517,-0.004850493,0.008584514,0.0,0.0,1.9700303e-06,0.0007265603,0.02134989,2.3905714e-05,5.432962e-06,6.2236522e-06,2.27903e-06,0.016920296,0.016143352,0.010722406,0.08696227,0.08702116,0.05652649,1.496285e-11,1.3609793e-11,3.025771e-11,5e-08,5e-08,5e-08,4.917421e-06,4.2230427e-06,1.9541e-05,5.5250243e-06,4.6518e-06,1.9505345e-05,0.0,0.0,8389351,0.4171132,0.237753,0.049025647,0.08896743,0.04293987,0.07826615,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
90480848,0.24486864,0.17061597,-0.016666757,0.9542808,-2.4043574,1.1176178,0.12845418,112.67779,-64.736565,-30.269114,2.7111453e-05,-0.00026875126,6.161573e-05,0.00060085993,0.0021400568,0.002669389,0.23306496,0.047037862,0.3998194,-0.0018049283,-0.0049397815,0.008567212,0.0,0.0,1.5436389e-06,0.0006971598,0.020492554,2.4536324e-05,5.4603465e-06,6.1242354e-06,1.6707851e-06,0.016853478,0.016091961,0.01066071,0.08662286,0.086615324,0.056246765,1.4837983e-11,1.3559784e-11,3.0097924e-11,5e-08,5e-08,5e-08,4.8548063e-06,4.175541e-06,1.8948554e-05,5.4486336e-06,4.597545e-06,1.8891737e-05,0.0,0.0,8389351,0.4162189,0.237164,0.038976714,0.09378062,0.032469418,0.024431003,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
90689660,0.22164075,0.14468019,-0.024025228,0.9640363,-3.1563632,1.4206994,0.36241058,112.10365,-64.478004,-30.145193,2.7062466e-05,-0.00026867152,6.169433e-05,0.0006103877,0.0021446135,0.0026390923,0.23302455,0.04708349,0.4000807,-0.001718629,-0.004977768,0.008693104,0.0,0.0,1.2109836e-06,0.0006687305,0.018206937,2.5053181e-05,5.5139153e-06,5.8184773e-06,1.3934365e-06,0.016917787,0.016204294,0.010667331,0.08682411,0.08672844,0.056293882,1.4725735e-11,1.3523669e-11,2.994852e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,4.797265e-06,4.1314183e-06,1.8449635e-05,5.3774943e-06,4.547321e-06,1.8374973e-05,0.0,0.0,8389351,0.41659638,0.23726332,0.06351888,0.08802443,0.030217806,0.047195755,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
90889648,0.21496543,0.10487991,-0.027812514,0.97057533,-3.751823,1.688857,0.36043188,111.41484,-64.168495,-29.959436,2.697078e-05,-0.00026857728,6.16947e-05,0.0006204889,0.0021517682,0.0025948882,0.23298989,0.047095172,0.40039235,-0.0016496285,-0.0049854447,0.008925352,0.0,0.0,9.43417e-07,0.00061084295,0.01730905,2.535069e-05,5.543214e-06,5.5272826e-06,1.3119624e-06,0.017073153,0.016381416,0.01065658,0.08661209,0.086433865,0.056018963,1.4612369e-11,1.3487222e-11,2.9794906e-11,5e-08,5e-08,5e-08,4.7437757e-06,4.090079e-06,1.8034834e-05,5.311434e-06,4.5006336e-06,1.7948361e-05,0.0,0.0,8389351,0.41598794,0.23668325,0.105077095,0.07706184,0.029700017,0.08701316,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
91090448,0.21565445,0.06718631,-0.032417044,0.9736161,-4.187745,1.9283663,0.29445776,110.61365,-63.808727,-29.796083,2.6823931e-05,-0.0002685055,6.16257e-05,0.00062758377,0.0021598535,0.002559449,0.23294778,0.047084924,0.40083495,-0.0015788673,-0.0049703615,0.009328951,0.0,0.0,7.3999576e-07,0.0005890167,0.016494302,2.5456366e-05,5.5580294e-06,5.3597028e-06,1.3250343e-06,0.01726886,0.016540436,0.010657007,0.086581886,0.08632217,0.055814967,1.4505916e-11,1.3456702e-11,2.9649137e-11,5e-08,5e-08,5e-08,4.6936507e-06,4.0512255e-06,1.7684639e-05,5.2497835e-06,4.457006e-06,1.7592083e-05,0.0,0.0,8389351,0.41581735,0.23625192,0.11722241,0.04395996,0.026131101,0.07880949,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
91298448,0.21681018,0.03856914,-0.02771315,0.9750579,-4.475505,2.128277,0.11879234,109.71035,-63.37219,-29.672194,2.669091e-05,-0.0002683661,6.156366e-05,0.0006311959,0.002171129,0.0025291818,0.23289958,0.04703586,0.40127832,-0.0015357862,-0.0049152924,0.009777111,0.0,0.0,6.4555223e-07,0.00056819216,0.014487629,2.5552941e-05,5.504194e-06,5.302831e-06,1.3522441e-06,0.01756544,0.016750136,0.010687216,0.0870222,0.08667583,0.05590672,1.4406031e-11,1.34302925e-11,2.9516223e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,4.646426e-06,4.0145524e-06,1.738234e-05,5.1919264e-06,4.4160242e-06,1.7287482e-05,0.0,0.0,8389351,0.41677096,0.23644602,0.12531282,0.07879448,0.021266919,0.033169255,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
91499248,0.21611714,0.0022614903,-0.011396715,0.97629833,-4.6201577,2.240046,-0.04716017,108.80254,-62.938328,-29.570478,2.6537236e-05,-0.00026832198,6.1450104e-05,0.0006379206,0.0021819614,0.0024927729,0.23282741,0.04699196,0.4017647,-0.0014823395,-0.0048513203,0.010283817,0.0,0.0,5.285414e-07,0.0005298539,0.0140087735,2.5639949e-05,5.3809276e-06,5.3172894e-06,1.3753296e-06,0.017704,0.016811548,0.010671205,0.087069236,0.08665424,0.05574115,1.43070885e-11,1.34009115e-11,2.939332e-11,5.000007e-08,5.000007e-08,5.000007e-08,4.6015393e-06,3.9796505e-06,1.7116601e-05,5.137071e-06,4.3773853e-06,1.7021877e-05,0.0,0.0,8389351,0.41680148,0.23609564,0.10375493,0.041646894,0.021725027,0.05202333,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
91699248,0.21377495,-0.021568108,0.0029531987,0.97664034,-4.6646824,2.255864,-0.19776551,107.84639,-62.490433,-29.520584,2.6239517e-05,-0.00026823935,6.12498e-05,0.00063954736,0.0021920078,0.0024644227,0.23275329,0.046959303,0.4021509,-0.0014357858,-0.0047930423,0.010715183,0.0,0.0,3.5454502e-07,0.00049915764,0.01343472,2.5716887e-05,5.275052e-06,5.375104e-06,1.3831684e-06,0.017757183,0.016826933,0.010730112,0.087213576,0.08673667,0.056392763,1.4217335e-11,1.3374973e-11,2.9290924e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,4.5587426e-06,3.9464285e-06,1.6877373e-05,5.0845165e-06,4.340919e-06,1.6784126e-05,0.0,0.0,8389351,0.41707343,0.23747161,0.09255621,0.07469205,0.012935253,0.058860153,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
91900048,0.21175128,-0.026070647,0.0015135633,0.9769746,-4.6318116,2.2287478,-0.35972053,106.92331,-62.03666,-29.5197,2.616329e-05,-0.00026815964,6.122462e-05,0.00064515945,0.0022016917,0.0024434421,0.23266123,0.046919256,0.40248805,-0.0013873053,-0.004719517,0.0110990275,0.0,0.0,2.6768083e-07,0.00054889073,0.013932686,2.584999e-05,5.241949e-06,5.393458e-06,1.3696184e-06,0.017765883,0.016837638,0.010677887,0.087322004,0.08679457,0.056136947,1.4135198e-11,1.3348832e-11,2.9218256e-11,5e-08,5e-08,5e-08,4.522425e-06,3.918044e-06,1.6683369e-05,5.0397352e-06,4.309693e-06,1.6592348e-05,0.0,0.0,8389351,0.41727278,0.23693237,0.105023526,0.0390434,0.010469534,0.055236097,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
92100049,0.21001114,-0.02543639,0.0018678299,0.97736627,-4.6089673,2.1938968,-0.45556965,105.982124,-61.60394,-29.571747,2.5967714e-05,-0.0002681537,6.108395e-05,0.00064532977,0.0022075328,0.0024335533,0.23260196,0.046892725,0.40278283,-0.0013557543,-0.0046687317,0.01142466,0.0,0.0,1.8775499e-07,0.00053563016,0.013794774,2.6042757e-05,5.205028e-06,5.3940835e-06,1.3592432e-06,0.017723104,0.016823737,0.01071494,0.087486625,0.08691619,0.056666993,1.4061634e-11,1.3325292e-11,2.916469e-11,5e-08,5e-08,5e-08,4.4877806e-06,3.8909116e-06,1.6506277e-05,4.9971745e-06,4.279872e-06,1.6418016e-05,0.0,0.0,8389351,0.41761562,0.2380483,0.09845412,0.03857787,0.012489518,0.005926426,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
92308848,0.20978571,-0.023045665,-0.00085716223,0.97747546,-4.5881658,2.1803057,-0.51518947,105.012924,-61.147537,-29.613117,2.578649e-05,-0.00026806947,6.096495e-05,0.0006472963,0.002216289,0.0024107252,0.23254277,0.046860605,0.40307164,-0.0013277612,-0.0046154074,0.011750486,0.0,0.0,1.378e-07,0.00049436523,0.012402937,2.627117e-05,5.1876937e-06,5.392003e-06,1.3648059e-06,0.017731393,0.016872624,0.010785379,0.088039026,0.08742402,0.057420056,1.3997032e-11,1.3305108e-11,2.9127215e-11,5.000007e-08,5.000007e-08,5.000007e-08,4.4547705e-06,3.864992e-06,1.6344648e-05,4.9567966e-06,4.251352e-06,1.6259237e-05,0.0,0.0,8389351,0.4188831,0.23962483,0.11103941,0.036656648,0.01061614,0.051316988,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
92508848,0.21007039,-0.021748304,-0.0027843036,0.9774404,-4.5506124,2.1691778,-0.50416124,104.11368,-60.730045,-29.682205,2.5754534e-05,-0.00026813793,6.093151e-05,0.0006527388,0.0022189973,0.0023974662,0.23245531,0.04683135,0.40329564,-0.0012648443,-0.0045509064,0.01200413,0.0,0.0,1.2746587e-07,0.0005250254,0.013192016,2.6479716e-05,5.1604784e-06,5.3846225e-06,1.375513e-06,0.01760825,0.016809853,0.010733892,0.08817055,0.087529674,0.05707943,1.3934508e-11,1.3283182e-11,2.9087295e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,4.419467e-06,3.8373096e-06,1.617918e-05,4.9141354e-06,4.221272e-06,1.6097252e-05,0.0,0.0,8389351,0.4191661,0.23891301,0.04600499,0.059166856,0.013790746,0.033675667,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
92709648,0.21053597,-0.019939154,-0.0031336108,0.97737783,-4.5303435,2.1735518,-0.49808982,103.20021,-60.287487,-29.736055,2.5638168e-05,-0.00026802783,6.0837203e-05,0.00065488904,0.002227894,0.0023804274,0.23240983,0.046793684,0.40356266,-0.0012521772,-0.004497624,0.012298982,0.0,0.0,9.876715e-08,0.0005076115,0.012769385,2.6716658e-05,5.1303755e-06,5.3758586e-06,1.3916854e-06,0.017484965,0.016761696,0.010690265,0.088254094,0.08759687,0.056733273,1.3877641e-11,1.3261836e-11,2.905451e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,4.3859045e-06,3.810933e-06,1.6028442e-05,4.873874e-06,4.1926787e-06,1.5949989e-05,0.0,0.0,8389351,0.41934586,0.23818748,0.07667744,0.047752947,0.012587552,0.017813519,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
92917648,0.21107209,-0.018881936,-0.0042586667,0.9772788,-4.5248895,2.179519,-0.47175375,102.25296,-59.827606,-29.813696,2.5541702e-05,-0.00026793906,6.0763283e-05,0.000657114,0.002235522,0.0023719468,0.23235132,0.046758644,0.40382355,-0.0012239842,-0.004442308,0.012590522,0.0,0.0,8.1653816e-08,0.00044528782,0.011297953,2.6990978e-05,5.1151437e-06,5.3789763e-06,1.4106356e-06,0.017423168,0.016783625,0.010693357,0.0888156,0.08813848,0.056729607,1.3833827e-11,1.32490624e-11,2.9034612e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,4.354042e-06,3.7858676e-06,1.5890713e-05,4.835829e-06,4.165488e-06,1.5815545e-05,0.0,0.0,8389351,0.42065912,0.23817977,0.09181104,0.036965962,0.012909938,0.037148196,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
93118448,0.21199739,-0.017400775,-0.0034689896,0.9771092,-4.515542,2.1746898,-0.44623706,101.353516,-59.406315,-29.893467,2.5450012e-05,-0.00026796263,6.071202e-05,0.00065857614,0.002238024,0.002366049,0.23228708,0.04673617,0.40400225,-0.0011765019,-0.0043946607,0.0127937095,0.0,0.0,8.701306e-08,0.000488594,0.012515987,2.7264367e-05,5.090192e-06,5.372997e-06,1.435363e-06,0.017277129,0.016729955,0.010663426,0.08886253,0.088186465,0.056419455,1.3790463e-11,1.3232785e-11,2.9013602e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,4.3236005e-06,3.7618834e-06,1.5764155e-05,4.799813e-06,4.139619e-06,1.5692143e-05,0.0,0.0,8389351,0.4207719,0.2375278,0.08365589,0.03223682,0.014879864,0.0294501,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
93318448,0.21351014,-0.017200997,-0.003622475,0.97678274,-4.512428,2.188564,-0.41879308,100.44842,-58.944035,-29.950367,2.5423738e-05,-0.00026781228,6.0642593e-05,0.000662599,0.0022469694,0.0023549479,0.232244,0.04669645,0.40419778,-0.0011637944,-0.004339765,0.01301155,0.0,0.0,8.096747e-08,0.0005045227,0.012454137,2.7536471e-05,5.074644e-06,5.37718e-06,1.4688836e-06,0.017153408,0.016702367,0.010646725,0.08898807,0.08831935,0.05619045,1.375588e-11,1.3221735e-11,2.8998175e-11,5.0000036e-08,5.0000036e-08,5.0000036e-08,4.294589e-06,3.7390303e-06,1.5647624e-05,4.7657154e-06,4.1150192e-06,1.5578476e-05,0.0,0.0,8389351,0.4210789,0.23704524,0.08063295,0.08555367,0.00735347,0.018706044,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
93518448,0.21504603,-0.017690007,-0.002210571,0.9764412,-4.5099187,2.1942225,-0.37973166,99.54315,-58.506798,-30.014994,2.5333633e-05,-0.00026776516,6.0587565e-05,0.0006639274,0.0022513613,0.002349883,0.23219635,0.04667507,0.40437534,-0.0011348827,-0.0043004774,0.013210199,0.0,0.0,7.6571666e-08,0.0004836661,0.011877097,2.7818334e-05,5.0563813e-06,5.3842373e-06,1.5057199e-06,0.01699717,0.016642932,0.010716597,0.08898081,0.088330895,0.05672569,1.3723616e-11,1.3210111e-11,2.8982795e-11,5e-08,5e-08,5e-08,4.266831e-06,3.7171844e-06,1.553972e-05,4.7333588e-06,4.091567e-06,1.5473346e-05,0.0,0.0,8389351,0.42108396,0.23817155,0.0564946,0.013735417,0.011067896,0.02493649,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
93720048,0.21648568,-0.01874229,-0.00053735176,0.97610575,-4.5029783,2.1896174,-0.34547418,98.642876,-58.047096,-30.079384,2.5333551e-05,-0.00026766313,6.0524522e-05,0.00066873495,0.0022580354,0.002348721,0.23214942,0.04663727,0.4045695,-0.001118322,-0.004243351,0.013420768,0.0,0.0,8.79174e-08,0.00050890713,0.012413981,2.810907e-05,5.0433714e-06,5.3981357e-06,1.5433283e-06,0.016853692,0.016602429,0.010692874,0.089052506,0.08842847,0.056477364,1.370069e-11,1.3205276e-11,2.8972866e-11,5e-08,5e-08,5e-08,4.2403167e-06,3.696358e-06,1.543954e-05,4.7026206e-06,4.0692494e-06,1.5375685e-05,0.0,0.0,8389351,0.42128488,0.23764966,0.07591772,0.06463963,0.009788951,0.0070223417,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
93920848,0.21721236,-0.015963044,-0.0008444387,0.97599345,-4.50165,2.183395,-0.3155902,97.74572,-57.609436,-30.139835,2.5282035e-05,-0.0002676354,6.0484035e-05,0.00067044696,0.002260867,0.0023466125,0.2321109,0.046617243,0.40470353,-0.0010963706,-0.0042071566,0.013567415,0.0,0.0,8.5524114e-08,0.0004869413,0.012119815,2.8455517e-05,5.043214e-06,5.391992e-06,1.5687527e-06,0.01670909,0.016553618,0.010750435,0.089035206,0.088446245,0.056943014,1.36799e-11,1.3199529e-11,2.8969183e-11,5e-08,5e-08,5e-08,4.217508e-06,3.6785161e-06,1.5356152e-05,4.676313e-06,4.049886e-06,1.5294314e-05,0.0,0.0,8389351,0.42128545,0.23862736,0.065859616,0.0064857677,0.011834625,0.012845128,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
94128848,0.2182002,-0.015879527,0.0016153441,0.9757735,-4.5035667,2.1861956,-0.26729614,96.80031,-57.1339,-30.189425,2.5242745e-05,-0.00026751866,6.0401875e-05,0.00067279633,0.0022674594,0.0023425992,0.23208079,0.046588756,0.4048491,-0.0010877964,-0.0041654636,0.013724462,0.0,0.0,7.045313e-08,0.00045194235,0.0112983985,2.879418e-05,5.0440008e-06,5.4102456e-06,1.604123e-06,0.016641593,0.01658165,0.010755724,0.08954024,0.088987954,0.056911055,1.3666942e-11,1.3200779e-11,2.8960157e-11,5e-08,5e-08,5e-08,4.1931785e-06,3.659519e-06,1.5269034e-05,4.648433e-06,4.0296272e-06,1.5209087e-05,0.0,0.0,8389351,0.42252597,0.23856038,0.08148994,0.059395783,0.0046867393,0.018105587,0.0,0.0,0.0,0.015999,0,0,0,831,24,0,0,0
