,timestamp,time_utc_usec,lat,lon,alt,noise_per_ms,jamming_indicator,vel_m_s,satellites_used,heading,load,ram_usage,voltage_filtered_v,remaining,warning,discharged_mah,noise,remote_noise,txbuf,rssi,remote_rssi,rxerrors,fix,baro_temp_celcius,baro_pressure_pa,landed,ground_contact,time
29,1051085402.0,1551458526799818.0,360642631.0,142835433.0,54.28,86.0,3.0,22.813001999999997,12.0,0.0,0.571477,0.8965091999999999,16.201746,1.0,0.0,155.88194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.87,101117.0,0.0,0.0,29
30,1052087594.0,1551458527799818.0,360644698.0,142835592.0,53.03,86.0,3.0,23.282001,13.0,0.0,0.5715399999999999,0.8965091999999999,16.194313,1.0,0.0,158.57304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.879996999999996,101135.0,0.0,0.0,30
31,1053080600.0,1551458528799818.0,360646744.0,142835752.0,52.39,86.0,3.0,22.523000000000003,12.0,0.0,0.5699390000000001,0.8965091999999999,16.180275,1.0,0.0,161.19925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.89,101166.0,0.0,0.0,31
32,1054085374.0,1551458529799818.0,360648768.0,142835927.0,52.47,86.0,4.0,22.567001,14.0,0.0,0.5611729999999999,0.8965091999999999,16.178175,1.0,0.0,163.85178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.879996999999996,101174.0,0.0,0.0,32
33,1055087743.0,1551458530799817.0,360650741.0,142836092.0,52.87,86.0,3.0,22.224,14.0,0.0,0.565247,0.8965091999999999,16.171689999999998,1.0,0.0,166.62872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.91,101179.0,0.0,0.0,33
34,1056083403.0,1551458531799817.0,360652704.0,142836258.0,54.13,86.0,3.0,22.101001999999998,13.0,0.0,0.571157,0.8965091999999999,16.161360000000002,1.0,0.0,169.53545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.899998,101157.0,0.0,0.0,34
35,1057085965.0,1551458532799817.0,360654703.0,142836410.0,55.91,86.0,3.0,22.267,13.0,0.0,0.57129,0.8965091999999999,16.16281,1.0,0.0,172.42131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.91,101149.0,0.0,0.0,35
36,1058082467.0,1551458533799817.0,360656721.0,142836530.0,56.91,86.0,3.0,22.088001000000002,14.0,0.0,0.5711609999999999,0.8965091999999999,16.171474,1.0,0.0,175.08527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.92,101130.0,0.0,0.0,36
37,1059086404.0,1551458534799816.0,360658764.0,142836593.0,57.42,86.0,3.0,22.762001,14.0,0.0,0.570774,0.8965091999999999,16.162743,1.0,0.0,177.6179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.93,101128.0,0.0,0.0,37
38,1060085402.0,1551458535799816.0,360660843.0,142836587.0,57.86,86.0,10.0,23.44,12.0,0.0,0.567553,0.8965091999999999,16.1628,1.0,0.0,180.15166000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.93,101121.0,0.0,0.0,38
