timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
75889980,nan,nan,-21.259066,-1.17055,-0.0,3.9183972,-9.20494,-0.0062481975,-0.0008197054,-0.00091990083,-1.755884e-08,0.0,0.0,0.0,nan,nan,nan
76089399,nan,nan,-21.260313,nan,0.7746763,3.8862286,-9.205121,-0.006248202,0.79910034,-0.00091990083,-1.755884e-08,20.0,0.0,0.0,nan,nan,nan
76289433,nan,nan,-21.261564,nan,1.238052,4.446116,-9.009455,-0.006248207,4.7993803,1.9972001,-1.755884e-08,20.0,20.0,0.0,nan,nan,nan
76489407,nan,nan,-21.26282,nan,1.257503,5.6591306,-8.372977,-0.0062482115,6.802621,4.8029203,-1.755884e-08,20.0,20.0,0.0,nan,nan,nan
76689428,nan,nan,-21.264076,nan,1.247307,7.019845,-7.1241574,-0.006248216,6.802621,7.2035203,-1.755884e-08,0.0,0.0,0.0,nan,nan,nan
76889557,nan,nan,-21.265333,nan,1.457329,8.3812475,-5.5944138,-0.006248221,6.802621,8.00378,-1.755884e-08,0.0,0.0,0.0,nan,nan,nan
77109593,nan,nan,-21.266714,nan,1.6367475,9.878063,-3.6651688,-0.006248226,6.802621,9.6045,-1.755884e-08,0.0,20.0,0.0,nan,nan,nan
77310134,nan,nan,-21.26797,nan,1.630914,10.916119,-1.7397256,-0.0062482306,3.1932611,9.6045,-1.755884e-08,-20.0,0.0,0.0,nan,nan,nan
77510042,nan,nan,-21.26922,nan,1.424449,11.154791,0.1809247,-0.0062482352,-0.80621874,9.6045,-1.755884e-08,-20.0,0.0,0.0,nan,nan,nan
77710025,nan,nan,-21.27047,nan,1.3678845,10.593618,2.1128938,-0.00624824,-4.8059187,9.98362,-1.755884e-08,-20.0,0.0,0.0,nan,nan,nan
77910755,nan,nan,-21.271727,nan,1.3664486,9.462584,4.1168957,-0.0062482446,-6.838139,9.98362,-1.755884e-08,-20.0,0.0,0.0,nan,nan,nan
78110198,nan,nan,-21.272974,nan,1.3494848,7.738119,6.1068406,-0.006248249,-9.627739,9.98362,-1.755884e-08,0.0,0.0,0.0,nan,nan,nan
78310214,nan,nan,-21.274225,nan,1.1526757,5.8125715,8.103564,-0.006248254,-9.627739,9.98362,-1.755884e-08,0.0,0.0,0.0,nan,nan,nan
78510202,nan,nan,nan,1.4457338,-0.0,3.88583,10.101525,0.16173024,-9.627739,9.98362,-2.79848,0.0,0.0,-20.0,nan,nan,nan
78710237,nan,nan,nan,nan,0.058595642,1.9599453,11.69846,-0.3820749,-9.627739,5.9829197,-1.99876,0.0,-20.0,20.0,nan,nan,nan
78910368,nan,nan,nan,nan,0.17206798,0.03311707,12.495307,-0.51392144,-9.627739,1.98026,-4.0351154e-09,0.0,-20.0,0.0,nan,nan,nan
79130420,nan,nan,nan,nan,0.5513763,-1.6012261,12.446853,-0.51392144,-5.226819,-2.4206598,-4.0351154e-09,20.0,-20.0,0.0,nan,nan,nan
79330620,nan,nan,nan,nan,0.14639749,-2.2628393,11.561456,-0.51392144,-2.0230794,-6.4246,-4.0351154e-09,0.0,-20.0,0.0,nan,nan,nan
79530641,nan,nan,nan,1.8267101,-0.0,-2.6314695,10.268368,-0.51392144,-0.82233953,-4.82422,-4.0351154e-09,20.0,20.0,0.0,nan,nan,nan
79730930,nan,nan,nan,1.8267101,-0.0,-2.555744,9.699278,-0.51392144,0.7778405,-1.22268,-4.0351154e-09,0.0,0.0,0.0,nan,nan,nan
79931192,nan,nan,nan,1.8267101,0.0,-2.5283735,9.682461,-0.5219247,-0.023039527,-0.02439998,-1.4901161e-08,0.0,0.0,0.0,nan,nan,nan
80130806,nan,nan,nan,1.8267101,0.0,-2.5010407,9.481677,-0.5300946,0.7761205,-2.82378,-0.0020600334,20.0,-20.0,0.0,nan,nan,nan
80331002,nan,nan,nan,1.8267101,0.0,-2.3137355,8.516343,-0.53050685,1.5763606,-6.8254805,-0.0020600334,20.0,-20.0,0.0,nan,nan,nan
80531013,nan,nan,nan,1.8267101,-0.0,-1.954293,6.785829,-0.530919,1.9762006,-9.62922,-0.0020600334,0.0,0.0,0.0,nan,nan,nan
80751139,nan,nan,nan,1.8267101,-0.0,-1.519359,4.6665726,-0.53137225,1.9762006,-9.62922,-0.0020600334,0.0,0.0,0.0,nan,nan,nan
80951907,nan,nan,nan,1.8267101,0.0,-1.1103463,2.7333236,-0.51573706,2.3762405,-9.62922,1.0235368e-11,0.0,0.0,-19.393057,nan,nan,nan
81152425,nan,nan,nan,1.8267101,0.0,-0.6337724,1.0593239,-0.31803086,2.3762405,-6.4216204,1.3014539e-08,0.0,20.0,-18.215094,nan,nan,nan
