timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
332275248,0.0,-0.0,2.2598245,-3.4906585,0.42673916,0.0,0.0,0.9043747,0.1,-1.0,1,0,0,0,0,0,0
332375940,0.0,-0.0,2.2594752,-3.4906585,0.4268971,0.0,0.0,0.9043002,0.1,-1.0,1,0,0,0,0,0,0
332480420,0.0,-0.0,2.2592058,-3.4906585,0.4270189,0.0,0.0,0.9042427,0.1,-1.0,1,0,0,0,0,0,0
332580438,0.0,-0.0,2.258809,-3.4906585,0.42719826,0.0,0.0,0.904158,0.1,-1.0,1,0,0,0,0,0,0
332684394,0.0,-0.0,2.258525,-3.4906585,0.42732674,0.0,0.0,0.90409726,0.1,-1.0,1,0,0,0,0,0,0
332785899,0.0,-0.0,2.2581,-3.4906585,0.42751878,0.0,0.0,0.9040065,0.1,-1.0,1,0,0,0,0,0,0
332889453,0.0,-0.0,2.2579076,-3.4906585,0.42760575,0.0,0.0,0.9039653,0.1,-1.0,1,0,0,0,0,0,0
332989267,0.0,-0.0,2.2575688,-3.4906585,0.42775887,0.0,0.0,0.90389293,0.1,-1.0,1,0,0,0,0,0,0
333089433,0.0,-0.0,2.2574348,-3.4906585,0.42781943,0.0,0.0,0.90386426,0.1,-1.0,1,0,0,0,0,0,0
333194675,0.0,-0.0,2.2572474,-3.4906585,0.42790413,0.0,0.0,0.90382415,0.1,-1.0,1,0,0,0,0,0,0
333293838,0.0,-0.0,2.256958,-3.4906585,0.42803493,0.0,0.0,0.9037622,0.1,-1.0,1,0,0,0,0,0,0
333394322,0.0,-0.0,2.2567246,-3.4906585,0.4281404,0.0,0.0,0.9037122,0.1,-1.0,1,0,0,0,0,0,0
333498705,0.0,-0.0,2.2565064,-3.4906585,0.42823896,0.0,0.0,0.90366554,0.1,-1.0,1,0,0,0,0,0,0
333598792,0.0,-0.0,2.2563035,-3.4906585,0.42833063,0.0,0.0,0.9036221,0.1,-1.0,1,0,0,0,0,0,0
333699493,0.0,-0.0,2.2561283,-3.4906585,0.4284098,0.0,0.0,0.9035846,0.1,-1.0,1,0,0,0,0,0,0
333803643,0.0,-0.0,2.2558818,-3.4906585,0.4285212,0.0,0.0,0.90353173,0.1,-1.0,1,0,0,0,0,0,0
333904597,0.0,-0.0,2.2557383,-3.4906585,0.42858604,0.0,0.0,0.903501,0.1,-1.0,1,0,0,0,0,0,0
334003618,0.0,-0.0,2.2554839,-3.4906585,0.42870095,0.0,0.0,0.90344644,0.1,-1.0,1,0,0,0,0,0,0
334105783,0.0,-0.0,2.2552757,-3.4906585,0.42879495,0.0,0.0,0.90340185,0.1,-1.0,1,0,0,0,0,0,0
334209119,0.0,-0.0,2.2550783,-3.4906585,0.42888412,0.0,0.0,0.90335953,0.1,-1.0,1,0,0,0,0,0,0
334307993,0.0,-0.0,2.2548237,-3.4906585,0.42899913,0.0,0.0,0.90330493,0.1,-1.0,1,0,0,0,0,0,0
334412413,0.0,-0.0,2.2547004,-3.4906585,0.4290548,0.0,0.0,0.90327847,0.1,-1.0,1,0,0,0,0,0,0
334512842,0.0,-0.0,2.2546432,-3.4906585,0.42908067,0.0,0.0,0.9032662,0.1,-1.0,1,0,0,0,0,0,0
334613921,0.0,-0.0,2.2545402,-3.4906585,0.42912716,0.0,0.0,0.9032441,0.1,-1.0,1,0,0,0,0,0,0
334717306,0.0,-0.0,2.2543993,-3.4906585,0.4291908,0.0,0.0,0.90321386,0.1,-1.0,1,0,0,0,0,0,0
334818048,0.0,-0.0,2.2541804,-3.4906585,0.42928964,0.0,0.0,0.9031669,0.1,-1.0,1,0,0,0,0,0,0
334918378,0.0,-0.0,2.254041,-3.4906585,0.42935264,0.0,0.0,0.9031369,0.1,-1.0,1,0,0,0,0,0,0
335022333,0.0,-0.0,2.2539835,-3.4906585,0.42937857,0.0,0.0,0.90312463,0.1,-1.0,1,0,0,0,0,0,0
335122844,0.0,-0.0,2.2538567,-3.4906585,0.42943585,0.0,0.0,0.9030974,0.1,-1.0,1,0,0,0,0,0,0
335223144,0.0,-0.0,2.2536623,-3.4906585,0.4295236,0.0,0.0,0.9030556,0.1,-1.0,1,0,0,0,0,0,0
335322813,0.0,-0.0,2.2535799,-3.4906585,0.42956084,0.0,0.0,0.9030379,0.1,-1.0,1,0,0,0,0,0,0
335427607,0.0,-0.0,2.2535365,-3.4906585,0.42958042,0.0,0.0,0.9030286,0.1,-1.0,1,0,0,0,0,0,0
335527515,0.0,-0.0,2.2533746,-3.4906585,0.42965353,0.0,0.0,0.90299386,0.1,-1.0,1,0,0,0,0,0,0
335627605,0.0,-0.0,2.253252,-3.4906585,0.42970884,0.0,0.0,0.9029675,0.1,-1.0,1,0,0,0,0,0,0
335731665,0.0,-0.0,2.2531598,-3.4906585,0.4297505,0.0,0.0,0.90294766,0.1,-1.0,1,0,0,0,0,0,0
335833003,0.0,-0.0,2.2530222,-3.4906585,0.4298126,0.0,0.0,0.90291816,0.1,-1.0,1,0,0,0,0,0,0
335932281,0.0,-0.0,2.252971,-3.4906585,0.42983577,0.0,0.0,0.9029071,0.1,-1.0,1,0,0,0,0,0,0
336036011,0.0,-0.0,2.2529151,-3.4906585,0.42986095,0.0,0.0,0.9028951,0.1,-1.0,1,0,0,0,0,0,0
336137234,0.0,-0.0,2.2528546,-3.4906585,0.42988828,0.0,0.0,0.9028821,0.1,-1.0,1,0,0,0,0,0,0
336237558,0.0,-0.0,2.2528217,-3.4906585,0.42990312,0.0,0.0,0.902875,0.1,-1.0,1,0,0,0,0,0,0
336341513,0.0,-0.0,2.2527497,-3.4906585,0.42993563,0.0,0.0,0.9028595,0.1,-1.0,1,0,0,0,0,0,0
336445856,0.0,-0.0,2.2527037,-3.4906585,0.4299564,0.0,0.0,0.9028497,0.1,-1.0,1,0,0,0,0,0,0
336546018,0.0,-0.0,2.2526724,-3.4906585,0.4299705,0.0,0.0,0.90284294,0.1,-1.0,1,0,0,0,0,0,0
336646390,0.0,-0.0,2.252617,-3.4906585,0.4299956,0.0,0.0,0.902831,0.1,-1.0,1,0,0,0,0,0,0
336750277,0.0,-0.0,2.2525291,-3.4906585,0.4300352,0.0,0.0,0.9028121,0.1,-1.0,1,0,0,0,0,0,0
336850469,0.0,-0.0,2.2525272,-3.4906585,0.43003604,0.0,0.0,0.90281177,0.1,-1.0,1,0,0,0,0,0,0
336951103,0.0,-0.0,2.2526073,-3.4906585,0.4299999,0.0,0.0,0.90282893,0.1,-1.0,1,0,0,0,0,0,0
337055148,0.0,-0.0,2.2525926,-3.4906585,0.43000656,0.0,0.0,0.9028258,0.1,-1.0,1,0,0,0,0,0,0
337155641,0.0,-0.0,2.2525377,-3.4906585,0.43003133,0.0,0.0,0.902814,0.1,-1.0,1,0,0,0,0,0,0
337256246,0.0,-0.0,2.2524617,-3.4906585,0.43006563,0.0,0.0,0.90279764,0.1,-1.0,1,0,0,0,0,0,0
337360182,0.0,-0.0,2.252491,-3.4906585,0.4300524,0.0,0.0,0.90280396,0.1,-1.0,1,0,0,0,0,0,0
337465012,0.0,-0.0,2.2525141,-3.4906585,0.43004197,0.0,0.0,0.9028089,0.1,-1.0,1,0,0,0,0,0,0
337568962,0.0,-0.0,2.2525353,-3.4906585,0.4300324,0.0,0.0,0.9028135,0.1,-1.0,1,0,0,0,0,0,0
337668438,0.0,-0.0,2.2524314,-3.4906585,0.4300793,0.0,0.0,0.90279114,0.1,-1.0,1,0,0,0,0,0,0
337772416,0.0,-0.0,2.2524447,-3.4906585,0.4300733,0.0,0.0,0.902794,0.1,-1.0,1,0,0,0,0,0,0
337873427,0.0,-0.0,2.2523751,-3.4906585,0.4301047,0.0,0.0,0.90277904,0.1,-1.0,1,0,0,0,0,0,0
337972815,0.0,-0.0,2.25246,-3.4906585,0.4300664,0.0,0.0,0.9027973,0.1,-1.0,1,0,0,0,0,0,0
338077269,0.0,-0.0,2.2525194,-3.4906585,0.4300396,0.0,0.0,0.90281004,0.1,-1.0,1,0,0,0,0,0,0
338177904,0.0,-0.0,2.2525403,-3.4906585,0.43003014,0.0,0.0,0.9028145,0.1,-1.0,1,0,0,0,0,0,0
338277979,0.0,-0.0,2.2525425,-3.4906585,0.43002915,0.0,0.0,0.90281504,0.1,-1.0,1,0,0,0,0,0,0
338378120,0.0,-0.0,2.2525642,-3.4906585,0.43001938,0.0,0.0,0.90281963,0.1,-1.0,1,0,0,0,0,0,0
338482697,0.0,-0.0,2.2525368,-3.4906585,0.43003175,0.0,0.0,0.9028138,0.1,-1.0,1,0,0,0,0,0,0
338582453,0.0,-0.0,2.252608,-3.4906585,0.42999956,0.0,0.0,0.9028291,0.1,-1.0,1,0,0,0,0,0,0
338682987,0.0,-0.0,2.2526078,-3.4906585,0.42999968,0.0,0.0,0.90282905,0.1,-1.0,1,0,0,0,0,0,0
338786716,0.0,-0.0,2.252604,-3.4906585,0.4300014,0.0,0.0,0.9028283,0.1,-1.0,1,0,0,0,0,0,0
338887676,0.0,-0.0,2.252707,-3.4906585,0.4299549,0.0,0.0,0.9028504,0.1,-1.0,1,0,0,0,0,0,0
338987209,0.0,-0.0,2.2527554,-3.4906585,0.42993304,0.0,0.0,0.90286076,0.1,-1.0,1,0,0,0,0,0,0
339091228,0.0,-0.0,2.2528212,-3.4906585,0.42990336,0.0,0.0,0.9028749,0.1,-1.0,1,0,0,0,0,0,0
339192937,0.0,-0.0,2.2528756,-3.4906585,0.4298788,0.0,0.0,0.90288657,0.1,-1.0,1,0,0,0,0,0,0
339292424,0.0,-0.0,2.2527912,-3.4906585,0.42991692,0.0,0.0,0.90286845,0.1,-1.0,1,0,0,0,0,0,0
339396406,0.0,-0.0,2.2528427,-3.4906585,0.42989367,0.0,0.0,0.90287954,0.1,-1.0,1,0,0,0,0,0,0
339496856,0.0,-0.0,2.2529244,-3.4906585,0.42985675,0.0,0.0,0.9028971,0.1,-1.0,1,0,0,0,0,0,0
339597239,0.0,-0.0,2.253028,-3.4906585,0.42981002,0.0,0.0,0.90291935,0.1,-1.0,1,0,0,0,0,0,0
339701822,0.0,-0.0,2.2531075,-3.4906585,0.42977408,0.0,0.0,0.90293646,0.1,-1.0,1,0,0,0,0,0,0
339805347,0.0,-0.0,2.253225,-3.4906585,0.429721,0.0,0.0,0.90296173,0.1,-1.0,1,0,0,0,0,0,0
339905869,0.0,-0.0,2.2533364,-3.4906585,0.42967075,0.0,0.0,0.90298563,0.1,-1.0,1,0,0,0,0,0,0
340005888,0.0,-0.0,2.2534504,-3.4906585,0.42961928,0.0,0.0,0.90301013,0.1,-1.0,1,0,0,0,0,0,0
340111023,0.0,-0.0,2.2536094,-3.4906585,0.4295475,0.0,0.0,0.9030443,0.1,-1.0,1,0,0,0,0,0,0
340210796,0.0,-0.0,2.2537532,-3.4906585,0.42948258,0.0,0.0,0.90307516,0.1,-1.0,1,0,0,0,0,0,0
340311576,0.0,-0.0,2.2538686,-3.4906585,0.42943045,0.0,0.0,0.90309995,0.1,-1.0,1,0,0,0,0,0,0
340415429,0.0,-0.0,2.2539678,-3.4906585,0.4293857,0.0,0.0,0.90312123,0.1,-1.0,1,0,0,0,0,0,0
340515553,0.0,-0.0,2.2540536,-3.4906585,0.42934692,0.0,0.0,0.90313965,0.1,-1.0,1,0,0,0,0,0,0
340615521,0.0,-0.0,2.2541487,-3.4906585,0.42930397,0.0,0.0,0.90316004,0.1,-1.0,1,0,0,0,0,0,0
340719923,0.0,-0.0,2.2541866,-3.4906585,0.42928684,0.0,0.0,0.9031682,0.1,-1.0,1,0,0,0,0,0,0
340823572,0.0,-0.0,2.2542205,-3.4906585,0.42927155,0.0,0.0,0.9031755,0.1,-1.0,1,0,0,0,0,0,0
340924392,0.0,-0.0,2.254262,-3.4906585,0.42925283,0.0,0.0,0.9031844,0.1,-1.0,1,0,0,0,0,0,0
341024735,0.0,-0.0,2.254341,-3.4906585,0.4292172,0.0,0.0,0.9032013,0.1,-1.0,1,0,0,0,0,0,0
341128300,0.0,-0.0,2.2544348,-3.4906585,0.42917475,0.0,0.0,0.9032215,0.1,-1.0,1,0,0,0,0,0,0
341229186,0.0,-0.0,2.2545373,-3.4906585,0.42912847,0.0,0.0,0.9032435,0.1,-1.0,1,0,0,0,0,0,0
341329311,0.0,-0.0,2.2547293,-3.4906585,0.42904177,0.0,0.0,0.90328467,0.1,-1.0,1,0,0,0,0,0,0
341433386,0.0,-0.0,2.2549458,-3.4906585,0.428944,0.0,0.0,0.9033311,0.1,-1.0,1,0,0,0,0,0,0
341533639,0.0,-0.0,2.2551165,-3.4906585,0.4288669,0.0,0.0,0.9033677,0.1,-1.0,1,0,0,0,0,0,0
341633893,0.0,-0.0,2.2552288,-3.4906585,0.42881617,0.0,0.0,0.9033918,0.1,-1.0,1,0,0,0,0,0,0
341738317,0.0,-0.0,2.2553434,-3.4906585,0.42876437,0.0,0.0,0.9034164,0.1,-1.0,1,0,0,0,0,0,0
341837607,0.0,-0.0,2.255445,-3.4906585,0.4287185,0.0,0.0,0.90343815,0.1,-1.0,1,0,0,0,0,0,0
341938723,0.0,-0.0,2.2555327,-3.4906585,0.42867887,0.0,0.0,0.903457,0.1,-1.0,1,0,0,0,0,0,0
342042966,0.0,-0.0,2.2556713,-3.4906585,0.4286163,0.0,0.0,0.9034866,0.1,-1.0,1,0,0,0,0,0,0
342147150,0.0,-0.0,2.2558331,-3.4906585,0.42854315,0.0,0.0,0.90352136,0.1,-1.0,1,0,0,0,0,0,0
342247486,0.0,-0.0,2.2559907,-3.4906585,0.42847195,0.0,0.0,0.9035551,0.1,-1.0,1,0,0,0,0,0,0
342347770,0.0,-0.0,2.2561767,-3.4906585,0.42838794,0.0,0.0,0.9035949,0.1,-1.0,1,0,0,0,0,0,0
342451606,0.0,-0.0,2.2563388,-3.4906585,0.4283147,0.0,0.0,0.90362966,0.1,-1.0,1,0,0,0,0,0,0
342552759,0.0,-0.0,2.2564852,-3.4906585,0.42824855,0.0,0.0,0.90366095,0.1,-1.0,1,0,0,0,0,0,0
342652665,0.0,-0.0,2.2565794,-3.4906585,0.428206,0.0,0.0,0.90368116,0.1,-1.0,1,0,0,0,0,0,0
342756322,0.0,-0.0,2.2566998,-3.4906585,0.4281516,0.0,0.0,0.9037069,0.1,-1.0,1,0,0,0,0,0,0
342856435,0.0,-0.0,2.2568593,-3.4906585,0.42807952,0.0,0.0,0.90374106,0.1,-1.0,1,0,0,0,0,0,0
342957240,0.0,-0.0,2.2569933,-3.4906585,0.428019,0.0,0.0,0.9037698,0.1,-1.0,1,0,0,0,0,0,0
343061514,0.0,-0.0,2.257135,-3.4906585,0.42795497,0.0,0.0,0.9038001,0.1,-1.0,1,0,0,0,0,0,0
343161186,0.0,-0.0,2.2572298,-3.4906585,0.4279121,0.0,0.0,0.9038204,0.1,-1.0,1,0,0,0,0,0,0
343261910,0.0,-0.0,2.2573767,-3.4906585,0.42784572,0.0,0.0,0.9038518,0.1,-1.0,1,0,0,0,0,0,0
343362018,0.0,-0.0,2.2575953,-3.4906585,0.42774692,0.0,0.0,0.90389854,0.1,-1.0,1,0,0,0,0,0,0
343466083,0.0,-0.0,2.2577662,-3.4906585,0.42766964,0.0,0.0,0.90393513,0.1,-1.0,1,0,0,0,0,0,0
343567120,0.0,-0.0,2.2579606,-3.4906585,0.42758185,0.0,0.0,0.9039766,0.1,-1.0,1,0,0,0,0,0,0
343666811,0.0,-0.0,2.2581081,-3.4906585,0.42751512,0.0,0.0,0.9040082,0.1,-1.0,1,0,0,0,0,0,0
343770807,0.0,-0.0,2.2583528,-3.4906585,0.42740455,0.0,0.0,0.9040605,0.1,-1.0,1,0,0,0,0,0,0
343870688,0.0,-0.0,2.2586076,-3.4906585,0.42728934,0.0,0.0,0.9041149,0.1,-1.0,1,0,0,0,0,0,0
343971651,0.0,-0.0,2.2587903,-3.4906585,0.42720678,0.0,0.0,0.90415394,0.1,-1.0,1,0,0,0,0,0,0
344075235,0.0,-0.0,2.2589724,-3.4906585,0.42712444,0.0,0.0,0.90419286,0.1,-1.0,1,0,0,0,0,0,0
344175741,0.0,-0.0,2.2591922,-3.4906585,0.42702505,0.0,0.0,0.9042398,0.1,-1.0,1,0,0,0,0,0,0
344276321,0.0,-0.0,2.2594323,-3.4906585,0.4269165,0.0,0.0,0.9042911,0.1,-1.0,1,0,0,0,0,0,0
344380152,0.0,-0.0,2.2596636,-3.4906585,0.42681193,0.0,0.0,0.90434045,0.1,-1.0,1,0,0,0,0,0,0
344480356,0.0,-0.0,2.259819,-3.4906585,0.42674163,0.0,0.0,0.9043736,0.1,-1.0,1,0,0,0,0,0,0
344580795,0.0,-0.0,2.2599745,-3.4906585,0.42667136,0.0,0.0,0.9044068,0.1,-1.0,1,0,0,0,0,0,0
344685264,0.0,-0.0,2.2603006,-3.4906585,0.42652386,0.0,0.0,0.90447634,0.1,-1.0,1,0,0,0,0,0,0
344785546,0.0,-0.0,2.2604337,-3.4906585,0.4264637,0.0,0.0,0.9045047,0.1,-1.0,1,0,0,0,0,0,0
344885280,0.0,-0.0,2.2606294,-3.4906585,0.42637515,0.0,0.0,0.9045464,0.1,-1.0,1,0,0,0,0,0,0
344986608,0.0,-0.0,2.260751,-3.4906585,0.42632017,0.0,0.0,0.9045723,0.1,-1.0,1,0,0,0,0,0,0
345090044,0.0,-0.0,2.2609284,-3.4906585,0.42623994,0.0,0.0,0.90461016,0.1,-1.0,1,0,0,0,0,0,0
345190010,0.0,-0.0,2.2611692,-3.4906585,0.426131,0.0,0.0,0.9046615,0.1,-1.0,1,0,0,0,0,0,0
345291074,0.0,-0.0,2.2612436,-3.4906585,0.42609736,0.0,0.0,0.90467733,0.1,-1.0,1,0,0,0,0,0,0
345395148,0.0,-0.0,2.2615254,-3.4906585,0.4259699,0.0,0.0,0.90473735,0.1,-1.0,1,0,0,0,0,0,0
345494412,0.0,-0.0,2.2617617,-3.4906585,0.425863,0.0,0.0,0.90478766,0.1,-1.0,1,0,0,0,0,0,0
345595646,0.0,-0.0,2.2620332,-3.4906585,0.42574015,0.0,0.0,0.9048455,0.1,-1.0,1,0,0,0,0,0,0
345699636,0.0,-0.0,2.2622557,-3.4906585,0.4256395,0.0,0.0,0.90489286,0.1,-1.0,1,0,0,0,0,0,0
345799972,0.0,-0.0,2.2625182,-3.4906585,0.42552075,0.0,0.0,0.90494865,0.1,-1.0,1,0,0,0,0,0,0
345899570,0.0,-0.0,2.2626967,-3.4906585,0.42543992,0.0,0.0,0.9049867,0.1,-1.0,1,0,0,0,0,0,0
346004474,0.0,-0.0,2.2629786,-3.4906585,0.4253124,0.0,0.0,0.90504664,0.1,-1.0,1,0,0,0,0,0,0
346105156,0.0,-0.0,2.2631984,-3.4906585,0.42521295,0.0,0.0,0.9050934,0.1,-1.0,1,0,0,0,0,0,0
346204385,0.0,-0.0,2.263448,-3.4906585,0.42509997,0.0,0.0,0.9051464,0.1,-1.0,1,0,0,0,0,0,0
346309326,0.0,-0.0,2.263719,-3.4906585,0.42497727,0.0,0.0,0.90520406,0.1,-1.0,1,0,0,0,0,0,0
346409263,0.0,-0.0,2.2639737,-3.4906585,0.42486203,0.0,0.0,0.9052581,0.1,-1.0,1,0,0,0,0,0,0
346510263,0.0,-0.0,2.2641559,-3.4906585,0.4247796,0.0,0.0,0.9052968,0.1,-1.0,1,0,0,0,0,0,0
346609954,0.0,-0.0,2.2643814,-3.4906585,0.4246775,0.0,0.0,0.9053447,0.1,-1.0,1,0,0,0,0,0,0
346713636,0.0,-0.0,2.2645805,-3.4906585,0.42458737,0.0,0.0,0.905387,0.1,-1.0,1,0,0,0,0,0,0
346814371,0.0,-0.0,2.2648795,-3.4906585,0.424452,0.0,0.0,0.9054504,0.1,-1.0,1,0,0,0,0,0,0
346914802,0.0,-0.0,2.2651072,-3.4906585,0.42434892,0.0,0.0,0.90549874,0.1,-1.0,1,0,0,0,0,0,0
347018447,0.0,-0.0,2.2653565,-3.4906585,0.42423603,0.0,0.0,0.9055517,0.1,-1.0,1,0,0,0,0,0,0
347118719,0.0,-0.0,2.2655644,-3.4906585,0.42414188,0.0,0.0,0.9055958,0.1,-1.0,1,0,0,0,0,0,0
347219359,0.0,-0.0,2.2658596,-3.4906585,0.42400822,0.0,0.0,0.90565836,0.1,-1.0,1,0,0,0,0,0,0
347323596,0.0,-0.0,2.2660441,-3.4906585,0.42392465,0.0,0.0,0.90569746,0.1,-1.0,1,0,0,0,0,0,0
347424183,0.0,-0.0,2.2662575,-3.4906585,0.42382804,0.0,0.0,0.90574265,0.1,-1.0,1,0,0,0,0,0,0
347523651,0.0,-0.0,2.2665539,-3.4906585,0.4236938,0.0,0.0,0.90580547,0.1,-1.0,1,0,0,0,0,0,0
347628263,0.0,-0.0,2.266839,-3.4906585,0.42356467,0.0,0.0,0.9058659,0.1,-1.0,1,0,0,0,0,0,0
347728717,0.0,-0.0,2.267105,-3.4906585,0.42344415,0.0,0.0,0.90592223,0.1,-1.0,1,0,0,0,0,0,0
347828023,0.0,-0.0,2.2673702,-3.4906585,0.42332405,0.0,0.0,0.9059784,0.1,-1.0,1,0,0,0,0,0,0
347932272,0.0,-0.0,2.2676892,-3.4906585,0.42317954,0.0,0.0,0.90604585,0.1,-1.0,1,0,0,0,0,0,0
348033121,0.0,-0.0,2.2679276,-3.4906585,0.42307153,0.0,0.0,0.9060963,0.1,-1.0,1,0,0,0,0,0,0
348133266,0.0,-0.0,2.2682085,-3.4906585,0.42294428,0.0,0.0,0.9061557,0.1,-1.0,1,0,0,0,0,0,0
348237223,0.0,-0.0,2.2685685,-3.4906585,0.42278117,0.0,0.0,0.9062318,0.1,-1.0,1,0,0,0,0,0,0
348338108,0.0,-0.0,2.268825,-3.4906585,0.4226649,0.0,0.0,0.90628606,0.1,-1.0,1,0,0,0,0,0,0
348437909,0.0,-0.0,2.269171,-3.4906585,0.42250815,0.0,0.0,0.90635914,0.1,-1.0,1,0,0,0,0,0,0
348542738,0.0,-0.0,2.2694688,-3.4906585,0.4223732,0.0,0.0,0.906422,0.1,-1.0,1,0,0,0,0,0,0
348642815,0.0,-0.0,2.2697544,-3.4906585,0.42224374,0.0,0.0,0.90648234,0.1,-1.0,1,0,0,0,0,0,0
348743123,0.0,-0.0,2.2700377,-3.4906585,0.42211536,0.0,0.0,0.9065421,0.1,-1.0,1,0,0,0,0,0,0
348846699,0.0,-0.0,2.2702882,-3.4906585,0.42200178,0.0,0.0,0.906595,0.1,-1.0,1,0,0,0,0,0,0
348946772,0.0,-0.0,2.2705932,-3.4906585,0.42186356,0.0,0.0,0.90665936,0.1,-1.0,1,0,0,0,0,0,0
349047743,0.0,-0.0,2.2709327,-3.4906585,0.42170963,0.0,0.0,0.90673095,0.1,-1.0,1,0,0,0,0,0,0
349147737,0.0,-0.0,2.271168,-3.4906585,0.42160293,0.0,0.0,0.90678054,0.1,-1.0,1,0,0,0,0,0,0
349251358,0.0,-0.0,2.271427,-3.4906585,0.42148554,0.0,0.0,0.90683514,0.1,-1.0,1,0,0,0,0,0,0
349352688,0.0,-0.0,2.2717311,-3.4906585,0.42134762,0.0,0.0,0.9068992,0.1,-1.0,1,0,0,0,0,0,0
349452547,0.0,-0.0,2.272016,-3.4906585,0.4212184,0.0,0.0,0.90695924,0.1,-1.0,1,0,0,0,0,0,0
349556430,0.0,-0.0,2.272375,-3.4906585,0.4210556,0.0,0.0,0.9070349,0.1,-1.0,1,0,0,0,0,0,0
349657486,0.0,-0.0,2.2726395,-3.4906585,0.42093566,0.0,0.0,0.9070905,0.1,-1.0,1,0,0,0,0,0,0
349757263,0.0,-0.0,2.2729142,-3.4906585,0.4208111,0.0,0.0,0.9071483,0.1,-1.0,1,0,0,0,0,0,0
349861206,0.0,-0.0,2.273339,-3.4906585,0.42061836,0.0,0.0,0.90723765,0.1,-1.0,1,0,0,0,0,0,0
349961794,0.0,-0.0,2.2736387,-3.4906585,0.42048243,0.0,0.0,0.9073007,0.1,-1.0,1,0,0,0,0,0,0
350061908,0.0,-0.0,2.2738624,-3.4906585,0.42038095,0.0,0.0,0.90734774,0.1,-1.0,1,0,0,0,0,0,0
350166095,0.0,-0.0,2.2741518,-3.4906585,0.42024964,0.0,0.0,0.90740854,0.1,-1.0,1,0,0,0,0,0,0
350266329,0.0,-0.0,2.2745016,-3.4906585,0.42009094,0.0,0.0,0.90748197,0.1,-1.0,1,0,0,0,0,0,0
350367095,0.0,-0.0,2.2748241,-3.4906585,0.41994458,0.0,0.0,0.9075498,0.1,-1.0,1,0,0,0,0,0,0
350471576,0.0,-0.0,2.2751412,-3.4906585,0.4198007,0.0,0.0,0.9076163,0.1,-1.0,1,0,0,0,0,0,0
350575138,0.0,-0.0,2.2754323,-3.4906585,0.41966859,0.0,0.0,0.9076774,0.1,-1.0,1,0,0,0,0,0,0
350674796,0.0,-0.0,2.2757235,-3.4906585,0.41953644,0.0,0.0,0.9077385,0.1,-1.0,1,0,0,0,0,0,0
350776015,0.0,-0.0,2.2760615,-3.4906585,0.419383,0.0,0.0,0.90780944,0.1,-1.0,1,0,0,0,0,0,0
350880325,0.0,-0.0,2.276416,-3.4906585,0.4192221,0.0,0.0,0.9078837,0.1,-1.0,1,0,0,0,0,0,0
350979643,0.0,-0.0,2.2767,-3.4906585,0.41909316,0.0,0.0,0.90794325,0.1,-1.0,1,0,0,0,0,0,0
351080689,0.0,-0.0,2.2770996,-3.4906585,0.41891176,0.0,0.0,0.908027,0.1,-1.0,1,0,0,0,0,0,0
351185089,0.0,-0.0,2.277457,-3.4906585,0.41874948,0.0,0.0,0.9081018,0.1,-1.0,1,0,0,0,0,0,0
351288437,0.0,-0.0,2.2778492,-3.4906585,0.4185714,0.0,0.0,0.90818393,0.1,-1.0,1,0,0,0,0,0,0
351389572,0.0,-0.0,2.2781835,-3.4906585,0.41841963,0.0,0.0,0.90825385,0.1,-1.0,1,0,0,0,0,0,0
351489264,0.0,-0.0,2.2784896,-3.4906585,0.4182806,0.0,0.0,0.90831786,0.1,-1.0,1,0,0,0,0,0,0
351593247,0.0,-0.0,2.278821,-3.4906585,0.41813007,0.0,0.0,0.9083872,0.1,-1.0,1,0,0,0,0,0,0
351693117,0.0,-0.0,2.27913,-3.4906585,0.41798973,0.0,0.0,0.9084518,0.1,-1.0,1,0,0,0,0,0,0
351793982,0.0,-0.0,2.2794714,-3.4906585,0.41783464,0.0,0.0,0.90852314,0.1,-1.0,1,0,0,0,0,0,0
351898049,0.0,-0.0,2.2798395,-3.4906585,0.41766742,0.0,0.0,0.90860003,0.1,-1.0,1,0,0,0,0,0,0
351998653,0.0,-0.0,2.280175,-3.4906585,0.417515,0.0,0.0,0.90867,0.1,-1.0,1,0,0,0,0,0,0
352098828,0.0,-0.0,2.2805424,-3.4906585,0.4173481,0.0,0.0,0.9087467,0.1,-1.0,1,0,0,0,0,0,0
352202826,0.0,-0.0,2.2808995,-3.4906585,0.41718578,0.0,0.0,0.9088212,0.1,-1.0,1,0,0,0,0,0,0
352303650,0.0,-0.0,2.2812006,-3.4906585,0.41704896,0.0,0.0,0.90888405,0.1,-1.0,1,0,0,0,0,0,0
352403435,0.0,-0.0,2.2814803,-3.4906585,0.41692185,0.0,0.0,0.90894234,0.1,-1.0,1,0,0,0,0,0,0
352507592,0.0,-0.0,2.281753,-3.4906585,0.4167979,0.0,0.0,0.9089992,0.1,-1.0,1,0,0,0,0,0,0
352607677,0.0,-0.0,2.2820308,-3.4906585,0.41667166,0.0,0.0,0.909057,0.1,-1.0,1,0,0,0,0,0,0
