timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,thrust[0],thrust[1],thrust[2]
377003790,0.26966846,-0.13859311,-2.9425936,2.3838217,0.0,-0.00037671626,0.00070946664,0.0012463331,0.0,0.0,-0.0,0.0,0.0,0.0
377105801,0.26019797,-0.12898447,-2.931877,2.3844142,0.0,-0.00039160252,0.00071780384,0.0014219284,0.0,0.0,-0.0,0.0,0.0,0.0
377204652,0.25035134,-0.11890449,-2.9249966,2.3849137,0.0,-0.0004182011,0.0007097572,0.0013997555,0.0,0.0,-0.0,0.0,0.0,0.0
377308591,0.24148838,-0.108668655,-2.9180274,2.3854141,0.0,-0.00042349845,0.00073053315,0.0013010502,0.0,0.0,-0.0,0.0,0.0,0.0
377409560,0.23187163,-0.10134045,-2.9156032,2.3859334,0.0,-0.00040233135,0.00071646273,0.0014179945,0.0,0.0,-0.0,0.0,0.0,0.0
377508827,0.22407532,-0.093555205,-2.9125729,2.3865328,0.0,-0.0003934577,0.00070760027,-0.0015154068,0.0,0.0,-0.0,0.0,0.0,0.0
377613323,0.21287203,-0.08575826,-2.9067912,2.3872437,0.0,-0.00041965395,0.0007201955,0.0013622046,0.0,0.0,-0.0,0.0,0.0,0.0
377714941,0.20343666,-0.07840736,-2.9010406,2.3876894,0.0,-0.00041048974,0.00069949776,0.0013314486,0.0,0.0,-0.0,0.0,0.0,0.0
377813918,0.19349088,-0.07455275,-2.8972778,2.3883348,0.0,-0.0003883615,0.00066462904,0.0013997555,0.0,0.0,-0.0,0.0,0.0,0.0
377914076,0.18506864,-0.06938162,-2.8925593,2.3888361,0.0,-0.00040327013,0.0006662719,0.0014119148,0.0,0.0,-0.0,0.0,0.0,0.0
378018094,0.17513418,-0.0629317,-2.8921638,2.3894506,0.0,-0.00042703003,0.0006634779,0.0012989044,0.0,0.0,-0.0,0.0,0.0,0.0
378119196,0.16725414,-0.056653313,-2.8915312,2.3899455,0.0,-0.00039542466,0.000649469,-0.040653143,0.0,0.0,-0.0,0.0,0.0,0.0
378218428,0.16191514,-0.051800143,-2.8900585,2.3904889,0.0,-0.00037566572,0.0006358903,-0.03277,0.0,0.0,-0.0,0.0,0.0,0.0
378322458,0.1570828,-0.046284623,-2.890022,2.3910177,0.0,-0.00033266097,0.0005876105,-0.03764,0.0,0.0,-0.0,0.0,0.0,0.0
378422967,0.15297316,-0.04086558,-2.88907,2.3915353,0.0,-0.00027622283,0.000550624,-0.04145,0.0,0.0,-0.0,0.0,0.0,0.0
378523226,0.1490087,-0.034974348,-2.8850331,2.3922331,0.0,-0.0002603531,0.00054368936,-0.03263,0.0,0.0,-0.0,0.0,0.0,0.0
378627256,0.14424926,-0.030092472,-2.8807926,2.3928447,0.0,-0.0002310723,0.0005255146,-0.03439,0.0,0.0,-0.0,0.0,0.0,0.0
378727543,0.13967909,-0.024963602,-2.876446,2.3934345,0.0,-0.00021741539,0.0005193651,-0.042630002,0.0,0.0,-0.0,0.0,0.0,0.0
378828180,0.13362126,-0.01990223,-2.8743365,2.3939886,0.0,-0.00023156404,0.0005049817,-0.0324,0.0,0.0,-0.0,0.0,0.0,0.0
378932032,0.12794286,-0.015150106,-2.8718612,2.3945255,0.0,-0.00021162629,0.00048335502,-0.03394,0.0,0.0,-0.0,0.0,0.0,0.0
379033051,0.122038595,-0.013319631,-2.8729043,2.3951728,0.0,-0.00019926578,0.00044224877,-0.04992,0.0,0.0,-0.0,0.0,0.0,0.0
379132177,0.1167275,-0.009850429,-2.8709164,2.395818,0.0,-0.00019437075,0.00043331087,-0.03255,0.0,0.0,-0.0,0.0,0.0,0.0
379237312,0.11054803,-0.004894777,-2.8702738,2.3961902,0.0,-0.00016900152,0.00040039513,-0.03928,0.0,0.0,-0.0,0.0,0.0,0.0
379337308,0.1056692,0.0009930972,-2.8666017,2.3967056,0.0,-0.00014273822,0.00041544126,-0.042969998,0.0,0.0,-0.0,0.0,0.0,0.0
379436832,0.10187097,0.008290973,-2.865955,2.3973346,0.0,-0.00013368577,0.00043388503,-0.03352,0.0,0.0,-0.0,0.0,0.0,0.0
379538240,0.09821226,0.015679393,-2.8646173,2.3979392,0.0,-0.00010498613,0.0004119007,-0.04208,0.0,0.0,-0.0,0.0,0.0,0.0
379641902,0.09426527,0.023271764,-2.8608363,2.3985028,0.0,-9.603426e-05,0.00042898022,-0.0397,0.0,0.0,-0.0,0.0,0.0,0.0
379741652,0.091023564,0.02996037,-2.856554,2.398975,0.0,-0.000117614865,0.0004406534,-0.0334,0.0,0.0,-0.0,0.0,0.0,0.0
379842531,0.08785953,0.035198934,-2.8507328,2.3994808,0.0,-0.000111501664,0.0004089363,-0.02844,0.0,0.0,-0.0,0.0,0.0,0.0
379946868,0.084812544,0.04032992,-2.8424401,2.400011,0.0,-0.00010190159,0.00040284544,-0.04136,0.0,0.0,-0.0,0.0,0.0,0.0
380046727,0.08199029,0.04474178,-2.836205,2.4006033,0.0,-9.007752e-05,0.00038741156,-0.04278,0.0,0.0,-0.0,0.0,0.0,0.0
380151352,0.079315156,0.048236106,-2.8324726,2.4006305,0.0,-5.3118914e-05,0.00037288293,0.42975765,0.002179728,-0.10342634,-2.1444871,0.0,0.0,0.0
380251641,0.07907658,0.048631232,-2.8300161,2.3993196,0.0,0.00223485,-0.0023325607,0.14047012,-0.01417638,-0.08473208,-4.357498,0.0,0.0,0.0
380351979,0.07907658,0.048631232,-2.8313348,2.3993196,0.0,0.0048886277,-0.003539063,-0.1484788,-0.08713144,-0.08565443,-5.9908314,0.0,0.0,0.0
380451660,0.07907658,0.048631232,-2.8474495,2.3993196,0.0,0.0010972582,-0.00466007,-0.43239072,-0.19612809,-0.1178627,-6.491424,0.0,0.0,0.0
380556757,0.07907658,0.048631232,-2.8738835,2.3993196,0.0,-0.012106553,-0.0064602066,-0.7289065,-0.3767435,-0.14915238,-6.6849203,0.0,0.0,0.0
380656637,0.07907658,0.048631232,-2.9033618,2.3993196,0.0,-0.03758671,-0.0113539025,-1.0106648,-0.52163094,-0.15335849,-7.0999436,0.0,0.0,0.0
380756735,0.07907658,0.048631232,-2.9590068,2.3993196,0.0,-0.07056299,-0.010918317,-1.1283817,-0.60100985,-0.16521394,-6.258285,0.0,0.0,0.0
380860733,0.07907658,0.048631232,-3.045463,2.3993196,0.0,-0.10854371,-0.010987451,-1.1283817,-0.62924284,-0.22903524,-6.0593734,0.0,0.0,0.0
380960816,0.07907658,0.048631232,-3.1359873,2.3993196,0.0,-0.14904371,-0.011267072,-1.1283817,-0.63003206,-0.26934412,-6.076081,0.0,0.0,0.0
381061279,0.07907658,0.048631232,-3.2269852,2.3993196,0.0,-0.18759423,-0.013441287,-1.1283817,-0.6261558,-0.31383505,-6.027173,0.0,0.0,0.0
381165544,0.07907658,0.048631232,-3.3359005,2.3993196,0.0,-0.2194861,-0.011816679,-1.1283817,-0.61384314,-0.31260294,-5.966373,0.0,0.0,0.0
381266043,0.07907658,0.048631232,-3.4532566,2.3993196,0.0,-0.24370341,-0.013247749,-1.1283817,-0.6044935,-0.32481247,-6.0952635,0.0,0.0,0.0
381365915,0.07907658,0.048631232,-3.573548,2.3993196,0.0,-0.25758165,-0.011278527,-1.1283817,-0.5781992,-0.30445886,-6.026445,0.0,0.0,0.0
381470658,0.07907658,0.048631232,-3.6967285,2.3993196,0.0,-0.26686513,-0.013380144,-1.1283817,-0.5626452,-0.29900625,-6.140047,0.0,0.0,0.0
381574088,0.07907658,0.048631232,-3.8146577,2.3993196,0.0,-0.28162354,-0.01163364,-1.1283817,-0.5847974,-0.32217726,-6.1041045,0.0,0.0,0.0
381674820,0.07907658,0.048631232,-3.9273875,2.3993196,0.0,-0.29476815,-0.013704725,-1.1283817,-0.57274747,-0.3065701,-6.0028577,0.0,0.0,0.0
381775157,0.07907658,0.048631232,-4.0447474,2.3993196,0.0,-0.31157136,-0.007966099,-1.1283817,-0.5614025,-0.26727256,-6.1031322,0.0,0.0,0.0
381879158,0.07907658,0.048631232,-4.164689,2.3993196,0.0,-0.32675517,-0.0046714917,-1.1283817,-0.5750211,-0.29646376,-6.0796313,0.0,0.0,0.0
381979809,0.07907658,0.048631232,-4.2821155,2.3993196,0.0,-0.33515167,-0.0043798126,-1.1283817,-0.5471805,-0.2844167,-6.092494,0.0,0.0,0.0
382079595,0.07907658,0.048631232,-4.3992724,2.3993196,0.0,-0.3381924,-0.008090856,-1.1283817,-0.51488256,-0.3113066,-6.041334,0.0,0.0,0.0
382183877,0.07907658,0.048631232,-4.522155,2.3993196,0.0,-0.34967017,-0.012086023,-1.1283817,-0.5257151,-0.33489802,-6.0034604,0.0,0.0,0.0
382283247,0.07907658,0.048631232,-4.635416,2.3993196,0.0,-0.35718405,-0.021425022,-1.11337,-0.52742493,-0.32639155,-5.95476,0.0,0.0,0.0
382384296,0.07907658,0.048631232,-4.7400765,2.3993196,0.0,-0.36539388,-0.037393957,-1.0806211,-0.54406744,-0.36514005,-5.953863,0.0,0.0,0.0
382488716,0.07907658,0.048631232,-4.8480678,2.3993196,0.0,-0.36796427,-0.058150798,-0.65853673,-0.529122,-0.3979257,-3.364134,0.0,0.0,0.0
382588028,0.07907658,0.048631232,-4.915229,2.3993196,0.0,-0.38081694,-0.077350006,-0.14961904,-0.5355408,-0.40470898,-4.4076557,0.0,0.0,0.0
382688832,0.07907658,0.048631232,-4.926963,2.3993196,0.0,-0.38819745,-0.09560989,0.020605087,-0.46985605,-0.3786451,-5.4205084,0.0,0.0,0.0
382792995,0.07907658,0.048631232,-4.926963,2.3993196,0.0,-0.3888253,-0.11855402,0.03156495,-0.42091835,-0.37001032,-5.8483396,0.0,0.0,0.0
382893615,0.07907658,0.048631232,-4.926963,2.3993196,0.0,-0.38051176,-0.13881536,0.03574276,-0.43158883,-0.43364632,-5.9801984,0.0,0.0,0.0
382993209,0.07907658,0.048631232,-4.926963,2.3993196,0.0,-0.3732407,-0.15654886,0.041332483,-0.42840436,-0.43243945,-6.0031166,0.0,0.0,0.0
383094329,0.07907658,0.048631232,-4.926963,2.3993196,0.0,-0.3630163,-0.17358457,0.04016161,-0.44624892,-0.47534618,-6.0255356,0.0,0.0,0.0
383198395,0.07907658,0.048631232,-4.926963,2.3993196,0.0,-0.3527469,-0.19787438,0.03190756,-0.4277744,-0.4970514,-5.977707,0.0,0.0,0.0
383298010,0.07907658,0.048631232,-4.926963,2.3993196,0.0,-0.33898053,-0.21853518,0.010084391,-0.42947486,-0.5414501,-6.179811,0.0,0.0,0.0
383399384,0.07907658,0.048631232,-4.926963,2.3993196,0.0,-0.32922572,-0.24897602,-0.01177454,-0.42113772,-0.57531154,-6.095095,0.0,0.0,0.0
383503484,0.07907658,0.048631232,-4.926963,2.3993196,0.0,-0.31576172,-0.27610478,-0.034299374,-0.4264711,-0.6025494,-6.1670537,0.0,0.0,0.0
383602541,0.07907658,0.048631232,-4.926963,2.3993196,0.0,-0.3086335,-0.305584,-0.05523777,-0.42910835,-0.6440792,-6.130842,0.0,0.0,0.0
383706831,0.07907658,0.048631232,-4.926963,2.3993196,0.0,-0.29776043,-0.3293807,-0.063797235,-0.4200113,-0.66822475,-6.135026,0.0,0.0,0.0
383808658,0.07907658,0.048631232,-4.926963,2.3993196,0.0,-0.29167438,-0.36178115,-0.05970311,-0.3932062,-0.6443768,-5.9718733,0.0,0.0,0.0
383912522,0.07907658,0.048631232,-4.926963,2.3993196,0.0,-0.28128332,-0.38449973,-0.055734873,-0.39678204,-0.6376159,-5.9405427,0.0,0.0,0.0
384011665,0.07907658,0.048631232,-4.926963,2.3993196,0.0,-0.26908574,-0.40898412,-0.05197406,-0.40391597,-0.65145606,-5.9460387,0.0,0.0,0.0
384113836,0.07907658,0.048631232,-4.8848085,2.3993196,0.0,-0.25449908,-0.4255769,0.12813525,-0.35406283,-0.6573012,-5.6315675,0.0,0.0,0.0
384216850,0.07907658,0.048631232,-4.864672,2.3993196,0.0,-0.23379636,-0.445044,0.13567431,-0.34130383,-0.6560129,-5.98618,0.0,0.0,0.0
384316407,0.07907658,0.048631232,-4.843484,2.3989458,0.0,-0.21293521,-0.45225394,0.24427292,-0.32881555,-0.6314625,-5.3549137,0.0,0.0,0.0
384417560,0.07907658,0.048631232,-4.815563,2.3989213,0.0,-0.18244861,-0.46645948,0.28012976,-0.27147412,-0.6417859,-6.021955,0.0,0.0,0.0
384521563,0.07907658,0.048631232,-4.783571,2.3989198,0.0,-0.15137772,-0.4719047,0.28094462,-0.26815748,-0.6124798,-6.0828834,0.0,0.0,0.0
384620828,0.07907658,0.048631232,-4.7566996,2.3989198,0.0,-0.11027059,-0.48443866,0.28094408,-0.22654237,-0.6308514,-5.958269,0.0,0.0,0.0
384725306,0.07907658,0.048631232,-4.7239847,2.3989198,0.0,-0.07312101,-0.4885228,0.27419764,-0.20164992,-0.614728,-6.043573,0.0,0.0,0.0
384826411,0.07907658,0.048631232,-4.687155,2.3989198,0.0,-0.036015082,-0.49044335,0.2691299,-0.20756249,-0.63204235,-6.1139536,0.0,0.0,0.0
384925742,0.07907658,0.048631232,-4.6472178,2.3989198,0.0,-0.0057582334,-0.48391098,0.2694245,-0.17967255,-0.599938,-6.0361204,0.0,0.0,0.0
385025918,0.07907658,0.048631232,-4.600816,2.3989198,0.0,0.039943915,-0.4862295,0.2694303,-0.12079061,-0.5995989,-6.0865197,0.0,0.0,0.0
385130892,0.07907658,0.048631232,-4.550803,2.3989198,0.0,0.07719198,-0.47970867,0.2694303,-0.09533357,-0.57202256,-6.169068,0.0,0.0,0.0
385230716,0.07907658,0.048631232,-4.5002675,2.3989198,0.0,0.11748585,-0.4760064,0.2694303,-0.116233036,-0.5862385,-6.035114,0.0,0.0,0.0
385434807,0.07907658,0.048631232,-4.4054217,2.3989198,0.0,0.18220358,-0.44823012,0.2694303,-0.108722076,-0.5737761,-6.026474,0.0,0.0,0.0
385635342,0.07907658,0.048631232,-4.326773,2.3989198,0.0,0.23468377,-0.41534156,0.2694303,-0.09618542,-0.52946776,-5.9887676,0.0,0.0,0.0
385739239,0.07907658,0.048631232,-4.2917166,2.3989198,0.0,0.25785697,-0.39825773,0.2694303,-0.1095509,-0.5433644,-6.0192065,0.0,0.0,0.0
385840341,0.07907658,0.048631232,-4.2592063,2.3989198,0.0,0.28926718,-0.3855256,0.2694303,-0.0824444,-0.52818376,-6.005741,0.0,0.0,0.0
385940328,0.07907658,0.048631232,-4.2244306,2.3989198,0.0,0.31024396,-0.36700797,0.2694303,-0.09490599,-0.5340801,-6.013367,0.0,0.0,0.0
386044668,0.07907658,0.048631232,-4.1930327,2.3989198,0.0,0.3385563,-0.34455198,0.2694303,-0.05137995,-0.4803615,-5.9699373,0.0,0.0,0.0
386145120,0.07907658,0.048631232,-4.1633615,2.3989198,0.0,0.36033672,-0.32022694,0.2694303,-0.053812675,-0.48035163,-5.991452,0.0,0.0,0.0
386245273,0.07907658,0.048631232,-4.137753,2.3989198,0.0,0.38023692,-0.29349333,0.2694303,-0.045455363,-0.44491297,-5.9511886,0.0,0.0,0.0
386349520,0.07907658,0.048631232,-4.108452,2.3989198,0.0,0.3996099,-0.26407856,0.2694303,-0.048160624,-0.4266741,-6.023246,0.0,0.0,0.0
386448825,0.07907658,0.048631232,-4.0875516,2.3989198,0.0,0.4162403,-0.23529786,0.2694303,-0.05593004,-0.41610244,-5.9316554,0.0,0.0,0.0
386549935,0.07907658,0.048631232,-4.0703216,2.3989198,0.0,0.43201494,-0.19859105,0.2694303,-0.009716782,-0.37401924,-5.894563,0.0,0.0,0.0
386650025,0.07907658,0.048631232,-4.0525837,2.3989198,0.0,0.43856686,-0.1584619,0.2694303,-0.08581229,-0.34887284,-5.953365,0.0,0.0,0.0
386753650,0.07907658,0.048631232,-4.0349097,2.3989198,0.0,0.4409907,-0.11100414,0.2694303,-0.09190527,-0.318712,-6.0383925,0.0,0.0,0.0
386854921,0.07907658,0.048631232,-4.0129423,2.3989198,0.0,0.43883896,-0.06088403,0.2694303,-0.101162985,-0.24485013,-6.0437555,0.0,0.0,0.0
386954837,0.07907658,0.048631232,-3.98452,2.3989198,0.0,0.4305514,-0.008462766,0.2694303,-0.17451069,-0.24427554,-6.114175,0.0,0.0,0.0
387058732,0.07907658,0.048631232,-3.9568272,2.3989198,0.0,0.41934204,0.04889693,0.2694303,-0.19727309,-0.16469164,-6.110124,0.0,0.0,0.0
387159188,0.07907658,0.048631232,-3.9302206,2.3989198,0.0,0.40699774,0.11149838,0.2694303,-0.23140831,-0.13441394,-6.16847,0.0,0.0,0.0
387259956,0.07907658,0.048631232,-3.8987308,2.3989198,0.0,0.3846209,0.16733538,0.2694303,-0.26165578,-0.069603994,-6.0903883,0.0,0.0,0.0
387363634,0.07907658,0.048631232,-3.8676698,2.3989198,0.0,0.3611658,0.22001459,0.2694303,-0.2789904,-0.040583357,-6.026016,0.0,0.0,0.0
387464162,0.07907658,0.048631232,-3.8372004,2.3989198,0.0,0.33529162,0.2608427,0.2694303,-0.3265299,-0.056449126,-5.9394298,0.0,0.0,0.0
387563770,0.07907658,0.048631232,-3.812353,2.3989198,0.0,0.30154103,0.29549363,0.2694303,-0.36813277,-0.082213484,-5.975524,0.0,0.0,0.0
387668517,0.07907658,0.048631232,-3.7902665,2.3989198,0.0,0.26138437,0.3237246,0.2694303,-0.40568113,-0.077550076,-6.0006323,0.0,0.0,0.0
387868427,0.07907658,0.048631232,-3.765949,2.3989198,0.0,0.17038003,0.38756567,0.2694303,-0.4659109,-0.055820726,-5.926465,0.0,0.0,0.0
387973228,0.07907658,0.048631232,-3.7674592,2.3989198,0.0,0.122015096,0.4180026,0.2694303,-0.50044096,-0.038531356,-5.877172,0.0,0.0,0.0
388073203,0.07907658,0.048631232,-3.7723184,2.3989198,0.0,0.0774344,0.4390582,0.2694303,-0.5136107,-0.037124813,-5.8348947,0.0,0.0,0.0
388173324,0.07907658,0.048631232,-3.779279,2.3989198,0.0,0.02793894,0.4516393,0.2694303,-0.546763,-0.07496501,-5.8217483,0.0,0.0,0.0
388278360,0.07907658,0.048631232,-3.7886205,2.3989198,0.0,-0.02371236,0.45650423,0.2694303,-0.59804314,-0.10665817,-5.8598027,0.0,0.0,0.0
388382353,0.07907658,0.048631232,-3.7973027,2.3989198,0.0,-0.07804762,0.46581984,0.2694303,-0.61210793,-0.09818871,-5.8300014,0.0,0.0,0.0
388481878,0.07907658,0.048631232,-3.8000643,2.3989198,0.0,-0.12431522,0.45970166,0.2694303,-0.6416055,-0.15348442,-5.9037123,0.0,0.0,0.0
388582643,0.07907658,0.048631232,-3.8134425,2.3989198,0.0,-0.18034694,0.4585814,0.2694303,-0.6705453,-0.15408768,-5.8409758,0.0,0.0,0.0
388686739,0.07907658,0.048631232,-3.8233845,2.3989198,0.0,-0.23189056,0.44256598,0.2694303,-0.67243415,-0.18974857,-5.8839545,0.0,0.0,0.0
388786852,0.07907658,0.048631232,-3.8293657,2.3989198,0.0,-0.28233388,0.4350766,0.2694303,-0.70000076,-0.20566842,-5.9019656,0.0,0.0,0.0
388887517,0.07907658,0.048631232,-3.8288379,2.3989198,0.0,-0.32571936,0.4217357,0.2694303,-0.70114446,-0.22363064,-5.907805,0.0,0.0,0.0
388991982,0.07907658,0.048631232,-3.8343165,2.3989198,0.0,-0.37730867,0.41048783,0.2694303,-0.7276815,-0.23700473,-5.856899,0.0,0.0,0.0
389096333,0.07907658,0.048631232,-3.8427734,2.3989198,0.0,-0.41395488,0.38723272,0.2694303,-0.7707354,-0.28308976,-5.867825,0.0,0.0,0.0
389195782,0.07907658,0.048631232,-3.84664,2.3989198,0.0,-0.46686256,0.3719318,0.2694303,-0.7750978,-0.27502966,-5.8555746,0.0,0.0,0.0
389297028,0.07907658,0.048631232,-3.8479178,2.3989198,0.0,-0.5065144,0.34800434,0.2694303,-0.7899035,-0.30865064,-5.8890038,0.0,0.0,0.0
389401053,0.07907658,0.048631232,-3.8431404,2.3989198,0.0,-0.5657186,0.32067367,0.2694303,-0.83892924,-0.33419973,-5.853896,0.0,0.0,0.0
389500313,0.07907658,0.048631232,-3.8310845,2.3989198,0.0,-0.5989836,0.2840414,0.26141575,-0.8411148,-0.40377685,-6.0498214,0.0,0.0,0.0
389604444,0.07907658,0.048631232,-3.822512,2.3989198,0.0,-0.6515027,0.24349141,0.048387945,-0.9055315,-0.46815085,-8.160851,0.0,0.0,0.0
389705251,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.680478,0.19782901,0.035612226,-0.8670678,-0.51181203,-6.395242,0.0,0.0,0.0
389805529,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.7329402,0.14582223,0.07199013,-0.9782249,-0.5765774,-6.0238338,0.0,0.0,0.0
389905282,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.7529278,0.092287034,0.098095894,-0.9597256,-0.6421701,-6.0695853,0.0,0.0,0.0
390009292,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.8056973,0.0245392,0.12630308,-1.0072786,-0.68844604,-5.97165,0.0,0.0,0.0
390110903,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.8319939,-0.03725498,0.14023983,-0.9951702,-0.73573464,-6.051177,0.0,0.0,0.0
390210086,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.8675206,-0.10401095,0.13355899,-0.97051173,-0.72635067,-6.1107874,0.0,0.0,0.0
390314074,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.879907,-0.16489819,0.13227797,-0.9421013,-0.7721615,-6.140807,0.0,0.0,0.0
390414716,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.9037437,-0.22677764,0.13150764,-0.9768067,-0.85802567,-6.1267095,0.0,0.0,0.0
390514812,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.89533335,-0.27613768,0.12833941,-0.91786814,-0.84866595,-6.1300483,0.0,0.0,0.0
390618832,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.89467895,-0.34879524,0.121041656,-0.85523444,-0.86037314,-6.1457047,0.0,0.0,0.0
390718931,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.875803,-0.40753973,0.11276865,-0.81443506,-0.89320683,-6.2763777,0.0,0.0,0.0
390819669,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.8557329,-0.47262788,0.095887184,-0.81617755,-0.96943796,-6.2837477,0.0,0.0,0.0
390923338,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.81922746,-0.5281466,0.08172119,-0.74908197,-0.9778556,-6.323469,0.0,0.0,0.0
391024216,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.78445685,-0.60439414,0.0637815,-0.6824321,-1.0002947,-6.2175946,0.0,0.0,0.0
391124012,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.73145974,-0.6558652,0.050420523,-0.5556219,-0.9819689,-6.152857,0.0,0.0,0.0
391228451,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.6789353,-0.7274718,0.040391564,-0.50762266,-1.0294917,-6.3386664,0.0,0.0,0.0
391328771,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.6170602,-0.78262854,0.028942108,-0.50111467,-1.108027,-6.306201,0.0,0.0,0.0
391428406,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.5456101,-0.84541065,0.021924376,-0.4076126,-1.1028587,-6.243592,0.0,0.0,0.0
391529332,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.4716431,-0.8971275,0.022966504,-0.28778982,-1.0658264,-6.1370416,0.0,0.0,0.0
391633248,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.39496946,-0.9605911,0.035807848,-0.22347353,-1.0750893,-6.086577,0.0,0.0,0.0
391733287,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.3159856,-1.0076958,0.046805263,-0.1899634,-1.1464201,-6.217011,0.0,0.0,0.0
391834040,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.2306271,-1.0516374,0.045219183,-0.14733176,-1.1407458,-6.243574,0.0,0.0,0.0
391938057,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.14127465,-1.0798175,0.037322044,-0.08342826,-1.1159267,-6.322517,0.0,0.0,0.0
392038344,0.07907658,0.048631232,-3.8045876,2.3989198,0.0,-0.048119824,-1.1097231,0.027602077,0.020634718,-1.0063225,-6.1766896,0.0,0.0,0.0
392138850,0.07907658,0.048631232,-3.8176847,2.3989198,0.0,0.041874133,-1.1093271,-0.20919225,0.07043646,-1.0073389,-7.9679875,0.0,0.0,0.0
392242845,0.07907658,0.048631232,-3.8361847,2.3989198,0.0,0.14515449,-1.110928,-0.80814445,0.088217326,-0.9792542,-9.000295,0.0,0.0,0.0
392343395,0.07907658,0.048631232,-3.904857,2.3989198,0.0,0.24240288,-1.1048748,-0.7976216,0.18687318,-1.0279068,-6.3820457,0.0,0.0,0.0
392442852,0.07907658,0.048631232,-3.980701,2.3989198,0.0,0.34022748,-1.0938994,-0.79735273,0.19003582,-1.0593405,-6.321998,0.0,0.0,0.0
392547752,0.07907658,0.048631232,-4.0606956,2.3989198,0.0,0.4331681,-1.0687602,-0.79735136,0.21120541,-0.9573196,-6.2247086,0.0,0.0,0.0
392647965,0.07907658,0.048631232,-4.14571,2.3989198,0.0,0.5185494,-1.037805,-0.7973521,0.27585956,-0.854419,-6.1012044,0.0,0.0,0.0
392747435,0.07907658,0.048631232,-4.221018,2.3989198,0.0,0.58806044,-0.9841678,-0.7973521,0.30417815,-0.7444514,-6.2553897,0.0,0.0,0.0
392852442,0.07907658,0.048631232,-4.296705,2.3989198,0.0,0.6588895,-0.9184338,-0.7973521,0.28301364,-0.65469915,-6.2226014,0.0,0.0,0.0
392952648,0.07907658,0.048631232,-4.3734736,2.3989198,0.0,0.7208644,-0.84396315,-0.7973521,0.25972682,-0.58667207,-6.330321,0.0,0.0,0.0
393052433,0.07907658,0.048631232,-4.4475327,2.3989198,0.0,0.7668183,-0.7596097,-0.7973521,0.23098877,-0.46381965,-6.217479,0.0,0.0,0.0
393156283,0.07907658,0.048631232,-4.52085,2.3989198,0.0,0.81358784,-0.6659032,-0.7973521,0.2785464,-0.33337674,-6.283312,0.0,0.0,0.0
393257743,0.07907658,0.048631232,-4.5902658,2.3989198,0.0,0.8561237,-0.57110363,-0.7973521,0.25953105,-0.27566883,-6.3525734,0.0,0.0,0.0
393356841,0.07907658,0.048631232,-4.65654,2.3989198,0.0,0.8897263,-0.4731021,-0.7973521,0.20179074,-0.22966793,-6.460376,0.0,0.0,0.0
393461589,0.07907658,0.048631232,-4.7256804,2.3989198,0.0,0.92204976,-0.37292713,-0.7973521,0.18836066,-0.13411368,-6.287356,0.0,0.0,0.0
393562690,0.07907658,0.048631232,-4.7956185,2.3989198,0.0,0.9613985,-0.27805084,-0.7973521,0.19994543,-0.06862572,-6.228649,0.0,0.0,0.0
393662044,0.07907658,0.048631232,-4.863177,2.3989198,0.0,0.9843515,-0.18986335,-0.7973521,0.20381333,-0.045111902,-6.339981,0.0,0.0,0.0
393765829,0.07907658,0.048631232,-4.9350624,2.3989198,0.0,1.0200675,-0.08964364,-0.7973521,0.19977824,-0.030226322,-6.461195,0.0,0.0,0.0
393865920,0.07907658,0.048631232,-5.0053716,2.3989198,0.0,1.0416273,0.003517354,-0.7973521,0.15902513,0.0012482831,-6.2424645,0.0,0.0,0.0
393966937,0.07907658,0.048631232,-5.075739,2.3989198,0.0,1.0644108,0.10688154,-0.7973521,0.19662812,0.107049525,-6.317682,0.0,0.0,0.0
394066851,0.07907658,0.048631232,-5.147106,2.3989198,0.0,1.0602406,0.1985735,-0.7973521,0.16326232,0.15520404,-6.238172,0.0,0.0,0.0
