timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
186752293,186752293,7,255,4,0,0,1500,1496,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
186949175,186949175,7,255,4,0,0,1500,1495,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
187147560,187147560,7,255,4,0,0,1500,1496,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
187369222,187369222,7,255,4,0,0,1500,1496,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
187566309,187566309,7,255,4,0,0,1500,1495,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
187763256,187763256,7,255,4,0,0,1500,1496,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
187960353,187960353,7,255,4,0,0,1500,1495,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
188159765,188159765,7,255,4,0,0,1500,1496,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
188357299,188357299,7,255,4,0,0,1500,1496,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
188554968,188554968,7,255,4,0,0,1500,1496,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
188777586,188777586,7,255,4,0,0,1500,1495,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
188972336,188972336,7,255,4,0,0,1500,1495,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
189171796,189171796,7,255,4,0,0,1500,1495,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
189368401,189368401,7,255,4,0,0,1500,1496,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
189588969,189588969,7,255,4,0,0,1500,1495,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
189786259,189786259,7,255,4,0,0,1500,1496,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
189985370,189985370,7,255,4,0,0,1500,1495,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
190183342,190183342,7,255,4,0,0,1500,1495,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
190382439,190382439,7,255,4,0,0,1500,1496,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
190600363,190600363,7,255,4,0,0,1500,1496,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
190800778,190800778,7,255,4,0,0,1500,1496,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
190996699,190996699,7,255,4,0,0,1500,1496,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
191195210,191195210,7,255,4,0,0,1500,1496,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
191394158,191394158,7,255,4,0,0,1500,1496,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
191592261,191592261,7,255,4,0,0,1500,1495,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
191811047,191811047,7,255,4,0,0,1500,1495,1904,1523,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
192008254,192008254,7,255,4,0,0,1500,1495,1905,1523,1099,1901,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,12
192208761,192208761,7,255,4,0,0,1500,1496,1904,1526,1099,1901,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,12
192406088,192406088,7,255,4,0,0,1500,1496,1108,1524,1099,1901,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,12
192602264,192602264,7,255,4,0,0,1500,1496,1111,1524,1099,1901,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,12
192822960,192822960,7,255,4,0,0,1500,1496,1111,1524,1099,1901,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,12
193022743,193022743,7,255,4,0,0,1500,1495,1111,1524,1099,1901,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,12
193219337,193219337,7,255,4,0,0,1500,1496,1111,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
193419197,193419197,7,255,4,0,0,1500,1496,1111,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
193616255,193616255,7,255,4,0,0,1500,1495,1111,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
193835254,193835254,7,255,4,0,0,1500,1495,1111,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
194035161,194035161,7,255,4,0,0,1500,1496,1111,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
194230335,194230335,7,255,4,0,0,1500,1492,1111,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
194429983,194429983,7,255,4,0,0,1500,1492,1111,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
194627407,194627407,7,255,4,0,0,1499,1493,1111,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
194825255,194825255,7,255,4,0,0,1498,1493,1111,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
195045264,195045264,7,255,4,0,0,1498,1493,1111,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
195242628,195242628,7,255,4,0,0,1498,1493,1111,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
195442997,195442997,7,255,4,0,0,1498,1493,1111,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
195641355,195641355,7,255,4,0,0,1499,1493,1111,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
195838582,195838582,7,255,4,0,0,1499,1493,1111,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
196056618,196056618,7,255,4,0,0,1498,1493,1111,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
196255790,196255790,7,255,4,0,0,1499,1493,1110,1344,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
196453258,196453258,7,255,4,0,0,1499,1493,1105,1120,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
196653254,196653254,7,255,4,0,0,1499,1493,1103,1120,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
196850261,196850261,7,255,4,0,0,1499,1493,1100,1120,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
197070162,197070162,7,255,4,0,0,1499,1493,1100,1120,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
197267255,197267255,7,255,4,0,0,1499,1493,1102,1120,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
197467462,197467462,7,255,4,0,0,1499,1493,1101,1120,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
197664823,197664823,7,255,4,0,0,1498,1493,1101,1120,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
197860687,197860687,7,255,4,0,0,1498,1493,1101,1120,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
198082235,198082235,7,255,4,0,0,1499,1493,1101,1120,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
198279315,198279315,7,255,4,0,0,1499,1493,1104,1120,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
198477439,198477439,7,255,4,0,0,1498,1493,1110,1538,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
198678927,198678927,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
198895339,198895339,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
199096485,199096485,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
199293623,199293623,7,255,4,0,0,1499,1493,1111,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
199491120,199491120,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
199689592,199689592,7,255,4,0,0,1499,1493,1106,1877,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
199907027,199907027,7,255,4,0,0,1499,1492,1098,1921,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
200105824,200105824,7,255,4,0,0,1499,1493,1096,1922,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
200303411,200303411,7,255,4,0,0,1498,1493,1096,1922,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
200503782,200503782,7,255,4,0,0,1499,1492,1096,1922,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
200700271,200700271,7,255,4,0,0,1499,1492,1096,1922,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
200897264,200897264,7,255,4,0,0,1498,1492,1096,1922,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
201118263,201118263,7,255,4,0,0,1498,1493,1096,1922,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
201314998,201314998,7,255,4,0,0,1498,1493,1096,1922,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
201516009,201516009,7,255,4,0,0,1498,1492,1096,1922,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
201711384,201711384,7,255,4,0,0,1498,1492,1096,1922,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
201976471,201976471,7,255,4,0,0,1498,1493,1096,1922,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
202195203,202195203,7,255,4,0,0,1498,1492,1096,1922,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
202393289,202393289,7,255,4,0,0,1498,1492,1096,1922,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
202790729,202790729,7,255,4,0,0,1498,1493,1106,1920,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
202987586,202987586,7,255,4,0,0,1498,1492,1108,1670,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
203186969,203186969,7,255,4,0,0,1498,1492,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
203405241,203405241,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
203603145,203603145,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
203802257,203802257,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
203978652,203978652,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
204198030,204198030,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
204399135,204399135,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
204615340,204615340,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
204813260,204813260,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
204991864,204991864,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
205212402,205212402,7,255,4,0,0,1499,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
205409999,205409999,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
205627344,205627344,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
205804260,205804260,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
205979099,205979099,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
206222092,206222092,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
206420285,206420285,7,255,4,0,0,1499,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
206639607,206639607,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
206838119,206838119,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
207035648,207035648,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
207234364,207234364,7,255,4,0,0,1499,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
207431719,207431719,7,255,4,0,0,1499,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
207632965,207632965,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
208049263,208049263,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
208246255,208246255,7,255,4,0,0,1499,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
208444269,208444269,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
208642261,208642261,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
208839686,208839686,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
209060520,209060520,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
209260285,209260285,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
209457185,209457185,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
209654257,209654257,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
210071829,210071829,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
210272299,210272299,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
210467514,210467514,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
210666105,210666105,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
210864827,210864827,7,255,4,0,0,1499,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
211085763,211085763,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
211260150,211260150,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
211481776,211481776,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
211677345,211677345,7,255,4,0,0,1499,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
211877175,211877175,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
212076287,212076287,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
212274327,212274327,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
212493548,212493548,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
212689449,212689449,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
212891088,212891088,7,255,4,0,0,1499,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
213087515,213087515,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
213284265,213284265,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
213505264,213505264,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
213703264,213703264,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
213902184,213902184,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
214098579,214098579,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
214319545,214319545,7,255,4,0,0,1499,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
214519896,214519896,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
214714720,214714720,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
214912039,214912039,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
215112824,215112824,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
215331097,215331097,7,255,4,0,0,1499,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
215529770,215529770,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
215727257,215727257,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
215928159,215928159,7,255,4,0,0,1499,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
216122987,216122987,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
216341640,216341640,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
216541305,216541305,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
216737775,216737775,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
216937269,216937269,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
217135669,217135669,7,255,4,0,0,1499,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
217334448,217334448,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
217531256,217531256,7,255,4,0,0,1499,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
218146126,218146126,7,255,4,0,0,1498,1493,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
218346370,218346370,7,255,4,0,0,1498,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
218543378,218543378,7,255,4,0,0,1499,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
218718394,218718394,7,255,4,0,0,1499,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
218940601,218940601,7,255,4,0,0,1499,1492,1110,1524,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
219160263,219160263,7,255,4,0,0,1499,1492,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
219358137,219358137,7,255,4,0,0,1499,1492,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
219557744,219557744,7,255,4,0,0,1499,1492,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
219754262,219754262,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
219975373,219975373,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
220152253,220152253,7,255,4,0,0,1499,1492,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
220368272,220368272,7,255,4,0,0,1499,1492,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
220568257,220568257,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
220764556,220764556,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
220985443,220985443,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
221185311,221185311,7,255,4,0,0,1499,1492,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
221383239,221383239,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
221579339,221579339,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
221776222,221776222,7,255,4,0,0,1499,1492,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
221975597,221975597,7,255,4,0,0,1499,1492,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
222195793,222195793,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
222393051,222393051,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
222590270,222590270,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
222791785,222791785,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
222986340,222986340,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
223184017,223184017,7,255,4,0,0,1499,1493,1110,1526,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
223405276,223405276,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
223603376,223603376,7,255,4,0,0,1499,1492,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
223802255,223802255,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
223998347,223998347,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
224198659,224198659,7,255,4,0,0,1499,1492,1111,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
224393967,224393967,7,255,4,0,0,1499,1493,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
224615350,224615350,7,255,4,0,0,1499,1492,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
224813255,224813255,7,255,4,0,0,1499,1492,1110,1525,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
225010180,225010180,7,255,4,0,0,1499,1493,1110,1526,1099,1901,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,12
