timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
32471446,0.0011064159,-0.0009860713,-0.00022490951,0.0,0.0,0.0,0.0
32504298,0.00037559465,-0.0006851081,-0.0012698488,0.0,0.0,0.0,0.0
32536276,-0.002354809,-0.0013345084,-1.3192184e-06,0.0,0.0,0.0,0.0
32568316,0.001701017,0.0004464395,-0.002342545,0.0,0.0,0.0,0.0
32596267,-0.0027889088,0.0013069964,0.00041107554,0.0,0.0,0.0,0.0
32628258,0.0007854551,-0.0007944105,0.0022409512,0.0,0.0,0.0,0.0
32660248,-0.0011877712,0.0010243533,0.0014578879,0.0,0.0,0.0,0.0
32692299,0.00012132485,-0.0022336552,-0.0016494673,0.0,0.0,0.0,0.0
32725044,0.00010335096,-0.0008837525,-0.0008584673,0.0,0.0,0.0,0.0
32757100,0.0010831074,-0.0017010118,-0.002234837,0.0,0.0,0.0,0.0
32789034,-0.0032313296,0.00014976179,0.0008351896,0.0,0.0,0.0,0.0
32817045,8.120842e-06,0.0011641616,0.00014255056,0.0,0.0,0.0,0.0
32849104,-0.0026439065,-0.0017948035,0.00257537,0.0,0.0,0.0,0.0
32881044,0.0012906843,-5.38514e-05,0.0010745067,0.0,0.0,0.0,0.0
32913842,-0.00096843124,-0.00019136653,0.0016094064,0.0,0.0,0.0,0.0
32945844,0.0016694849,-0.0002479006,0.0003021271,0.0,0.0,0.0,0.0
32978006,0.0007033662,-0.0016292492,0.0003428955,0.0,0.0,0.0,0.0
33009942,-0.0021188876,-0.0026041977,0.002056133,0.0,0.0,0.0,0.0
33041842,0.0020908602,0.0010953003,-0.00030536647,0.0,0.0,0.0,0.0
33073895,0.0004998367,-0.0006557149,0.00028446852,0.0,0.0,0.0,0.0
33106642,0.00048253592,0.0001260736,0.00021009566,0.0,0.0,0.0,0.0
33138713,-0.0010798534,-0.0016481478,-0.00017173868,0.0,0.0,0.0,0.0
33166700,-0.00092496903,-0.001938694,-0.0012548594,0.0,0.0,0.0,0.0
33198642,0.00013242365,-0.00046338118,0.0012969186,0.0,0.0,0.0,0.0
33230694,0.0016616278,-0.0036496832,-0.0010799225,0.0,0.0,0.0,0.0
33262649,-0.0011127961,-0.0014017017,-0.00039061997,0.0,0.0,0.0,0.0
33295448,0.000790013,0.00019491976,-0.0013254292,0.0,0.0,0.0,0.0
33327493,-0.00056658406,7.777056e-05,-0.0018551473,0.0,0.0,0.0,0.0
33355492,-0.00040005406,0.0006430573,0.0004068166,0.0,0.0,0.0,0.0
33387487,0.0007753596,0.0013441029,0.0013319397,0.0,0.0,0.0,0.0
33419440,0.00020298822,0.003393661,0.003799667,0.0,0.0,0.0,0.0
33451447,-0.0018127898,0.00017631729,0.0006732871,0.0,0.0,0.0,0.0
33483446,0.00087806536,-0.00095233484,0.00016920874,0.0,0.0,0.0,0.0
33516298,0.0016095183,-0.0022752108,-0.0011293408,0.0,0.0,0.0,0.0
33548263,0.0012221403,-0.0013579137,-0.0011803906,0.0,0.0,0.0,0.0
33576308,6.031571e-05,-0.0015523128,-3.756117e-05,0.0,0.0,0.0,0.0
33608299,-0.0019000794,0.0006093455,0.00015015993,0.0,0.0,0.0,0.0
33640254,0.0002822139,0.0005278948,-0.0004243285,0.0,0.0,0.0,0.0
33672301,-0.00018435012,3.0327123e-05,-0.0005302669,0.0,0.0,0.0,0.0
33705099,0.0013684283,0.00040319352,0.0002523635,0.0,0.0,0.0,0.0
33737103,-0.0015325067,0.00078195124,0.003211314,0.0,0.0,0.0,0.0
33765042,-0.0010045731,-4.6427594e-05,-1.5912112e-05,0.0,0.0,0.0,0.0
33797102,-0.0007601581,-0.00030136923,0.0012820194,0.0,0.0,0.0,0.0
33829199,0.00024546543,0.0014575673,-0.0012353347,0.0,0.0,0.0,0.0
33861100,0.0023736267,0.00012281514,-0.00089088455,0.0,0.0,0.0,0.0
33893892,-0.00087505253,-0.0007181533,0.0017039498,0.0,0.0,0.0,0.0
33925848,0.0025258714,3.389991e-05,-0.00071998755,0.0,0.0,0.0,0.0
33957848,-0.0010579303,0.00014266046,0.0014464421,0.0,0.0,0.0,0.0
33985896,-0.001725734,0.0014296477,0.0018540589,0.0,0.0,0.0,0.0
34017842,-0.0006302965,-0.0017121925,0.0035926509,0.0,0.0,0.0,0.0
34049898,0.0023433063,-0.000572277,-0.0026554803,0.0,0.0,0.0,0.0
34081883,0.0010799923,-0.00095948274,-0.001776068,0.0,0.0,0.0,0.0
34114644,-0.0012261672,-0.0028674416,0.00053271954,0.0,0.0,0.0,0.0
34146714,-0.0020235064,0.0010423637,0.0020573933,0.0,0.0,0.0,0.0
34174797,-0.000871266,-0.0005806815,0.00029810448,0.0,0.0,0.0,0.0
34206650,-0.00076793507,-0.002527499,-0.0013255093,0.0,0.0,0.0,0.0
34238644,-0.00067382795,-0.0019152542,-0.0006354875,0.0,0.0,0.0,0.0
34270644,-0.0009877434,8.1748934e-05,0.0006422186,0.0,0.0,0.0,0.0
34303447,0.00014485087,-0.0006059243,-0.00032247766,0.0,0.0,0.0,0.0
34335444,-0.00040376975,-0.003656241,0.00093107985,0.0,0.0,0.0,0.0
34367485,0.0007351823,0.0019322615,0.0011884118,0.0,0.0,0.0,0.0
34427434,0.00083129056,0.003916487,-0.0017762484,0.0,0.0,0.0,0.0
34459449,0.0018750431,-0.0007406473,-0.0013378451,0.0,0.0,0.0,0.0
34492254,-0.0026453084,-0.0015835632,0.0015824493,0.0,0.0,0.0,0.0
34524251,-0.0030280882,-0.002017424,0.0032083439,0.0,0.0,0.0,0.0
34556264,-0.0016245754,0.00097582187,0.0030219364,0.0,0.0,0.0,0.0
34584317,-0.002733696,-0.0003123125,-0.00024492946,0.0,0.0,0.0,0.0
34616254,-0.0005617612,0.0004898226,0.0009797979,0.0,0.0,0.0,0.0
34648250,-0.0023998672,0.00093596894,0.003394373,0.0,0.0,0.0,0.0
34681042,0.0014365393,-0.0020915845,-0.0024706912,0.0,0.0,0.0,0.0
34713103,0.0035117115,-0.0006621892,-0.0010255331,0.0,0.0,0.0,0.0
34745067,-0.0014911117,-0.00012017321,0.002011675,0.0,0.0,0.0,0.0
34777104,-0.0026469736,0.0038522817,0.004945102,0.0,0.0,0.0,0.0
34809103,4.858669e-05,-0.00087099825,0.0013480216,0.0,0.0,0.0,0.0
34841109,0.0024406274,-0.0014801614,-0.0030805026,0.0,0.0,0.0,0.0
34873103,0.000523176,0.000919058,-0.0014448864,0.0,0.0,0.0,0.0
34905895,-0.002277323,-7.2768424e-05,0.001659306,0.0,0.0,0.0,0.0
34937995,0.00027677766,0.002554209,-0.00041149696,0.0,0.0,0.0,0.0
34969842,-0.00066467363,0.000485735,0.002877001,0.0,0.0,0.0,0.0
35033892,-0.0018101747,-0.0043684235,0.0025064922,0.0,0.0,0.0,0.0
35065899,-0.0017148303,-0.0017393725,0.0017591469,0.0,0.0,0.0,0.0
35098644,-0.002990438,0.0031738644,0.0038601526,0.0,0.0,0.0,0.0
35126702,-0.00018783653,-0.0014898604,0.00197629,0.0,0.0,0.0,0.0
35158693,-0.0025685267,0.00041565835,0.0030772034,0.0,0.0,0.0,0.0
35190691,-0.0038643903,0.00097627775,0.0035793323,0.0,0.0,0.0,0.0
35222691,-0.00025392353,-0.0015486336,-9.972532e-05,0.0,0.0,0.0,0.0
35254645,-0.0003497997,-0.0011169368,0.0015534679,0.0,0.0,0.0,0.0
35287482,0.0026075235,-0.0011564116,0.0011463581,0.0,0.0,0.0,0.0
35315494,0.00041973748,-7.4444804e-05,-0.00095562614,0.0,0.0,0.0,0.0
35347434,-0.0029978924,-0.0033063127,0.00010784832,0.0,0.0,0.0,0.0
35379444,0.0021975222,-0.0025219677,-0.0028552793,0.0,0.0,0.0,0.0
35411489,-0.0014699801,-0.0005893733,0.00018372713,0.0,0.0,0.0,0.0
35443444,0.0011909502,-0.0019966266,-0.00188491,0.0,0.0,0.0,0.0
35475529,-0.00044595834,-0.0011677376,-0.0012403,0.0,0.0,0.0,0.0
35508269,0.0018330654,-0.00039673038,0.00062493794,0.0,0.0,0.0,0.0
35536310,-0.0023487725,-0.0006912544,0.001586755,0.0,0.0,0.0,0.0
35568253,-0.0018818151,0.00312599,0.0044387775,0.0,0.0,0.0,0.0
35600298,0.0010019834,0.0021927468,-0.0015850149,0.0,0.0,0.0,0.0
35632256,0.0030140933,-0.00043986342,-8.214847e-05,0.0,0.0,0.0,0.0
35664263,-0.00030059402,-0.0020616455,0.00069466536,0.0,0.0,0.0,0.0
35697038,-0.0018206908,0.0004883015,0.0006306793,0.0,0.0,0.0,0.0
35725044,0.0015073776,-0.001442712,-0.00054566655,0.0,0.0,0.0,0.0
35757237,0.00031110324,-0.0030735065,-0.0025097765,0.0,0.0,0.0,0.0
35789044,-0.0030685985,-0.0012685035,0.0019094537,0.0,0.0,0.0,0.0
35821104,0.0037851732,-0.003313155,-0.0011827312,0.0,0.0,0.0,0.0
35853042,-9.680362e-05,-0.0016406586,0.0006590006,0.0,0.0,0.0,0.0
35885848,-0.0013065462,5.1341252e-05,-0.00062820944,0.0,0.0,0.0,0.0
35917901,-0.0013598725,-4.5293942e-05,-0.00091704936,0.0,0.0,0.0,0.0
35949905,0.0015717574,-0.0036641343,-0.0034173222,0.0,0.0,0.0,0.0
35981892,0.0014619168,-0.0013712404,-0.0017005564,0.0,0.0,0.0,0.0
36013893,0.0035991203,-0.0010961611,-0.00015428104,0.0,0.0,0.0,0.0
36045905,0.0012791641,0.0015115198,0.0011926895,0.0,0.0,0.0,0.0
36077860,0.0006611207,0.00030643097,0.0017660365,0.0,0.0,0.0,0.0
36106701,-0.0013983778,-0.001478703,-0.001693282,0.0,0.0,0.0,0.0
36138689,-0.0007530241,0.00069039105,0.0006667769,0.0,0.0,0.0,0.0
36170655,0.0028591785,-0.0043061664,-0.0021301177,0.0,0.0,0.0,0.0
36202642,-0.0026445165,0.00025136815,0.0016146344,0.0,0.0,0.0,0.0
36234644,0.0018836712,-0.0007171724,-0.0025237794,0.0,0.0,0.0,0.0
36266722,0.0006298148,-0.002070075,0.0015284055,0.0,0.0,0.0,0.0
36295444,-0.0014985618,-0.002635946,0.00053258566,0.0,0.0,0.0,0.0
36327498,0.0012393612,-0.0019808812,0.0009404053,0.0,0.0,0.0,0.0
36359493,-0.0018009716,0.0011231634,0.002491954,0.0,0.0,0.0,0.0
36391488,-0.00095627573,-0.0019182116,0.00024429336,0.0,0.0,0.0,0.0
36423442,-0.0015857883,-0.00058198743,-0.0006637641,0.0,0.0,0.0,0.0
36455531,0.002695913,-0.0007060636,-0.0026549732,0.0,0.0,0.0,0.0
36487443,0.0021022612,0.00090662204,0.0014873086,0.0,0.0,0.0,0.0
36516313,-0.0034578086,-0.0009946702,0.0024102298,0.0,0.0,0.0,0.0
36548299,0.0013193982,0.0039722444,0.0017959363,0.0,0.0,0.0,0.0
36580258,-0.0008344813,-0.0008378306,0.0006910884,0.0,0.0,0.0,0.0
36612298,-0.00073072175,-0.0032335597,0.0011301978,0.0,0.0,0.0,0.0
36644317,-0.0015489014,-0.00192384,-0.0011380145,0.0,0.0,0.0,0.0
36676259,-0.00025781692,-0.00053353375,0.00020055776,0.0,0.0,0.0,0.0
36705099,-0.00024331253,0.0003584579,0.0024474794,0.0,0.0,0.0,0.0
36737055,0.00034915569,0.0005370842,-0.00023221085,0.0,0.0,0.0,0.0
36769042,0.0009099439,-0.0028018123,0.00065453537,0.0,0.0,0.0,0.0
36801042,-0.0018478406,-0.0022107055,0.0026293227,0.0,0.0,0.0,0.0
36833049,-0.0016925004,-0.00014357921,0.0032803605,0.0,0.0,0.0,0.0
36865097,-0.00018285363,4.9016206e-05,0.0014721369,0.0,0.0,0.0,0.0
36897851,0.0009899539,0.00028150645,0.00018312805,0.0,0.0,0.0,0.0
36925896,-0.0023746723,-0.00021633669,0.0034220777,0.0,0.0,0.0,0.0
36957842,0.0028642858,0.0006284076,0.0020959615,0.0,0.0,0.0,0.0
36989844,0.00027635717,-0.0012547157,-7.544784e-05,0.0,0.0,0.0,0.0
37021890,-0.0025149412,-0.00018864078,0.000729786,0.0,0.0,0.0,0.0
37053904,-0.0003316196,-0.00077043404,0.0009957658,0.0,0.0,0.0,0.0
37085844,0.0004423178,-0.0012839828,0.00064887665,0.0,0.0,0.0,0.0
37118691,0.0021035024,-0.0024232008,-0.0022580132,0.0,0.0,0.0,0.0
37146644,0.0012502053,-0.0006725418,-9.119511e-05,0.0,0.0,0.0,0.0
37178644,-0.0028021832,0.0019331377,0.0014262876,0.0,0.0,0.0,0.0
37210650,-0.0022406103,4.020892e-05,0.00049075857,0.0,0.0,0.0,0.0
37242647,0.00034874585,-0.0008118104,2.8457725e-05,0.0,0.0,0.0,0.0
37274710,0.00014457438,-0.0001560566,0.003974527,0.0,0.0,0.0,0.0
37307484,-0.0024002448,-0.0003870651,0.0037577732,0.0,0.0,0.0,0.0
37335445,-0.0018927129,-0.0013232143,0.0005597228,0.0,0.0,0.0,0.0
37367445,0.0013917822,0.00088428264,-0.0006978025,0.0,0.0,0.0,0.0
37399448,-0.0005921062,0.0007270186,0.0041908016,0.0,0.0,0.0,0.0
37431489,0.0029548123,0.0007075269,0.00016444549,0.0,0.0,0.0,0.0
37463482,-6.7030254e-05,-0.003244275,0.0009034923,0.0,0.0,0.0,0.0
37496319,-0.0018763945,0.00081495545,0.0036969394,0.0,0.0,0.0,0.0
37524310,-0.002504033,-0.0013934213,0.0013336919,0.0,0.0,0.0,0.0
37556267,0.0010955615,-0.002089702,-0.0022728408,0.0,0.0,0.0,0.0
37588253,-0.0001977844,7.833354e-05,0.0016323881,0.0,0.0,0.0,0.0
37620253,0.00028449518,-0.0014501953,-0.00033539953,0.0,0.0,0.0,0.0
37652266,0.00028034148,-0.0021025036,0.00017093308,0.0,0.0,0.0,0.0
37684316,0.0008994363,-0.00091892295,-0.0009863407,0.0,0.0,0.0,0.0
37713044,-0.00027794068,-9.4752526e-05,-0.0005102237,0.0,0.0,0.0,0.0
37745042,0.0016919314,-0.002469431,0.0026650156,0.0,0.0,0.0,0.0
37777042,0.0027063764,0.0008038408,-0.0012300874,0.0,0.0,0.0,0.0
37809048,-0.00040602815,0.00021709967,0.003264292,0.0,0.0,0.0,0.0
37841101,0.002267962,-0.0003921329,4.581595e-05,0.0,0.0,0.0,0.0
37873086,0.0001898433,-0.0014188023,-0.0002971359,0.0,0.0,0.0,0.0
37905850,0.00021375879,-0.00070107705,0.001925008,0.0,0.0,0.0,0.0
37933896,-0.0007744534,0.0005935787,0.0016227083,0.0,0.0,0.0,0.0
37965993,0.0003869378,0.00044235587,0.0010373974,0.0,0.0,0.0,0.0
37997842,-0.0018353479,-0.0010726978,0.0010424687,0.0,0.0,0.0,0.0
38029890,-0.001736396,0.0018567913,0.0029646547,0.0,0.0,0.0,0.0
38061849,-0.00011644457,0.00026312866,0.0002845067,0.0,0.0,0.0,0.0
38093991,-0.0011486859,0.00058094715,0.002032344,0.0,0.0,0.0,0.0
38122706,-0.0009702822,-0.0005737643,-7.476518e-05,0.0,0.0,0.0,0.0
38154705,-0.0007341503,-0.0012153091,-0.0003109381,0.0,0.0,0.0,0.0
38186656,-3.6544603e-05,0.0012985996,0.00069815014,0.0,0.0,0.0,0.0
38218695,0.001232063,7.182616e-05,-0.0007108671,0.0,0.0,0.0,0.0
38250689,-0.0013447923,0.0009918013,0.0015740524,0.0,0.0,0.0,0.0
38282703,-0.00014225926,-0.0017300339,-0.0002242038,0.0,0.0,0.0,0.0
38315486,1.4781195e-05,-0.0023723962,0.00077571045,0.0,0.0,0.0,0.0
38343485,0.0012260787,-0.0034208058,-0.00053245365,0.0,0.0,0.0,0.0
38375446,0.0002846134,0.0016752628,0.0006633925,0.0,0.0,0.0,0.0
38407445,-0.0011330852,-0.0002817004,-0.0014883289,0.0,0.0,0.0,0.0
38439439,0.0018234457,-0.0033958314,-0.0028683865,0.0,0.0,0.0,0.0
38471495,0.00032636174,-0.0011567534,-0.00058535463,0.0,0.0,0.0,0.0
38504317,-0.0023325707,-0.001027961,0.0021893736,0.0,0.0,0.0,0.0
38532265,0.001306982,-0.0018668788,-0.00046591763,0.0,0.0,0.0,0.0
38564299,-0.0019452809,-0.0023079808,-0.00072260643,0.0,0.0,0.0,0.0
38596252,0.0006037183,0.0023181164,0.0010040178,0.0,0.0,0.0,0.0
38660307,-0.00018882699,-0.0008498514,-0.0003902146,0.0,0.0,0.0,0.0
38692301,-0.0014459426,0.002561566,-0.0019277711,0.0,0.0,0.0,0.0
38725107,-0.0011296098,0.0018186257,0.0027578827,0.0,0.0,0.0,0.0
38753045,0.0022902305,-0.00016676285,-0.0009509977,0.0,0.0,0.0,0.0
38785106,0.0008962648,-0.0036538793,0.00016972306,0.0,0.0,0.0,0.0
38817101,-0.0016589041,-0.0010066405,-0.001026131,0.0,0.0,0.0,0.0
38849100,0.00066350674,0.000270179,-0.0021971124,0.0,0.0,0.0,0.0
38881080,-0.0012897654,-0.0010870765,0.0012019621,0.0,0.0,0.0,0.0
38913896,-0.0018911564,-0.00017419155,0.0016340564,0.0,0.0,0.0,0.0
38945992,0.0022385379,-0.00065600174,0.00062493957,0.0,0.0,0.0,0.0
38977888,0.00089648255,0.00077545596,0.00038971403,0.0,0.0,0.0,0.0
39009842,-0.00334649,-0.0016028548,0.0016998919,0.0,0.0,0.0,0.0
39041912,0.00030089944,0.0010081213,0.0006047543,0.0,0.0,0.0,0.0
39073901,0.0014484639,-0.003433999,-0.0010556788,0.0,0.0,0.0,0.0
39106078,0.00020153937,-0.00094733736,0.0023482847,0.0,0.0,0.0,0.0
39134701,-0.0035839085,-0.0031978816,0.0036517729,0.0,0.0,0.0,0.0
39166690,-0.00017592663,0.0021033753,-0.0004341295,0.0,0.0,0.0,0.0
39198695,0.00085079536,-0.0031863172,0.0025277846,0.0,0.0,0.0,0.0
39230645,0.00032116228,-0.00053248927,-0.0001991617,0.0,0.0,0.0,0.0
39262645,0.00030789385,-0.0021340796,0.0011777178,0.0,0.0,0.0,0.0
39294697,-0.0005761203,-0.0014626012,0.0017220462,0.0,0.0,0.0,0.0
39323433,0.00059104007,0.0011042852,2.99667e-05,0.0,0.0,0.0,0.0
39355489,0.0009723176,-0.0011635167,0.0033924505,0.0,0.0,0.0,0.0
39387494,-0.003202263,0.00034275185,0.003333049,0.0,0.0,0.0,0.0
39419490,0.0026219124,-4.4598943e-05,-0.0032161893,0.0,0.0,0.0,0.0
39451500,0.001299777,-0.0007014482,-0.002356987,0.0,0.0,0.0,0.0
39483504,0.00025457516,-0.00063348864,0.0026465915,0.0,0.0,0.0,0.0
39512319,0.0012053144,0.0011733575,0.0013199977,0.0,0.0,0.0,0.0
39544253,0.0011545216,-0.00048700417,-0.002977766,0.0,0.0,0.0,0.0
39576259,0.0011816694,0.0002506338,-0.001653753,0.0,0.0,0.0,0.0
39608254,-0.001016967,0.0016208773,0.0005392025,0.0,0.0,0.0,0.0
39640319,-0.00023385961,-0.0016707968,0.0027996954,0.0,0.0,0.0,0.0
39672299,-0.0037609139,-0.0017740678,0.0031122928,0.0,0.0,0.0,0.0
39701045,-0.00082634576,0.0011423507,4.626345e-06,0.0,0.0,0.0,0.0
39733042,0.0005871016,-0.0011595332,0.00064414134,0.0,0.0,0.0,0.0
39765109,0.0018761815,0.0013071559,-0.00065153255,0.0,0.0,0.0,0.0
39797044,0.0011746516,-0.0010417772,0.00011051493,0.0,0.0,0.0,0.0
39829100,-0.0003962851,0.001822693,0.0025537808,0.0,0.0,0.0,0.0
39861108,-0.0007386838,0.00026062457,0.0017522853,0.0,0.0,0.0,0.0
39893046,0.0005931061,-0.00052745664,0.0005640455,0.0,0.0,0.0,0.0
39921896,-0.0006880817,-0.0021526222,-0.00048956694,0.0,0.0,0.0,0.0
39953898,-0.0032895287,0.001704636,0.0038949312,0.0,0.0,0.0,0.0
39985842,-0.002794026,0.00082624913,0.0012182341,0.0,0.0,0.0,0.0
40017890,-0.0025692487,-0.0014331988,0.0029826174,0.0,0.0,0.0,0.0
40049940,-0.0017788853,-0.0009669564,0.00081275334,0.0,0.0,0.0,0.0
40081935,-0.0013848937,0.0012152309,0.0041987374,0.0,0.0,0.0,0.0
40109945,-0.0020284634,0.00018631201,0.000691161,0.0,0.0,0.0,0.0
40142642,-0.0015396072,-0.00064636534,0.0016590115,0.0,0.0,0.0,0.0
40174694,-0.00096969196,-0.0006227873,0.0013464219,0.0,0.0,0.0,0.0
40206646,-0.0013306893,-0.0006836655,0.0034105277,0.0,0.0,0.0,0.0
40238642,-0.0005903365,0.0014907941,0.0014663505,0.0,0.0,0.0,0.0
40270692,-0.0012005965,0.00025378587,0.003484318,0.0,0.0,0.0,0.0
40302699,0.0011035441,0.00019487971,-0.0004514868,0.0,0.0,0.0,0.0
40331483,-0.00072245166,-0.0012000905,-8.8254455e-05,0.0,0.0,0.0,0.0
40363442,0.0024391674,-0.00013998314,-0.0017931217,0.0,0.0,0.0,0.0
40395494,0.00063492055,-0.0023392064,0.002035616,0.0,0.0,0.0,0.0
40427440,-0.0029588623,-7.0756534e-05,0.0034206617,0.0,0.0,0.0,0.0
40459501,-0.0019397922,0.0009027044,0.0003967702,0.0,0.0,0.0,0.0
40491445,0.00035295793,-0.00027233432,0.0005431685,0.0,0.0,0.0,0.0
40519493,-0.0013398526,-0.0017219434,-0.0003440415,0.0,0.0,0.0,0.0
40552297,-0.0008614105,-8.591404e-05,0.00060479296,0.0,0.0,0.0,0.0
40584260,-0.00018326793,0.00063912733,0.0016267131,0.0,0.0,0.0,0.0
40616253,-7.481105e-05,-0.0006165388,0.0006369916,0.0,0.0,0.0,0.0
40648253,-0.0023039444,-0.0010024889,0.0006374079,0.0,0.0,0.0,0.0
40680389,-0.0007347589,-0.0015415732,-0.0013491565,0.0,0.0,0.0,0.0
40712314,-0.0018456122,0.002089859,0.0010610457,0.0,0.0,0.0,0.0
40741102,0.0033648778,0.00049154414,-0.0015565546,0.0,0.0,0.0,0.0
40773108,0.00087601034,-0.0017951601,0.0010079427,0.0,0.0,0.0,0.0
40805071,0.0007662805,0.0018593946,-0.00024985382,0.0,0.0,0.0,0.0
40837042,-0.0010451882,-0.0017319554,0.0005330648,0.0,0.0,0.0,0.0
40869117,0.0024836839,-0.0017287114,-0.0006135318,0.0,0.0,0.0,0.0
40901099,-0.0017150338,-0.00041188113,0.0016463852,0.0,0.0,0.0,0.0
40929901,-0.00017065293,0.0002147376,0.0013619536,0.0,0.0,0.0,0.0
40961892,-0.0007109985,-0.0004699349,0.0007788022,0.0,0.0,0.0,0.0
40993842,0.0011866996,-0.0016168153,-0.0011883958,0.0,0.0,0.0,0.0
41025896,-0.00053690147,-0.0014956922,0.00028053438,0.0,0.0,0.0,0.0
41057990,0.0005721841,0.00022167456,-0.0017900267,0.0,0.0,0.0,0.0
41089889,-0.0011714953,-0.0008967498,0.0026447785,0.0,0.0,0.0,0.0
41121844,0.0011732511,-0.0032870027,-0.00067916117,0.0,0.0,0.0,0.0
41150644,-0.0007901477,-0.00030049123,0.001329802,0.0,0.0,0.0,0.0
41182694,8.3756575e-05,-0.0024094686,0.00057899556,0.0,0.0,0.0,0.0
41214693,0.00048574107,-0.0011752243,-0.0025763728,0.0,0.0,0.0,0.0
41246645,-0.0015237608,-0.00092051574,0.0004108029,0.0,0.0,0.0,0.0
41278646,-0.0010732572,0.000780893,0.0018460971,0.0,0.0,0.0,0.0
41310644,-0.00054800475,-0.0004003835,0.0005855467,0.0,0.0,0.0,0.0
41339436,-0.00071723794,-0.00087171164,0.0020928956,0.0,0.0,0.0,0.0
41371494,-0.0010728963,-0.002082734,0.0017870074,0.0,0.0,0.0,0.0
41403444,-0.001030367,0.0007893271,0.0009568756,0.0,0.0,0.0,0.0
41435447,-0.0013988169,0.000520973,0.0020308162,0.0,0.0,0.0,0.0
41467535,0.0008148914,0.0011200823,0.0018151538,0.0,0.0,0.0,0.0
41499497,0.0006868606,-0.00047981017,-0.0014805289,0.0,0.0,0.0,0.0
41531485,0.002801273,-0.0006315389,-0.002821627,0.0,0.0,0.0,0.0
41560304,-0.0014733633,-0.0011389623,0.00096633786,0.0,0.0,0.0,0.0
41592305,-0.0009665608,-0.00043739425,0.002191688,0.0,0.0,0.0,0.0
41624255,-0.001000368,-0.0014364691,0.0010816527,0.0,0.0,0.0,0.0
41656310,-0.0011825803,-0.0001283423,0.00075627887,0.0,0.0,0.0,0.0
41688311,-0.00019895463,-0.0010585997,0.0026581734,0.0,0.0,0.0,0.0
41720295,-0.0020686395,-0.0019480669,0.00045953714,0.0,0.0,0.0,0.0
41749044,-0.0013226216,0.001276982,0.0012628316,0.0,0.0,0.0,0.0
41781089,-0.0008729507,0.0016608634,0.0014524945,0.0,0.0,0.0,0.0
41813104,0.003008603,-0.0005609924,-0.0009662637,0.0,0.0,0.0,0.0
41845045,0.0018810877,-0.0024542152,-0.0014764587,0.0,0.0,0.0,0.0
