timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
661228996,661228996,0,0,0,0,0,0,0,0,0,0,0
662271926,662271926,0,0,0,0,0,0,0,0,0,0,0
663233119,663233119,0,0,0,0,0,0,0,0,0,0,0
664241294,664241294,0,0,0,0,0,0,0,0,0,0,0
665281906,665281906,0,0,0,0,0,0,0,0,0,0,0
666309147,666309147,0,0,0,0,0,0,0,0,0,0,0
667330035,667330035,0,0,0,0,0,0,0,0,0,0,0
668357471,668357471,0,0,0,0,0,0,0,0,0,0,0
669235148,669235148,0,0,0,0,0,0,0,0,0,0,0
670339142,670339142,0,0,0,0,0,0,0,0,0,0,0
671324197,671324197,0,0,0,0,0,0,0,0,0,0,0
672249140,672249140,0,0,0,0,0,0,0,0,0,0,0
673304357,673304357,0,0,0,0,0,0,0,0,0,0,0
674327147,674327147,0,0,0,0,0,0,0,0,0,0,0
675231136,675231136,0,0,0,0,0,0,0,0,0,0,0
676237780,676237780,0,0,0,0,0,0,0,0,0,0,0
677228488,677228488,0,0,0,0,0,0,0,0,0,0,0
678235499,678235499,0,0,0,0,0,0,0,0,0,0,0
679286198,679286198,0,0,0,0,0,0,0,0,0,0,0
680307164,680307164,0,0,0,0,0,0,0,0,0,0,0
681257365,681257365,0,0,0,0,0,0,0,0,0,0,0
685231135,685231135,0,0,0,0,0,0,0,0,0,0,0
686380169,686380169,0,0,0,0,0,0,0,0,0,0,0
687250138,687250138,0,0,0,0,0,0,0,0,0,0,0
688226157,688226157,0,0,0,0,0,0,0,0,0,0,0
689244249,689244249,0,0,0,0,0,0,0,0,0,0,0
691292211,691292211,0,0,0,0,0,0,0,0,0,0,0
692309641,692309641,0,0,0,0,0,0,0,0,0,0,0
693280029,693280029,0,0,0,0,0,0,0,0,0,0,0
694233443,694233443,0,0,0,0,0,0,0,0,0,0,0
705236191,705236191,0,0,0,0,0,0,0,0,0,0,0
706249309,706249309,0,0,0,0,0,0,0,0,0,0,0
707268008,707268008,0,0,0,0,0,0,0,0,0,0,0
708297739,708297739,0,0,0,0,0,0,0,0,0,0,0
709308474,709308474,0,0,0,0,0,0,0,0,0,0,0
710338340,710338340,0,0,0,0,0,0,0,0,0,0,0
711246413,711246413,0,0,0,0,0,0,0,0,0,0,0
712262762,712262762,0,0,0,0,0,0,0,0,0,0,0
713258154,713258154,0,0,0,0,0,0,0,0,0,0,0
718330126,718330126,0,0,0,0,0,0,0,0,0,0,0
719230725,719230725,0,0,0,0,0,0,0,0,0,0,0
721267173,721267173,0,0,0,0,0,0,0,0,0,0,0
722233168,722233168,0,0,0,0,0,0,0,0,0,0,0
723235907,723235907,0,0,0,0,0,0,0,0,0,0,0
724249807,724249807,0,0,0,0,0,0,0,0,0,0,0
725288526,725288526,0,0,0,0,0,0,0,0,0,0,0
726315159,726315159,0,0,0,0,0,0,0,0,0,0,0
727340295,727340295,0,0,0,0,0,0,0,0,0,0,0
728239502,728239502,0,0,0,0,0,0,0,0,0,0,0
729229149,729229149,0,0,0,0,0,0,0,0,0,0,0
730246554,730246554,0,0,0,0,0,0,0,0,0,0,0
731234156,731234156,0,0,0,0,0,0,0,0,0,0,0
732313137,732313137,0,0,0,0,0,0,0,0,0,0,0
733270287,733270287,0,0,0,0,0,0,0,0,0,0,0
734231902,734231902,0,0,0,0,0,0,0,0,0,0,0
735263138,735263138,0,0,0,0,0,0,0,0,0,0,0
736352174,736352174,0,0,0,0,0,0,0,0,0,0,0
737228229,737228229,0,0,0,0,0,0,0,0,0,0,0
738244492,738244492,0,0,0,0,0,0,0,0,0,0,0
739296183,739296183,0,0,0,0,0,0,0,0,0,0,0
742247165,742247165,0,0,0,0,0,0,0,0,0,0,0
743311942,743311942,0,0,0,0,0,0,0,0,0,0,0
744321536,744321536,0,0,0,0,0,0,0,0,0,0,0
758263592,758263592,0,0,0,0,0,0,0,0,0,0,0
759290551,759290551,0,0,0,0,0,0,0,0,0,0,0
760311208,760311208,0,0,0,0,0,0,0,0,0,0,0
761331622,761331622,0,0,0,0,0,0,0,0,0,0,0
762280769,762280769,0,0,0,0,0,0,0,0,0,0,0
763232266,763232266,0,0,0,0,0,0,0,0,0,0,0
764277620,764277620,0,0,0,0,0,0,0,0,0,0,0
765289123,765289123,0,0,0,0,0,0,0,0,0,0,0
766321449,766321449,0,0,0,0,0,0,0,0,0,0,0
767277084,767277084,0,0,0,0,0,0,0,0,0,0,0
768304184,768304184,0,0,0,0,0,0,0,0,0,0,0
769325131,769325131,0,0,0,0,0,0,0,0,0,0,0
770227365,770227365,0,0,0,0,0,0,0,0,0,0,0
771240804,771240804,0,0,0,0,0,0,0,0,0,0,0
772247235,772247235,0,0,0,0,0,0,0,0,0,0,0
773235139,773235139,0,0,0,0,0,0,0,0,0,0,0
774235044,774235044,0,0,0,0,0,0,0,0,0,0,0
775245368,775245368,0,0,0,0,0,0,0,0,0,0,0
776269143,776269143,0,0,0,0,0,0,0,0,0,0,0
777310832,777310832,0,0,0,0,0,0,0,0,0,0,0
779358253,779358253,0,0,0,0,0,0,0,0,0,0,0
780238414,780238414,0,0,0,0,0,0,0,0,0,0,0
781261624,781261624,0,0,0,0,0,0,0,0,0,0,0
782232154,782232154,0,0,0,0,0,0,0,0,0,0,0
783246687,783246687,0,0,0,0,0,0,0,0,0,0,0
784253217,784253217,0,0,0,0,0,0,0,0,0,0,0
785300151,785300151,0,0,0,0,0,0,0,0,0,0,0
786315183,786315183,0,0,0,0,0,0,0,0,0,0,0
787225643,787225643,0,0,0,0,0,0,0,0,0,0,0
788228380,788228380,0,0,0,0,0,0,0,0,0,0,0
789263672,789263672,0,0,0,0,0,0,0,0,0,0,0
790287201,790287201,0,0,0,0,0,0,0,0,0,0,0
791310709,791310709,0,0,0,0,0,0,0,0,0,0,0
792265322,792265322,0,0,0,0,0,0,0,0,0,0,0
793288539,793288539,0,0,0,0,0,0,0,0,0,0,0
794311153,794311153,0,0,0,0,0,0,0,0,0,0,0
795252276,795252276,0,0,0,0,0,0,0,0,0,0,0
796240564,796240564,0,0,0,0,0,0,0,0,0,0,0
797226193,797226193,0,0,0,0,0,0,0,0,0,0,0
798227125,798227125,0,0,0,0,0,0,0,0,0,0,0
799231130,799231130,0,0,0,0,0,0,0,0,0,0,0
800231165,800231165,0,0,0,0,0,0,0,0,0,0,0
801252607,801252607,0,0,0,0,0,0,0,0,0,0,0
802299384,802299384,0,0,0,0,0,0,0,0,0,0,0
803325918,803325918,0,0,0,0,0,0,0,0,0,0,0
804347753,804347753,0,0,0,0,0,0,0,0,0,0,0
805237817,805237817,0,0,0,0,0,0,0,0,0,0,0
806248212,806248212,0,0,0,0,0,0,0,0,0,0,0
807254150,807254150,0,0,0,0,0,0,0,0,0,0,0
808309136,808309136,0,0,0,0,0,0,0,0,0,0,0
809330744,809330744,0,0,0,0,0,0,0,0,0,0,0
810285161,810285161,0,0,0,0,0,0,0,0,0,0,0
811230178,811230178,0,0,0,0,0,0,0,0,0,0,0
812276739,812276739,0,0,0,0,0,0,0,0,0,0,0
813359633,813359633,0,0,0,0,0,0,0,0,0,0,0
814241415,814241415,0,0,0,0,0,0,0,0,0,0,0
815237204,815237204,0,0,0,0,0,0,0,0,0,0,0
816241412,816241412,0,0,0,0,0,0,0,0,0,0,0
817231660,817231660,0,0,0,0,0,0,0,0,0,0,0
818270254,818270254,0,0,0,0,0,0,0,0,0,0,0
819275391,819275391,0,0,0,0,0,0,0,0,0,0,0
820059334,820059334,0,0,0,0,0,0,0,0,0,0,0
821076776,821076776,0,0,0,0,0,0,0,0,0,0,0
821966673,821966673,0,0,0,0,0,0,0,0,0,0,0
822977198,822977198,0,0,0,0,0,0,0,0,0,0,0
824023634,824023634,0,0,0,0,0,0,0,0,0,0,0
825045995,825045995,0,0,0,0,0,0,0,0,0,0,0
825987759,825987759,0,0,0,0,0,0,0,0,0,0,0
826969551,826969551,0,0,0,0,0,0,0,0,0,0,0
827992989,827992989,0,0,0,0,0,0,0,0,0,0,0
829069516,829069516,0,0,0,0,0,0,0,0,0,0,0
829967670,829967670,0,0,0,0,0,0,0,0,0,0,0
830974090,830974090,0,0,0,0,0,0,0,0,0,0,0
831986053,831986053,0,0,0,0,0,0,0,0,0,0,0
832983130,832983130,0,0,0,0,0,0,0,0,0,0,0
833979685,833979685,0,0,0,0,0,0,0,0,0,0,0
834987542,834987542,0,0,0,0,0,0,0,0,0,0,0
836033994,836033994,0,0,0,0,0,0,0,0,0,0,0
837048836,837048836,0,0,0,0,0,0,0,0,0,0,0
838001026,838001026,0,0,0,0,0,0,0,0,0,0,0
838967996,838967996,0,0,0,0,0,0,0,0,0,0,0
840000386,840000386,0,0,0,0,0,0,0,0,0,0,0
841021013,841021013,0,0,0,0,0,0,0,0,0,0,0
841969228,841969228,0,0,0,0,0,0,0,0,0,0,0
842975594,842975594,0,0,0,0,0,0,0,0,0,0,0
843969112,843969112,0,0,0,0,0,0,0,0,0,0,0
845046578,845046578,0,0,0,0,0,0,0,0,0,0,0
846070055,846070055,0,0,0,0,0,0,0,0,0,0,0
847092497,847092497,0,0,0,0,0,0,0,0,0,0,0
847978174,847978174,0,0,0,0,0,0,0,0,0,0,0
848972485,848972485,0,0,0,0,0,0,0,0,0,0,0
849985791,849985791,0,0,0,0,0,0,0,0,0,0,0
850976656,850976656,0,0,0,0,0,0,0,0,0,0,0
852008016,852008016,0,0,0,0,0,0,0,0,0,0,0
853029427,853029427,0,0,0,0,0,0,0,0,0,0,0
854050426,854050426,0,0,0,0,0,0,0,0,0,0,0
855080980,855080980,0,0,0,0,0,0,0,0,0,0,0
856105004,856105004,0,0,0,0,0,0,0,0,0,0,0
856981456,856981456,0,0,0,0,0,0,0,0,0,0,0
859045574,859045574,0,0,0,0,0,0,0,0,0,0,0
860064512,860064512,0,0,0,0,0,0,0,0,0,0,0
861017556,861017556,0,0,0,0,0,0,0,0,0,0,0
861973007,861973007,0,0,0,0,0,0,0,0,0,0,0
863062685,863062685,0,0,0,0,0,0,0,0,0,0,0
864073994,864073994,0,0,0,0,0,0,0,0,0,0,0
864979055,864979055,0,0,0,0,0,0,0,0,0,0,0
865983993,865983993,0,0,0,0,0,0,0,0,0,0,0
866966803,866966803,0,0,0,0,0,0,0,0,0,0,0
867980974,867980974,0,0,0,0,0,0,0,0,0,0,0
869008021,869008021,0,0,0,0,0,0,0,0,0,0,0
870012148,870012148,0,0,0,0,0,0,0,0,0,0,0
871055111,871055111,0,0,0,0,0,0,0,0,0,0,0
872072587,872072587,0,0,0,0,0,0,0,0,0,0,0
872974112,872974112,0,0,0,0,0,0,0,0,0,0,0
873977017,873977017,0,0,0,0,0,0,0,0,0,0,0
875019829,875019829,0,0,0,0,0,0,0,0,0,0,0
876043028,876043028,0,0,0,0,0,0,0,0,0,0,0
877053053,877053053,0,0,0,0,0,0,0,0,0,0,0
878016311,878016311,0,0,0,0,0,0,0,0,0,0,0
879042646,879042646,0,0,0,0,0,0,0,0,0,0,0
880065748,880065748,0,0,0,0,0,0,0,0,0,0,0
881009022,881009022,0,0,0,0,0,0,0,0,0,0,0
881981393,881981393,0,0,0,0,0,0,0,0,0,0,0
882987529,882987529,0,0,0,0,0,0,0,0,0,0,0
883965006,883965006,0,0,0,0,0,0,0,0,0,0,0
884979087,884979087,0,0,0,0,0,0,0,0,0,0,0
885985319,885985319,0,0,0,0,0,0,0,0,0,0,0
887008298,887008298,0,0,0,0,0,0,0,0,0,0,0
888054189,888054189,0,0,0,0,0,0,0,0,0,0,0
889076464,889076464,0,0,0,0,0,0,0,0,0,0,0
889984005,889984005,0,0,0,0,0,0,0,0,0,0,0
890973167,890973167,0,0,0,0,0,0,0,0,0,0,0
892002353,892002353,0,0,0,0,0,0,0,0,0,0,0
892970014,892970014,0,0,0,0,0,0,0,0,0,0,0
893986375,893986375,0,0,0,0,0,0,0,0,0,0,0
895086147,895086147,0,0,0,0,0,0,0,0,0,0,0
896972844,896972844,0,0,0,0,0,0,0,0,0,0,0
898036041,898036041,0,0,0,0,0,0,0,0,0,0,0
898969987,898969987,0,0,0,0,0,0,0,0,0,0,0
899996188,899996188,0,0,0,0,0,0,0,0,0,0,0
900966013,900966013,0,0,0,0,0,0,0,0,0,0,0
901980051,901980051,0,0,0,0,0,0,0,0,0,0,0
902979605,902979605,0,0,0,0,0,0,0,0,0,0,0
904025998,904025998,0,0,0,0,0,0,0,0,0,0,0
905034053,905034053,0,0,0,0,0,0,0,0,0,0,0
905975995,905975995,0,0,0,0,0,0,0,0,0,0,0
906968333,906968333,0,0,0,0,0,0,0,0,0,0,0
907974149,907974149,0,0,0,0,0,0,0,0,0,0,0
908977036,908977036,0,0,0,0,0,0,0,0,0,0,0
909966247,909966247,0,0,0,0,0,0,0,0,0,0,0
910990171,910990171,0,0,0,0,0,0,0,0,0,0,0
912015990,912015990,0,0,0,0,0,0,0,0,0,0,0
913031849,913031849,0,0,0,0,0,0,0,0,0,0,0
914000022,914000022,0,0,0,0,0,0,0,0,0,0,0
914965073,914965073,0,0,0,0,0,0,0,0,0,0,0
915979218,915979218,0,0,0,0,0,0,0,0,0,0,0
917001478,917001478,0,0,0,0,0,0,0,0,0,0,0
918026083,918026083,0,0,0,0,0,0,0,0,0,0,0
918980050,918980050,0,0,0,0,0,0,0,0,0,0,0
920003984,920003984,0,0,0,0,0,0,0,0,0,0,0
921028007,921028007,0,0,0,0,0,0,0,0,0,0,0
921966135,921966135,0,0,0,0,0,0,0,0,0,0,0
923072185,923072185,0,0,0,0,0,0,0,0,0,0,0
923978242,923978242,0,0,0,0,0,0,0,0,0,0,0
924973027,924973027,0,0,0,0,0,0,0,0,0,0,0
925974021,925974021,0,0,0,0,0,0,0,0,0,0,0
926969171,926969171,0,0,0,0,0,0,0,0,0,0,0
927971989,927971989,0,0,0,0,0,0,0,0,0,0,0
929013168,929013168,0,0,0,0,0,0,0,0,0,0,0
930040121,930040121,0,0,0,0,0,0,0,0,0,0,0
931064011,931064011,0,0,0,0,0,0,0,0,0,0,0
932088005,932088005,0,0,0,0,0,0,0,0,0,0,0
932963469,932963469,0,0,0,0,0,0,0,0,0,0,0
933989198,933989198,0,0,0,0,0,0,0,0,0,0,0
935030097,935030097,0,0,0,0,0,0,0,0,0,0,0
936046466,936046466,0,0,0,0,0,0,0,0,0,0,0
937002008,937002008,0,0,0,0,0,0,0,0,0,0,0
937977640,937977640,0,0,0,0,0,0,0,0,0,0,0
939048838,939048838,0,0,0,0,0,0,0,0,0,0,0
940054921,940054921,0,0,0,0,0,0,0,0,0,0,0
940974156,940974156,0,0,0,0,0,0,0,0,0,0,0
941975993,941975993,0,0,0,0,0,0,0,0,0,0,0
942992976,942992976,0,0,0,0,0,0,0,0,0,0,0
943972007,943972007,0,0,0,0,0,0,0,0,0,0,0
944990004,944990004,0,0,0,0,0,0,0,0,0,0,0
946014035,946014035,0,0,0,0,0,0,0,0,0,0,0
947035717,947035717,0,0,0,0,0,0,0,0,0,0,0
948055999,948055999,0,0,0,0,0,0,0,0,0,0,0
948997209,948997209,0,0,0,0,0,0,0,0,0,0,0
949978047,949978047,0,0,0,0,0,0,0,0,0,0,0
951005048,951005048,0,0,0,0,0,0,0,0,0,0,0
952020678,952020678,0,0,0,0,0,0,0,0,0,0,0
953035026,953035026,0,0,0,0,0,0,0,0,0,0,0
954001033,954001033,0,0,0,0,0,0,0,0,0,0,0
955023976,955023976,0,0,0,0,0,0,0,0,0,0,0
956049007,956049007,0,0,0,0,0,0,0,0,0,0,0
956990018,956990018,0,0,0,0,0,0,0,0,0,0,0
957972770,957972770,0,0,0,0,0,0,0,0,0,0,0
959106690,959106690,0,0,0,0,0,0,0,0,0,0,0
959970008,959970008,0,0,0,0,0,0,0,0,0,0,0
961972560,961972560,0,0,0,0,0,0,0,0,0,0,0
963026663,963026663,0,0,0,0,0,0,0,0,0,0,0
964037003,964037003,0,0,0,0,0,0,0,0,0,0,0
965058662,965058662,0,0,0,0,0,0,0,0,0,0,0
966085979,966085979,0,0,0,0,0,0,0,0,0,0,0
966965614,966965614,0,0,0,0,0,0,0,0,0,0,0
967989831,967989831,0,0,0,0,0,0,0,0,0,0,0
968974195,968974195,0,0,0,0,0,0,0,0,0,0,0
969977073,969977073,0,0,0,0,0,0,0,0,0,0,0
970977511,970977511,0,0,0,0,0,0,0,0,0,0,0
972021080,972021080,0,0,0,0,0,0,0,0,0,0,0
972982047,972982047,0,0,0,0,0,0,0,0,0,0,0
974003116,974003116,0,0,0,0,0,0,0,0,0,0,0
974977991,974977991,0,0,0,0,0,0,0,0,0,0,0
975992044,975992044,0,0,0,0,0,0,0,0,0,0,0
976992999,976992999,0,0,0,0,0,0,0,0,0,0,0
977962726,977962726,0,0,0,0,0,0,0,0,0,0,0
979058113,979058113,0,0,0,0,0,0,0,0,0,0,0
980082252,980082252,0,0,0,0,0,0,0,0,0,0,0
981032253,981032253,0,0,0,0,0,0,0,0,0,0,0
982019186,982019186,0,0,0,0,0,0,0,0,0,0,0
983076051,983076051,0,0,0,0,0,0,0,0,0,0,0
983965359,983965359,0,0,0,0,0,0,0,0,0,0,0
984976267,984976267,0,0,0,0,0,0,0,0,0,0,0
986022080,986022080,0,0,0,0,0,0,0,0,0,0,0
986976013,986976013,0,0,0,0,0,0,0,0,0,0,0
987971022,987971022,0,0,0,0,0,0,0,0,0,0,0
989013621,989013621,0,0,0,0,0,0,0,0,0,0,0
990025324,990025324,0,0,0,0,0,0,0,0,0,0,0
990971251,990971251,0,0,0,0,0,0,0,0,0,0,0
991969219,991969219,0,0,0,0,0,0,0,0,0,0,0
992978319,992978319,0,0,0,0,0,0,0,0,0,0,0
994012773,994012773,0,0,0,0,0,0,0,0,0,0,0
994964257,994964257,0,0,0,0,0,0,0,0,0,0,0
995986014,995986014,0,0,0,0,0,0,0,0,0,0,0
997010268,997010268,0,0,0,0,0,0,0,0,0,0,0
998036036,998036036,0,0,0,0,0,0,0,0,0,0,0
998970255,998970255,0,0,0,0,0,0,0,0,0,0,0
1000082028,1000082028,0,0,0,0,0,0,0,0,0,0,0
1000974816,1000974816,0,0,0,0,0,0,0,0,0,0,0
1001997041,1001997041,0,0,0,0,0,0,0,0,0,0,0
1002977244,1002977244,0,0,0,0,0,0,0,0,0,0,0
1003971014,1003971014,0,0,0,0,0,0,0,0,0,0,0
1004986999,1004986999,0,0,0,0,0,0,0,0,0,0,0
1006018184,1006018184,0,0,0,0,0,0,0,0,0,0,0
1007044631,1007044631,0,0,0,0,0,0,0,0,0,0,0
1008070213,1008070213,0,0,0,0,0,0,0,0,0,0,0
1009073007,1009073007,0,0,0,0,0,0,0,0,0,0,0
1009975393,1009975393,0,0,0,0,0,0,0,0,0,0,0
1011012448,1011012448,0,0,0,0,0,0,0,0,0,0,0
1012024022,1012024022,0,0,0,0,0,0,0,0,0,0,0
1012985076,1012985076,0,0,0,0,0,0,0,0,0,0,0
1013974195,1013974195,0,0,0,0,0,0,0,0,0,0,0
1015001274,1015001274,0,0,0,0,0,0,0,0,0,0,0
1016053236,1016053236,0,0,0,0,0,0,0,0,0,0,0
1017082757,1017082757,0,0,0,0,0,0,0,0,0,0,0
1018105341,1018105341,0,0,0,0,0,0,0,0,0,0,0
1018998574,1018998574,0,0,0,0,0,0,0,0,0,0,0
1019968206,1019968206,0,0,0,0,0,0,0,0,0,0,0
1020971027,1020971027,0,0,0,0,0,0,0,0,0,0,0
1021969158,1021969158,0,0,0,0,0,0,0,0,0,0,0
1023010554,1023010554,0,0,0,0,0,0,0,0,0,0,0
1024023484,1024023484,0,0,0,0,0,0,0,0,0,0,0
1024973005,1024973005,0,0,0,0,0,0,0,0,0,0,0
1026085018,1026085018,0,0,0,0,0,0,0,0,0,0,0
1026976651,1026976651,0,0,0,0,0,0,0,0,0,0,0
1027979151,1027979151,0,0,0,0,0,0,0,0,0,0,0
1028973397,1028973397,0,0,0,0,0,0,0,0,0,0,0
1029973391,1029973391,0,0,0,0,0,0,0,0,0,0,0
1031008582,1031008582,0,0,0,0,0,0,0,0,0,0,0
1032032018,1032032018,0,0,0,0,0,0,0,0,0,0,0
1033055923,1033055923,0,0,0,0,0,0,0,0,0,0,0
1034077995,1034077995,0,0,0,0,0,0,0,0,0,0,0
1034985003,1034985003,0,0,0,0,0,0,0,0,0,0,0
1035970003,1035970003,0,0,0,0,0,0,0,0,0,0,0
1037007470,1037007470,0,0,0,0,0,0,0,0,0,0,0
1037968597,1037968597,0,0,0,0,0,0,0,0,0,0,0
1038985288,1038985288,0,0,0,0,0,0,0,0,0,0,0
1040016394,1040016394,0,0,0,0,0,0,0,0,0,0,0
1041042997,1041042997,0,0,0,0,0,0,0,0,0,0,0
1042064317,1042064317,0,0,0,0,0,0,0,0,0,0,0
1043089182,1043089182,0,0,0,0,0,0,0,0,0,0,0
1043971999,1043971999,0,0,0,0,0,0,0,0,0,0,0
1044989205,1044989205,0,0,0,0,0,0,0,0,0,0,0
1045966409,1045966409,0,0,0,0,0,0,0,0,0,0,0
1046962085,1046962085,0,0,0,0,0,0,0,0,0,0,0
1047989981,1047989981,0,0,0,0,0,0,0,0,0,0,0
1049010154,1049010154,0,0,0,0,0,0,0,0,0,0,0
1049965270,1049965270,0,0,0,0,0,0,0,0,0,0,0
1051075794,1051075794,0,0,0,0,0,0,0,0,0,0,0
1051977011,1051977011,0,0,0,0,0,0,0,0,0,0,0
1052980126,1052980126,0,0,0,0,0,0,0,0,0,0,0
1053997156,1053997156,0,0,0,0,0,0,0,0,0,0,0
1055034860,1055034860,0,0,0,0,0,0,0,0,0,0,0
1056024391,1056024391,0,0,0,0,0,0,0,0,0,0,0
1056967044,1056967044,0,0,0,0,0,0,0,0,0,0,0
1057971628,1057971628,0,0,0,0,0,0,0,0,0,0,0
1060052995,1060052995,0,0,0,0,0,0,0,0,0,0,0
1060985473,1060985473,0,0,0,0,0,0,0,0,0,0,0
1062000018,1062000018,0,0,0,0,0,0,0,0,0,0,0
1063016007,1063016007,0,0,0,0,0,0,0,0,0,0,0
1063981396,1063981396,0,0,0,0,0,0,0,0,0,0,0
1065005019,1065005019,0,0,0,0,0,0,0,0,0,0,0
1066006072,1066006072,0,0,0,0,0,0,0,0,0,0,0
1067037052,1067037052,0,0,0,0,0,0,0,0,0,0,0
1068058514,1068058514,0,0,0,0,0,0,0,0,0,0,0
1068974616,1068974616,0,0,0,0,0,0,0,0,0,0,0
1069992533,1069992533,0,0,0,0,0,0,0,0,0,0,0
1071014981,1071014981,0,0,0,0,0,0,0,0,0,0,0
1071971181,1071971181,0,0,0,0,0,0,0,0,0,0,0
1072993490,1072993490,0,0,0,0,0,0,0,0,0,0,0
1074017012,1074017012,0,0,0,0,0,0,0,0,0,0,0
1074969345,1074969345,0,0,0,0,0,0,0,0,0,0,0
1076055883,1076055883,0,0,0,0,0,0,0,0,0,0,0
1076969997,1076969997,0,0,0,0,0,0,0,0,0,0,0
1077989181,1077989181,0,0,0,0,0,0,0,0,0,0,0
1079003544,1079003544,0,0,0,0,0,0,0,0,0,0,0
1080001524,1080001524,0,0,0,0,0,0,0,0,0,0,0
1080987701,1080987701,0,0,0,0,0,0,0,0,0,0,0
1081996999,1081996999,0,0,0,0,0,0,0,0,0,0,0
1083015994,1083015994,0,0,0,0,0,0,0,0,0,0,0
1084051757,1084051757,0,0,0,0,0,0,0,0,0,0,0
1085074159,1085074159,0,0,0,0,0,0,0,0,0,0,0
1086027100,1086027100,0,0,0,0,0,0,0,0,0,0,0
1087025181,1087025181,0,0,0,0,0,0,0,0,0,0,0
1088010380,1088010380,0,0,0,0,0,0,0,0,0,0,0
1089039006,1089039006,0,0,0,0,0,0,0,0,0,0,0
1089989994,1089989994,0,0,0,0,0,0,0,0,0,0,0
1090980016,1090980016,0,0,0,0,0,0,0,0,0,0,0
1092051035,1092051035,0,0,0,0,0,0,0,0,0,0,0
1092963512,1092963512,0,0,0,0,0,0,0,0,0,0,0
1093977776,1093977776,0,0,0,0,0,0,0,0,0,0,0
1094980016,1094980016,0,0,0,0,0,0,0,0,0,0,0
1095968016,1095968016,0,0,0,0,0,0,0,0,0,0,0
1096979012,1096979012,0,0,0,0,0,0,0,0,0,0,0
1097980240,1097980240,0,0,0,0,0,0,0,0,0,0,0
1098999225,1098999225,0,0,0,0,0,0,0,0,0,0,0
1100023751,1100023751,0,0,0,0,0,0,0,0,0,0,0
1101051010,1101051010,0,0,0,0,0,0,0,0,0,0,0
1102071955,1102071955,0,0,0,0,0,0,0,0,0,0,0
1102964040,1102964040,0,0,0,0,0,0,0,0,0,0,0
1103978216,1103978216,0,0,0,0,0,0,0,0,0,0,0
1104968165,1104968165,0,0,0,0,0,0,0,0,0,0,0
1106042032,1106042032,0,0,0,0,0,0,0,0,0,0,0
1106974932,1106974932,0,0,0,0,0,0,0,0,0,0,0
1107983620,1107983620,0,0,0,0,0,0,0,0,0,0,0
1109037996,1109037996,0,0,0,0,0,0,0,0,0,0,0
1110059670,1110059670,0,0,0,0,0,0,0,0,0,0,0
1111085992,1111085992,0,0,0,0,0,0,0,0,0,0,0
1112027990,1112027990,0,0,0,0,0,0,0,0,0,0,0
1112984840,1112984840,0,0,0,0,0,0,0,0,0,0,0
1114033365,1114033365,0,0,0,0,0,0,0,0,0,0,0
1115050003,1115050003,0,0,0,0,0,0,0,0,0,0,0
1115982011,1115982011,0,0,0,0,0,0,0,0,0,0,0
1117067463,1117067463,0,0,0,0,0,0,0,0,0,0,0
1117981785,1117981785,0,0,0,0,0,0,0,0,0,0,0
1119070996,1119070996,0,0,0,0,0,0,0,0,0,0,0
1119965010,1119965010,0,0,0,0,0,0,0,0,0,0,0
1120977900,1120977900,0,0,0,0,0,0,0,0,0,0,0
1121976750,1121976750,0,0,0,0,0,0,0,0,0,0,0
1122975026,1122975026,0,0,0,0,0,0,0,0,0,0,0
1123982343,1123982343,0,0,0,0,0,0,0,0,0,0,0
1124992508,1124992508,0,0,0,0,0,0,0,0,0,0,0
1126027998,1126027998,0,0,0,0,0,0,0,0,0,0,0
1126997030,1126997030,0,0,0,0,0,0,0,0,0,0,0
1128018224,1128018224,0,0,0,0,0,0,0,0,0,0,0
1128963084,1128963084,0,0,0,0,0,0,0,0,0,0,0
1129995792,1129995792,0,0,0,0,0,0,0,0,0,0,0
1130966799,1130966799,0,0,0,0,0,0,0,0,0,0,0
1131976996,1131976996,0,0,0,0,0,0,0,0,0,0,0
1133031020,1133031020,0,0,0,0,0,0,0,0,0,0,0
1134086800,1134086800,0,0,0,0,0,0,0,0,0,0,0
1135036598,1135036598,0,0,0,0,0,0,0,0,0,0,0
1136062397,1136062397,0,0,0,0,0,0,0,0,0,0,0
1136971339,1136971339,0,0,0,0,0,0,0,0,0,0,0
1137966388,1137966388,0,0,0,0,0,0,0,0,0,0,0
1139010749,1139010749,0,0,0,0,0,0,0,0,0,0,0
1140033991,1140033991,0,0,0,0,0,0,0,0,0,0,0
1141059012,1141059012,0,0,0,0,0,0,0,0,0,0,0
1142011085,1142011085,0,0,0,0,0,0,0,0,0,0,0
1143032466,1143032466,0,0,0,0,0,0,0,0,0,0,0
1144059783,1144059783,0,0,0,0,0,0,0,0,0,0,0
1145001988,1145001988,0,0,0,0,0,0,0,0,0,0,0
1145975054,1145975054,0,0,0,0,0,0,0,0,0,0,0
1146986038,1146986038,0,0,0,0,0,0,0,0,0,0,0
1147976031,1147976031,0,0,0,0,0,0,0,0,0,0,0
1148971136,1148971136,0,0,0,0,0,0,0,0,0,0,0
1149979169,1149979169,0,0,0,0,0,0,0,0,0,0,0
1151004009,1151004009,0,0,0,0,0,0,0,0,0,0,0
1152048471,1152048471,0,0,0,0,0,0,0,0,0,0,0
1153070997,1153070997,0,0,0,0,0,0,0,0,0,0,0
