timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,high_latency_data_link_active,data_link_lost_counter,engine_failure,mission_failure
137816430,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
139836610,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
140842260,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
141852585,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
142862355,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
143863131,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
144866317,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
145872986,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
146883881,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
147895089,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
148900345,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
149901844,32,0,2097184,4,1,0,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0
150505415,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
151510403,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
152513835,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
153520655,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
154528314,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
155531253,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
156535428,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
157537830,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
158539506,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
159543543,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
161561908,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
162568402,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
163572439,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
164580265,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
165590156,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
166596712,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
167607114,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
168618790,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
169619453,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
170628742,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
171640297,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
172642390,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
173647463,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
174652316,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
175663439,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
176668528,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
177669344,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
178676847,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
179679436,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
180682534,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
181690013,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
182691864,2097199,2162703,2097199,4,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0
182760674,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
183765322,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
184774661,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
185782116,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
186785468,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
187791495,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
188795603,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
189801186,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
190805624,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
191811483,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
192813450,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
193821234,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
194823086,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
195824423,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
196830531,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
197632046,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
198535446,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
199537974,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
200540419,2162735,2162703,2162735,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
200872412,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
201879692,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
202890417,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
203891423,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
204900363,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
205903037,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
206909853,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
207913624,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
208915449,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
209918827,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
210929641,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
211937431,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
212945934,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
213950201,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
214951713,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
215959601,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
216969911,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
217970617,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
218979043,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
219991910,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
220993199,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
221997363,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
223004403,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
224008668,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
225017326,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
226026082,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
227029323,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
228040294,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
229047160,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
230054223,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
231059552,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
232063436,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
233073910,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
234076502,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
235083442,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
236085572,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
237089198,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
238099569,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
239109583,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
240116640,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
241121379,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
242131443,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
243133559,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
244143551,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
245146382,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
246157014,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
247164365,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
248171449,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
249177740,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
250183548,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
251191605,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
252193120,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
253195427,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
254201330,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
255208496,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
256216374,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
257217766,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
258224049,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
259229428,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
260234454,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
261235470,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
262244361,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
263253642,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
264256157,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
265263074,2162735,2162703,2162735,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
