,timestamp,time_utc_usec,lat,lon,alt,noise_per_ms,jamming_indicator,vel_m_s,satellites_used,heading,load,ram_usage,voltage_filtered_v,remaining,warning,discharged_mah,noise,remote_noise,txbuf,rssi,remote_rssi,rxerrors,fix,baro_temp_celcius,baro_pressure_pa,landed,ground_contact,time
19,892087492.0,1553851430600003.0,472226812.0,88183610.0,406.53,111.0,7.0,0.10500000400000001,14.0,0.0,0.582713,0.8385173,12.691353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.69,98229.0,1.0,0.0,19
20,893089704.0,1553851431600003.0,472226797.0,88183630.0,406.6,111.0,5.0,0.062000003,14.0,0.0,0.5725319999999999,0.8385173,12.691529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.67,98222.0,1.0,0.0,20
21,894092528.0,1553851432600004.0,472226800.0,88183652.0,406.86,104.0,9.0,0.11700000599999999,15.0,0.0,0.5720970000000001,0.8385173,12.693896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.67,98226.99,1.0,0.0,21
22,895090554.0,1553851433600004.0,472226784.0,88183662.0,407.45,104.0,8.0,0.21900001,14.0,0.0,0.573864,0.8385173,12.694466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.649998,98216.0,1.0,0.0,22
23,896093667.0,1553851434600005.0,472226752.0,88183698.0,407.82,104.0,6.0,0.095000006,15.0,0.0,0.582741,0.8385173,12.693914999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.64,98210.0,1.0,0.0,23
24,897089878.0,1553851435600005.0,472226716.0,88183725.0,407.8,104.0,8.0,0.087000005,16.0,0.0,0.58140403,0.8385173,12.695472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.629996999999996,98209.0,0.0,0.0,24
25,898687547.0,1553851437200006.0,472226653.0,88183766.0,408.05,75.0,4.0,0.063,15.0,0.0,0.578476,0.8404146999999998,12.689596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.62,98216.0,1.0,0.0,25
26,899087527.0,1553851437600006.0,472226632.0,88183783.0,408.13,75.0,4.0,0.05700000400000001,16.0,0.0,0.5728489999999999,0.84055024,12.691711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.61,98215.0,1.0,0.0,26
27,900086743.0,1553851438600006.0,472226605.0,88183818.0,408.34,75.0,4.0,0.12200001,15.0,0.0,0.587778,0.84055024,12.69308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.59,98217.0,1.0,0.0,27
28,901090628.0,1553851439600007.0,472226578.0,88183842.0,408.12,80.0,5.0,0.47400004,15.0,0.0,0.581357,0.84055024,12.693579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.59,98211.0,0.0,0.0,28
